,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Madurai,153,PM2.5,29,4,61,108,272,27,5,15,1,0
1,Quanzhou,75,PM2.5,74,3,25,79,262,9,1,6,0,0
2,Palembang,75,PM2.5,34,0,24,46,206,24,0,0,0,0
3,Santa Cruz,73,PM2.5,1,0,22,37,391,28,3,17,0,0
4,Gaziantep,154,PM2.5,8,30,61,78,1573,55,0,0,0,0
5,Sharjah,138,PM2.5,38,6,49,69,293,60,0,0,0,0
6,Phoenix,88,PM2.5,0,1,29,86,1121,53,31,0,0,0
7,Lyon,75,PM2.5,21,1,24,42,185,42,8,0,0,0
8,Meerut,171,PM2.5,14,4,74,166,499,39,5,24,0,0
9,Jiangmen,111,PM2.5,54,4,37,76,511,26,0,0,0,0
10,Can Tho,94,PM2.5,68,3,30,38,283,3,0,0,0,0
11,Raipur,79,PM2.5,49,15,25,69,610,9,30,30,0,0
12,Glasgow,29,O3,30,1,7,16,159,11,3,14,0,0
13,Stockholm,64,PM2.5,4,1,17,36,401,40,0,0,0,0
14,Auckland,38,PM10,7,0,8,42,80,19,0,0,0,0
15,Jamshedpur,152,PM2.5,64,14,64,107,461,7,52,9,5,0
16,Yinchuan,72,PM2.5,8,3,24,81,1376,23,0,0,0,0
17,Jilin,38,PM2.5,30,4,6,10,423,5,0,0,0,0
18,Srinagar,143,PM2.5,38,2,45,80,395,15,4,16,5,0
19,Batam,61,PM2.5,49,3,19,38,249,15,0,0,0,0
20,Ulaanbaatar,196,PM2.5,16,47,27,42,347,24,0,0,0,0
21,Marseille,65,PM2.5,24,1,20,28,157,25,0,0,0,0
22,Makassar,73,PM2.5,29,1,21,33,228,16,0,0,0,0
23,Aurangabad,161,PM2.5,49,4,69,105,633,8,1,3,5,0
24,Philadelphia,40,PM2.5,28,0,7,32,144,10,0,3,0,0
25,Qiqihaer,70,PM2.5,10,40,21,78,691,23,0,0,0,0
26,Xining,22,PM2.5,26,0,5,7,114,1,0,0,0,0
27,San Antonio,35,PM10,31,0,5,43,0,21,13,24,0,0
28,Calgary,48,NO2,1,0,10,29,418,51,26,57,0,0
29,Daejon,29,O3,33,0,7,17,133,7,4,13,0,0
30,Monrovia,89,PM2.5,26,0,31,59,369,25,1,16,0,0
31,Tiruppur,124,PM2.5,9,5,52,64,667,13,1,22,0,0
32,Munich,20,PM2.5,9,0,5,7,182,5,0,0,0,0
33,Ciudad Juarez,51,PM2.5,40,7,12,19,232,28,0,0,0,0
34,Kananga,45,PM2.5,31,1,10,33,114,24,0,0,0,0
35,Gwangju,96,PM2.5,56,4,33,48,632,18,0,0,0,0
36,Suqian,112,PM2.5,40,5,47,97,692,13,0,0,0,0
37,Abu Dhabi,60,PM2.5,28,2,17,34,132,41,0,0,0,0
38,Jodhpur,122,PM2.5,63,5,58,79,180,35,0,0,0,0
39,Edmonton,55,PM10,8,0,9,67,399,24,3,22,1,0
40,Ranchi,154,PM2.5,72,9,61,116,420,24,22,26,3,0
41,Kathmandu,146,PM2.5,33,1,30,147,457,10,1,17,1,0
42,Jabalpur,146,PM2.5,33,1,30,147,457,10,1,17,1,0
43,Asansol,147,PM2.5,63,3,59,115,376,0,78,0,5,0
44,Kota,175,PM2.5,5,5,99,149,878,46,8,32,4,0
45,San Diego,175,PM2.5,5,5,99,149,878,46,8,32,4,0
46,Kharkiv,81,PM2.5,22,2,25,51,182,28,0,0,0,0
48,Gwalior,102,PM2.5,42,3,14,22,402,2,1,2,2,0
49,Ottawa,102,PM2.5,42,3,14,22,402,2,1,2,2,0
50,Zurich,15,PM2.5,15,0,4,4,129,6,0,10,0,0
51,Belgrade,79,PM2.5,5,11,23,23,459,13,0,0,0,0
52,Joao Pessoa,47,PM2.5,22,0,11,21,84,0,0,0,0,0
53,Basra,47,PM2.5,22,0,11,21,84,0,0,0,0,0
54,Taian Shandong,127,PM2.5,9,9,43,141,1400,7,0,0,0,0
