,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
152,Krasnodar,80,PM2.5,17,2,27,30,230,25,0,0,0,0
168,Guigang,144,PM2.5,29,2,62,92,274,18,0,11,0,0
0,Budapest,94,PM2.5,3,1,33,39,306,44,0,62,1,0
1,Madurai,128,PM2.5,8,4,47,56,557,19,4,15,0,0
2,Quanzhou,59,PM2.5,54,3,19,29,349,5,0,7,0,0
3,Palembang,90,PM2.5,17,0,29,47,289,25,0,0,0,0
4,Santa Cruz,45,NO2,9,1,9,45,714,48,42,59,0,0
5,Gaziantep,172,PM2.5,3,45,109,173,2704,107,0,0,0,0
6,Sharjah,106,PM2.5,24,7,37,87,421,66,0,0,0,0
7,Phoenix,42,PM2.5,32,0,10,30,141,24,2,0,0,0
8,Lyon,56,PM2.5,24,1,15,22,114,30,11,7,2,0
9,Meerut,210,PM2.5,8,3,159,284,748,50,7,35,1,0
10,Jiangmen,80,PM2.5,16,3,26,70,678,33,0,0,0,0
11,Can Tho,73,PM2.5,27,2,23,33,247,5,0,0,0,0
12,Raipur,156,PM2.5,5,20,61,139,800,18,6,21,0,0
13,Glasgow,55,PM2.5,21,1,15,23,251,42,47,92,0,0
14,Stockholm,64,PM2.5,7,1,23,42,322,30,0,0,0,0
15,Auckland,33,PM2.5,17,1,7,29,56,11,0,0,0,0
16,Jamshedpur,189,PM2.5,7,26,127,217,2217,32,27,79,10,0
17,Yinchuan,104,PM2.5,8,2,48,115,972,35,0,0,0,0
18,Jilin,125,PM2.5,28,2,48,63,685,8,0,0,0,0
19,Srinagar,136,PM2.5,27,2,51,80,541,9,3,20,4,0
20,Batam,44,PM2.5,32,1,11,12,152,7,0,0,0,0
21,Ulaanbaatar,83,PM2.5,29,13,19,19,157,6,0,0,0,0
22,Marseille,72,PM2.5,20,1,27,31,300,31,22,50,2,0
23,Makassar,40,PM2.5,25,1,9,14,280,4,0,0,0,0
24,Aurangabad,153,PM2.5,0,10,62,102,935,12,3,9,4,0
25,Philadelphia,88,PM2.5,25,1,32,52,221,26,3,11,0,0
26,Qiqihaer,95,PM2.5,11,19,28,41,511,18,0,0,0,0
27,Xining,35,O3,40,0,3,4,100,1,0,0,0,0
28,San Antonio,87,PM2.5,28,0,29,75,0,16,3,6,0,0
29,Calgary,60,PM2.5,8,1,18,23,546,44,40,69,0,0
30,Daejon,30,PM2.5,32,0,7,17,155,10,9,25,0,0
