,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,96,PM2.5,14,1,35,54,248,25,0,22,1,0
1,Madurai,123,PM2.5,20,2,55,55,272,27,2,7,0,0
2,Quanzhou,82,PM2.5,57,3,31,58,521,14,1,9,0,0
3,Palembang,97,PM2.5,21,1,40,67,428,31,0,0,0,0
4,Santa Cruz,39,PM2.5,12,1,7,21,662,19,23,41,0,0
5,Gaziantep,139,PM2.5,15,19,48,72,774,35,0,0,0,0
6,Sharjah,144,PM2.5,45,7,53,73,270,58,0,0,0,0
7,Phoenix,63,PM2.5,2,0,21,47,487,34,5,0,0,0
8,Lyon,58,PM2.5,22,0,15,26,122,28,2,3,0,0
9,Meerut,178,PM2.5,30,6,94,240,588,35,6,20,0,0
10,Jiangmen,113,PM2.5,93,4,37,88,606,30,0,0,0,0
11,Can Tho,98,O3,41,3,33,58,525,22,0,0,0,0
12,Raipur,146,PM2.5,28,21,66,89,1588,10,0,0,0,0
13,Glasgow,29,PM2.5,14,0,7,13,142,29,49,78,0,0
14,Stockholm,55,PM2.5,2,1,15,25,265,20,0,0,0,0
15,Auckland,35,PM2.5,10,0,8,30,58,22,0,0,0,0
16,Jamshedpur,166,PM2.5,40,17,86,111,1058,16,4,30,2,0
17,Yinchuan,76,PM2.5,30,3,27,46,536,14,0,0,0,0
18,Jilin,81,PM2.5,17,3,28,42,716,18,0,0,0,0
19,Srinagar,156,PM2.5,50,3,65,77,371,17,2,14,5,0
20,Batam,85,PM2.5,33,5,32,110,229,23,0,0,0,0
21,Ulaanbaatar,68,PM2.5,22,13,8,10,204,17,0,0,0,0
22,Marseille,56,PM2.5,35,0,15,36,133,24,0,0,0,0
23,Makassar,66,PM2.5,29,1,19,42,283,14,0,0,0,0
24,Aurangabad,154,PM2.5,9,10,55,62,550,8,1,3,5,0
25,Philadelphia,77,PM2.5,6,0,22,60,328,27,3,21,0,0
26,Qiqihaer,102,PM2.5,26,4,35,40,423,6,0,0,0,0
27,Xining,20,PM2.5,18,0,4,6,143,1,0,0,0,0
28,San Antonio,67,PM2.5,18,0,13,54,0,18,5,11,0,0
29,Calgary,43,PM2.5,3,0,8,8,388,34,2,33,0,0
30,Daejon,27,O3,27,0,6,11,149,9,1,8,0,0
31,Monrovia,52,PM2.5,7,0,10,29,432,28,13,29,0,0
32,Tiruppur,76,PM2.5,2,4,21,32,605,5,5,12,0,0
33,Munich,23,O3,23,0,2,4,185,7,10,0,0,0
34,Ciudad Juarez,41,PM2.5,32,4,11,19,136,4,0,0,0,0
35,Kananga,39,PM2.5,16,1,8,31,80,18,0,0,0,0
36,Gwangju,114,PM2.5,41,3,45,73,877,19,0,0,0,0
37,Suqian,169,PM2.5,11,4,92,141,1224,37,0,0,0,0
38,Yekaterinburg,79,PM2.5,14,6,25,43,189,54,0,0,0,0
39,Abu Dhabi,99,PM2.5,63,5,32,93,144,27,0,0,0,0
40,Jodhpur,165,PM2.5,28,4,63,148,681,29,13,28,2,0
