,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,87,PM2.5,4,1,30,43,275,34,0,34,1,0
1,Madurai,148,PM2.5,10,1,52,77,524,33,4,14,0,0
2,Quanzhou,57,PM2.5,31,3,14,28,262,10,1,7,0,0
3,Palembang,74,PM2.5,19,0,22,37,199,22,0,0,0,0
4,Santa Cruz,64,PM2.5,4,0,20,54,537,50,12,29,0,0
5,Gaziantep,183,PM2.5,12,36,153,211,2705,78,0,0,0,0
6,Sharjah,125,PM2.5,23,5,54,82,319,54,0,0,0,0
7,Phoenix,75,PM2.5,28,0,17,64,200,35,3,0,0,0
8,Lyon,66,PM2.5,3,2,22,23,197,31,12,7,0,0
9,Meerut,197,PM2.5,14,7,145,250,1124,49,9,42,1,0
10,Jiangmen,90,PM2.5,8,3,31,64,511,44,0,0,0,0
11,Can Tho,110,PM2.5,10,3,44,65,739,22,0,0,0,0
12,Raipur,168,PM2.5,7,52,88,127,791,38,0,0,0,0
13,Glasgow,43,PM2.5,35,1,8,14,147,10,0,0,0,0
14,Stockholm,64,PM2.5,6,1,16,48,449,34,0,0,0,0
15,Auckland,38,PM2.5,13,0,10,29,75,15,0,0,0,0
16,Jamshedpur,157,PM2.5,4,13,69,111,2009,30,45,109,12,0
17,Yinchuan,57,PM2.5,18,2,13,41,523,17,0,0,0,0
18,Jilin,77,PM2.5,11,3,24,34,638,15,0,0,0,0
19,Srinagar,153,PM2.5,28,1,61,101,499,10,4,21,3,0
20,Batam,45,PM2.5,47,3,12,20,200,13,0,0,0,0
21,Ulaanbaatar,398,PM2.5,7,80,393,393,492,31,0,0,0,0
22,Marseille,57,PM2.5,15,1,16,20,177,20,10,23,1,0
23,Makassar,33,PM2.5,31,1,6,10,212,2,0,0,0,0
24,Aurangabad,159,PM2.5,24,7,72,108,935,9,1,4,5,0
25,Philadelphia,106,PM2.5,33,1,38,85,179,24,2,12,0,0
