,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,110,PM2.5,8,1,35,49,243,39,0,36,1,0
1,Madurai,158,PM2.5,11,2,77,117,433,35,8,27,2,0
2,Quanzhou,54,PM2.5,45,5,12,30,175,7,0,7,0,0
3,Palembang,91,PM2.5,20,1,27,51,291,26,0,0,0,0
4,Santa Cruz,52,PM2.5,17,0,11,60,394,25,3,16,0,0
5,Gaziantep,143,PM2.5,14,28,56,101,1160,44,0,0,0,0
6,Sharjah,90,PM2.5,23,5,32,73,318,66,0,0,0,0
7,Phoenix,80,PM2.5,14,1,27,91,350,38,5,0,0,0
8,Lyon,56,PM2.5,7,3,14,30,124,40,17,6,1,0
9,Meerut,241,PM10,7,4,193,397,1762,59,35,71,1,0
10,Jiangmen,124,PM2.5,3,4,47,109,862,54,0,0,0,0
11,Can Tho,105,PM2.5,11,3,36,47,568,16,0,0,0,0
12,Raipur,80,PM2.5,17,9,29,87,1026,9,5,18,0,0
13,Glasgow,42,PM2.5,35,1,11,16,152,20,22,45,0,0
14,Stockholm,62,PM2.5,9,1,20,43,374,32,0,0,0,0
15,Auckland,52,PM2.5,17,0,13,55,56,15,0,0,0,0
16,Jamshedpur,165,PM2.5,2,19,88,166,1529,29,18,62,20,0
17,Yinchuan,134,PM2.5,2,5,31,129,1740,54,0,0,0,0
18,Jilin,55,PM2.5,30,3,13,16,448,4,0,0,0,0
19,Srinagar,153,PM2.5,22,3,64,125,1119,16,47,74,9,0
20,Batam,55,PM2.5,42,3,14,20,198,10,0,0,0,0
21,Ulaanbaatar,382,PM2.5,26,18,334,334,163,14,0,0,0,0
22,Marseille,73,PM2.5,11,1,27,27,176,22,11,22,2,0
23,Makassar,37,PM2.5,19,1,7,11,252,3,0,0,0,0
24,Aurangabad,152,PM2.5,3,6,61,99,1301,10,2,7,5,0
25,Philadelphia,74,PM2.5,24,0,24,41,322,32,3,12,0,0
