,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
67,Cochabamba,21,PM2.5,13,2,5,9,81,2,0,0,0,0
171,Rajshahi,157,PM2.5,16,2,62,87,749,15,7,32,2,0
0,Budapest,124,PM2.5,3,1,43,88,258,46,0,80,2,0
1,Madurai,106,PM2.5,10,3,34,68,189,15,6,21,0,0
2,Quanzhou,58,PM2.5,31,3,17,36,262,9,1,10,0,0
3,Palembang,83,PM2.5,19,1,30,49,223,24,0,0,0,0
4,Santa Cruz,38,PM10,29,0,7,44,323,35,6,15,0,0
5,Gaziantep,97,PM2.5,8,5,32,49,1420,65,0,0,0,0
6,Sharjah,111,PM2.5,12,6,43,61,305,43,0,0,0,0
7,Phoenix,66,PM2.5,26,1,19,81,182,32,9,0,0,0
8,Lyon,45,PM2.5,14,0,8,24,325,41,10,29,0,0
9,Meerut,179,PM2.5,4,5,124,242,1815,51,14,43,2,0
10,Jiangmen,81,PM2.5,22,3,28,65,508,23,0,0,0,0
11,Can Tho,86,PM2.5,11,4,25,38,727,18,0,0,0,0
12,Raipur,135,PM2.5,31,11,35,97,1312,13,16,19,0,0
13,Glasgow,41,PM2.5,24,1,12,19,187,16,0,0,0,0
14,Stockholm,59,PM2.5,25,0,15,25,370,22,0,0,0,0
15,Auckland,44,PM2.5,19,1,11,37,64,14,0,0,0,0
16,Jamshedpur,189,PM2.5,3,25,135,193,3422,25,8,27,0,0
17,Yinchuan,107,PM2.5,2,1,39,145,2295,28,0,0,0,0
18,Jilin,58,PM2.5,27,3,15,21,515,9,0,0,0,0
19,Srinagar,64,PM2.5,21,2,18,22,676,9,21,39,7,0
20,Batam,62,PM2.5,41,1,17,22,181,5,0,0,0,0
21,Ulaanbaatar,389,PM2.5,14,39,237,237,339,21,0,0,0,0
22,Marseille,66,PM2.5,21,1,20,31,225,38,20,39,1,0
23,Makassar,27,PM2.5,25,1,6,10,281,3,0,0,0,0
24,Aurangabad,122,PM2.5,15,8,41,77,681,9,2,6,4,0
25,Philadelphia,82,PM2.5,16,1,24,51,315,38,4,26,0,0
26,Qiqihaer,116,PM2.5,6,15,42,131,1092,25,0,0,0,0
27,Xining,36,O3,33,0,10,16,125,9,0,0,0,0
28,San Antonio,59,PM2.5,46,1,16,72,0,22,2,11,0,0
29,Calgary,25,PM2.5,34,0,6,26,210,16,1,5,0,6
30,Daejon,30,O3,33,0,6,12,135,8,3,10,0,0
31,Monrovia,74,PM2.5,33,0,23,68,351,29,4,19,0,50
32,Tiruppur,82,PM2.5,1,4,31,58,644,7,1,14,0,0
33,Munich,65,PM2.5,1,1,21,28,560,19,73,0,1,0
34,Ciudad Juarez,145,O3,72,5,13,21,178,11,0,0,0,0
35,Kananga,36,PM2.5,31,1,9,32,111,17,0,0,0,0
36,Gwangju,78,PM2.5,7,3,22,30,778,18,0,0,0,0
37,Suqian,67,PM2.5,10,2,19,50,351,17,0,0,0,0
38,Yekaterinburg,65,PM2.5,28,5,20,36,163,25,0,0,0,0
39,Abu Dhabi,71,PM2.5,18,4,24,71,183,38,0,0,0,0
40,Jodhpur,123,PM2.5,28,2,51,121,498,14,0,1,2,0
41,Edmonton,38,PM2.5,34,0,6,18,298,16,2,7,1,0
42,Ranchi,159,PM2.5,10,25,74,139,575,37,0,0,0,0
43,Kathmandu,153,PM2.5,2,2,51,60,670,14,3,22,1,0
44,Jabalpur,104,PM2.5,22,4,34,58,530,8,5,15,0,0
