,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
102,Omsk,124,PM2.5,39,7,46,68,487,7,6,26,1,0
0,Budapest,86,PM2.5,4,1,29,44,268,18,0,12,1,0
1,Madurai,139,PM2.5,20,5,60,75,337,30,6,18,2,0
2,Quanzhou,61,PM2.5,46,4,19,43,262,9,2,6,0,0
3,Palembang,74,PM2.5,36,1,25,41,218,22,0,0,0,0
4,Santa Cruz,77,PM2.5,2,0,27,59,478,29,9,26,0,0
5,Gaziantep,164,PM2.5,12,23,73,98,991,37,0,0,0,0
6,Sharjah,122,PM2.5,23,6,49,79,373,61,0,0,0,0
7,Phoenix,66,PM10,0,1,19,104,1312,66,30,0,0,0
8,Lyon,74,PM2.5,12,0,19,23,155,15,1,0,0,0
9,Meerut,204,PM2.5,4,5,152,253,1104,43,13,37,1,0
10,Jiangmen,105,PM2.5,27,7,39,68,524,30,0,0,0,0
11,Can Tho,99,PM2.5,56,4,36,57,425,9,0,0,0,0
12,Raipur,106,PM2.5,19,14,33,85,678,9,29,30,0,0
13,Glasgow,30,O3,37,0,3,7,141,1,1,2,0,0
14,Stockholm,70,PM2.5,10,1,26,34,383,29,0,0,0,0
15,Auckland,44,PM2.5,12,0,11,44,73,14,0,0,0,0
16,Jamshedpur,147,PM2.5,15,12,49,89,798,15,11,33,5,0
17,Yinchuan,89,PM2.5,11,3,30,54,1292,24,0,0,0,0
18,Jilin,76,PM2.5,17,9,20,30,732,14,0,0,0,0
19,Srinagar,151,PM2.5,22,1,57,85,519,8,7,19,5,0
20,Batam,81,PM2.5,54,3,33,111,288,19,0,0,0,0
21,Ulaanbaatar,279,PM2.5,18,82,293,293,675,38,0,0,0,0
22,Marseille,54,PM2.5,27,1,15,17,156,16,0,0,0,0
23,Makassar,78,PM2.5,26,1,27,48,289,17,0,0,0,0
24,Aurangabad,161,PM2.5,32,5,76,109,769,9,1,4,5,0
25,Philadelphia,79,PM2.5,32,1,20,30,110,12,0,5,0,0
26,Qiqihaer,61,PM2.5,11,18,22,62,637,15,0,0,0,0
27,Xining,33,PM2.5,23,0,5,8,134,3,0,0,0,0
28,San Antonio,39,PM10,31,0,7,43,0,25,13,25,0,0
29,Calgary,47,NO2,2,0,9,36,490,50,14,46,0,0
30,Daejon,28,O3,32,0,1,4,131,2,0,13,0,0
31,Monrovia,89,PM2.5,25,0,31,67,519,38,1,27,0,50
32,Tiruppur,107,PM2.5,0,4,39,50,611,15,1,28,0,0
33,Munich,33,PM2.5,1,0,6,7,193,5,0,0,0,0
34,Ciudad Juarez,92,O3,54,8,13,21,224,32,0,0,0,0
35,Kananga,56,PM2.5,35,1,14,39,105,20,0,0,0,0
36,Gwangju,139,PM2.5,43,5,65,88,746,24,0,0,0,0
37,Suqian,87,PM2.5,13,5,33,61,692,16,0,0,0,0
