,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
16,Tabriz,171,PM2.5,25,21,83,163,843,18,14,52,12,0
42,Tegucigalpa,40,PM2.5,17,1,12,54,494,35,4,28,1,0
129,Johor Bahru,41,PM2.5,22,0,8,14,149,5,1,0,0,0
130,Solapur,96,PM2.5,16,4,33,85,346,17,6,17,1,0
131,Fuzhou Jiangxi,51,PM2.5,14,0,8,12,162,2,0,0,0,0
132,Aracaju,62,PM2.5,16,0,18,42,74,9,0,0,0,0
133,Leshan,62,PM2.5,16,0,18,42,74,9,0,0,0,0
135,Denpasar,74,PM2.5,21,0,27,52,95,19,0,0,0,0
136,San Miguel de Tucuman,77,PM2.5,30,2,27,54,174,19,0,0,0,0
137,Padang,74,PM2.5,50,1,25,66,253,21,0,0,0,0
138,Cebu City,62,PM2.5,35,1,18,32,106,17,0,0,0,0
139,Acapulco de Juarez,40,O3,31,4,9,15,161,18,0,0,0,0
140,Valparaiso,68,PM2.5,22,3,22,32,318,18,0,0,0,0
141,Kayseri,151,PM2.5,9,4,54,98,1766,66,0,0,0,0
142,Warangal,64,PM2.5,27,3,17,26,289,6,4,14,1,0
143,Changshu,173,PM2.5,33,6,90,136,958,29,0,0,0,0
144,Bordeaux,32,O3,37,0,2,3,110,3,4,6,0,0
145,Songkhla,49,PM2.5,33,1,13,33,189,4,0,0,0,0
146,Yichun Jiangxi,115,PM2.5,39,2,39,65,395,18,6,25,0,0
147,Krasnodar,92,PM2.5,11,4,32,41,287,34,0,0,0,0
148,Cancun,33,PM2.5,30,1,9,15,85,0,0,0,0,0
149,Jixi Heilongjiang,92,PM2.5,20,7,33,81,410,21,0,0,0,0
150,Morelia,132,PM2.5,9,6,58,146,2186,35,0,0,0,0
151,Dnipro,83,PM2.5,6,5,28,56,260,22,0,0,0,0
152,Khulna,151,PM2.5,24,4,59,80,544,9,18,44,4,0
153,Jerusalem,67,PM10,38,1,23,101,384,7,3,10,1,0
154,Dehradun,181,PM2.5,8,3,117,227,663,50,12,34,5,0
155,Fort Worth,56,PM2.5,27,0,15,42,392,22,5,15,0,0
156,Jiujiang,97,PM10,28,5,19,142,985,25,0,0,0,0
157,Southampton,53,PM2.5,13,1,14,17,336,22,4,26,0,0
158,Arequipa,42,PM2.5,10,0,11,16,342,22,0,0,0,0
159,Ciudad Guayana,22,O3,25,0,3,6,92,1,0,0,0,0
160,Zamboanga City,37,PM2.5,35,0,6,19,99,10,0,0,0,0
161,Veracruz,39,PM2.5,20,1,10,17,156,5,0,0,0,0
162,Jacksonville,67,PM2.5,7,1,19,40,500,21,0,0,0,0
163,Pathum Thani,87,PM2.5,13,2,25,98,502,57,0,0,0,0
164,Rajshahi,164,PM2.5,50,8,76,127,492,11,12,37,11,0
165,Guigang,147,PM2.5,32,2,60,107,458,31,7,25,0,0
166,Columbus,48,PM2.5,22,1,11,42,299,32,0,0,0,0
167,Charlotte,67,PM2.5,11,0,22,48,352,29,0,17,0,0
