,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
14,Stockholm,52,PM2.5,21,1,11,22,318,31,0,0,0,0
0,Budapest,104,PM2.5,4,2,38,54,265,29,0,21,1,0
1,Madurai,93,PM2.5,19,1,33,55,296,19,3,11,2,0
2,Quanzhou,66,PM2.5,27,5,21,54,349,18,0,6,0,0
3,Palembang,83,PM2.5,19,1,28,55,373,32,0,0,0,0
4,Santa Cruz,54,PM2.5,22,1,10,16,325,8,1,8,0,0
5,Gaziantep,90,PM2.5,19,21,27,55,828,41,0,0,0,0
6,Sharjah,113,PM2.5,31,7,44,67,247,67,0,0,0,0
7,Phoenix,125,PM2.5,1,0,44,63,1070,30,23,0,0,0
8,Lyon,70,PM2.5,7,1,26,40,171,32,6,4,1,0
9,Meerut,179,PM2.5,9,4,139,311,864,49,9,36,1,0
10,Jiangmen,88,PM2.5,40,4,28,63,513,25,0,0,0,0
11,Can Tho,77,PM2.5,14,2,25,35,501,19,0,0,0,0
12,Raipur,39,PM2.5,17,4,11,33,370,11,8,31,0,0
13,Glasgow,52,PM2.5,25,1,15,20,175,19,0,0,0,0
14,Auckland,48,PM2.5,15,0,10,34,49,9,0,0,0,0
15,Jamshedpur,121,PM2.5,13,6,42,58,339,13,4,43,2,0
16,Yinchuan,75,PM10,6,6,13,120,1046,49,0,0,0,0
17,Jilin,81,PM2.5,35,4,28,45,535,9,0,0,0,0
18,Srinagar,112,PM2.5,39,2,45,88,512,14,3,15,4,0
19,Batam,41,PM2.5,33,4,10,19,312,11,0,0,0,0
20,Ulaanbaatar,168,PM2.5,16,21,128,128,266,24,0,0,0,0
21,Marseille,63,PM2.5,14,2,19,20,209,26,20,14,3,0
22,Makassar,45,PM2.5,23,1,13,23,271,10,0,0,0,0
23,Aurangabad,149,PM2.5,35,3,58,58,533,8,1,4,4,0
24,Philadelphia,56,PM2.5,6,1,18,38,516,35,9,38,0,0
25,Qiqihaer,97,PM2.5,6,8,41,93,828,27,0,0,0,0
26,Xining,14,O3,19,0,3,4,156,0,0,0,0,0
27,San Antonio,37,PM2.5,21,0,9,39,0,13,0,3,0,0
28,Calgary,41,PM10,31,0,6,39,170,11,0,4,0,0
29,Daejon,26,O3,29,0,5,13,133,9,4,11,0,0
30,Monrovia,102,PM2.5,4,0,28,56,652,24,8,26,0,0
31,Tiruppur,74,PM2.5,2,4,29,39,266,13,5,10,0,0
32,Munich,18,O3,18,1,2,4,266,8,13,0,0,0
33,Ciudad Juarez,51,PM2.5,40,6,13,19,223,18,0,0,0,0
34,Kananga,86,PM2.5,38,1,27,42,123,24,0,0,0,0
35,Gwangju,56,PM2.5,22,3,15,23,553,18,0,0,0,0
36,Suqian,56,PM2.5,22,3,15,23,553,18,0,0,0,0
37,Yekaterinburg,56,PM2.5,17,1,14,26,145,43,0,0,0,0
38,Abu Dhabi,87,PM2.5,51,1,32,64,137,36,0,0,0,0
39,Jodhpur,126,PM2.5,18,3,63,171,1266,43,14,46,7,0
40,Edmonton,60,PM10,13,0,6,66,295,16,2,9,0,0
41,Ranchi,154,PM2.5,12,15,67,117,524,34,2,33,1,0
42,Kathmandu,79,PM2.5,9,2,27,119,831,34,3,44,1,0
43,Jabalpur,154,PM2.5,6,5,66,300,3615,66,17,83,0,0
44,Asansol,117,PM2.5,26,4,41,81,864,20,12,52,7,0
45,Kota,166,PM2.5,9,4,88,158,1371,34,10,43,2,0
46,San Diego,71,PM2.5,39,1,21,28,414,24,9,7,0,0
47,Kharkiv,90,PM2.5,20,2,29,44,198,29,0,0,0,0
49,Allahabad,164,PM2.5,2,6,84,165,1752,61,8,47,83,0
50,Gwalior,107,PM2.5,16,5,41,67,740,4,2,4,1,0
51,Ottawa,59,PM2.5,4,0,17,28,172,15,0,0,0,0
52,Zurich,22,O3,26,0,1,3,128,4,1,5,0,0
53,Belgrade,92,PM2.5,7,11,34,37,591,24,0,0,0,0
54,Amritsar,152,PM2.5,9,4,57,130,725,26,6,13,1,0
55,Joao Pessoa,52,PM2.5,26,1,14,25,85,1,0,0,0,0
56,Queretaro,56,PM2.5,7,13,12,27,1096,3,0,0,0,0
57,Taian Shandong,71,PM2.5,33,2,20,62,216,29,3,10,0,0
58,Copenhagen,58,PM2.5,10,0,14,31,242,17,23,24,0,0
59,Konya,151,PM2.5,24,4,40,56,397,30,0,0,0,0
60,Dhanbad,151,PM2.5,11,5,57,57,27,25,0,50,0,0
61,Dallas,57,PM2.5,4,0,16,57,301,31,1,17,0,0
62,Ganzhou,81,PM2.5,29,2,32,62,936,24,0,0,0,0
63,Adelaide,48,PM2.5,16,1,12,25,73,23,0,0,0,0
64,Hai Phong,93,PM2.5,34,21,33,40,502,23,0,0,0,0
65,Mombasa,51,PM2.5,33,2,10,16,121,3,0,0,0,0
66,Jiaxing,63,PM2.5,17,3,22,45,665,35,0,0,0,0
67,Helsinki,59,PM2.5,19,1,17,42,180,20,0,0,1,0
68,Porto,68,PM2.5,22,1,20,39,85,25,0,0,0,0
69,Zhanjiang,110,O3,79,4,39,62,589,12,0,0,0,0
70,Prague,75,PM2.5,15,1,27,45,358,51,7,23,0,0
71,Dongying,126,PM2.5,10,8,46,120,915,40,0,0,0,0
72,Mianyang Sichuan,89,PM2.5,27,2,32,39,246,31,3,12,0,0
73,Nanchong,172,PM2.5,13,1,109,139,1567,50,0,0,0,0
74,Fushun Liaoning,172,PM2.5,13,1,109,139,1567,50,0,0,0,0
75,Antalya,85,PM2.5,28,3,31,47,374,46,0,0,0,0
76,Bareilly,162,PM2.5,10,4,82,189,1245,29,4,15,3,0
77,Kazan,24,PM2.5,13,2,8,11,154,13,0,0,0,0
78,Ad-Dammam,110,PM2.5,28,31,38,86,226,65,0,0,0,0
79,Port Elizabeth,65,PM2.5,23,2,20,49,100,31,3,3,0,0
80,Ahvaz,26,O3,27,1,0,7,85,2,0,0,0,0
81,Florianopolis,55,PM2.5,21,0,15,28,68,20,0,0,0,0
82,Nizhniy Novgorod,68,PM2.5,21,3,22,33,148,30,0,0,0,0
83,Dublin,67,PM2.5,24,3,23,25,364,19,52,8,0,0
84,Maoming,22,PM2.5,18,0,6,6,200,5,6,2,0,0
85,San Luis Potosi,58,PM2.5,14,5,18,43,435,22,0,0,0,0
86,Mysore,89,PM2.5,9,1,25,87,609,30,2,28,6,0
87,Chelyabinsk,61,PM2.5,13,2,16,29,162,43,0,0,0,0
88,Moradabad,160,PM2.5,6,4,81,176,1425,28,3,11,3,0
89,Barquisimeto,29,PM2.5,34,2,7,11,164,2,0,0,0,0
90,Durg-Bhilainagar,37,PM2.5,8,4,10,32,341,11,8,31,0,0
91,Suzhou,75,PM2.5,36,0,22,43,176,17,0,0,0,0
92,Maracay,27,PM2.5,27,3,6,9,146,3,0,0,0,0
93,Ruian,22,O3,26,1,2,3,187,6,0,0,1,0
94,Zhenjiang Jiangsu,146,PM2.5,31,4,57,115,611,52,0,0,0,0
95,Baoji,113,PM2.5,20,3,42,75,506,29,0,0,0,0
96,Bhubaneswar,83,PM2.5,24,1,25,40,277,30,0,0,0,0
97,Pingdingshan Henan,83,PM2.5,24,1,25,40,277,30,0,0,0,0
98,Mendoza,49,PM2.5,29,1,12,27,200,20,0,0,0,0
99,Chiang Mai,57,PM2.5,21,1,17,32,892,18,0,0,0,0
100,Tiruchirappalli,153,PM2.5,31,4,69,99,722,26,1,3,1,0
101,Huaibei,81,PM2.5,18,4,28,87,223,23,1,10,0,0
102,Jinhua,58,PM2.5,9,1,15,37,445,40,30,62,0,0
103,Chandigarh,162,PM2.5,32,6,86,210,690,50,6,30,4,0
104,Islamabad,85,PM2.5,20,2,28,40,683,24,0,0,0,0
105,Amsterdam,55,PM2.5,12,0,15,30,224,22,3,0,0,0
106,Haifa,64,PM2.5,41,2,18,64,368,15,1,15,1,0
107,Guilin,110,PM2.5,36,11,43,61,524,23,0,0,0,0
108,Mexicali,69,PM2.5,8,0,19,22,390,24,22,7,0,0
109,Ufa,56,PM2.5,9,1,14,29,153,49,0,0,0,0
110,Rostov-on-Don,77,PM2.5,14,2,23,46,185,31,0,0,0,0
111,Hubli-Dharwad,69,PM2.5,7,1,20,66,585,27,8,22,1,0
112,Guwahati,131,PM2.5,6,7,52,103,604,16,6,15,0,0
113,Liupanshui,122,PM2.5,8,4,46,97,1030,46,0,0,0,0
114,Quetta,56,PM2.5,43,1,15,35,160,2,0,0,0,0
115,Cologne,51,PM2.5,14,1,13,22,177,22,5,10,0,0
116,Aguascalientes,55,PM2.5,9,5,15,45,336,17,0,0,0,0
117,Binzhou,42,PM2.5,25,0,11,26,196,26,6,23,0,0
118,Salem,25,O3,28,0,6,21,295,14,1,21,0,0
119,Saharanpur,168,PM2.5,31,4,81,213,578,28,2,15,5,0
120,Yerevan,175,PM2.5,24,4,94,150,313,9,0,0,0,0
121,Tbilisi,54,PM2.5,17,0,16,23,293,11,0,0,0,0
122,Jalandhar,165,PM2.5,29,4,76,133,1179,24,5,16,1,0
123,Lille,51,PM2.5,8,0,12,32,395,28,1,3,0,0
