,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,101,PM2.5,2,1,36,53,352,31,0,54,2,0
1,Madurai,154,PM2.5,6,4,58,91,490,15,2,12,0,0
2,Quanzhou,60,PM2.5,51,3,17,32,262,7,1,6,0,0
3,Palembang,74,PM2.5,19,0,22,37,197,22,0,0,0,0
4,Santa Cruz,59,PM2.5,15,0,17,44,436,35,6,21,0,60
5,Gaziantep,154,PM2.5,12,31,54,82,1277,46,0,0,0,0
6,Sharjah,127,PM2.5,25,7,44,93,219,40,0,0,0,0
7,Phoenix,55,PM10,32,1,11,56,212,35,1,0,0,0
8,Lyon,63,PM2.5,27,1,14,31,131,18,2,0,0,0
9,Meerut,170,PM2.5,8,3,90,163,449,34,4,21,0,0
10,Jiangmen,159,PM2.5,2,4,73,103,942,48,0,0,0,0
11,Can Tho,109,PM2.5,5,3,45,45,916,22,0,0,0,0
12,Raipur,158,PM2.5,8,13,85,110,370,13,4,15,0,0
13,Glasgow,27,O3,33,0,3,4,147,3,3,7,0,0
14,Stockholm,73,PM2.5,1,1,23,49,703,51,0,0,0,0
15,Auckland,44,PM2.5,23,1,11,33,60,13,0,0,0,0
16,Jamshedpur,167,PM2.5,4,22,85,145,1815,22,13,44,15,0
17,Yinchuan,133,PM2.5,2,1,50,92,1520,27,0,0,0,0
18,Jilin,76,PM2.5,11,3,25,36,631,17,0,0,0,0
19,Srinagar,120,PM2.5,22,1,45,69,480,10,10,29,5,0
20,Batam,45,PM2.5,41,1,11,18,189,10,0,0,0,0
21,Ulaanbaatar,232,PM2.5,6,60,149,149,378,32,0,0,0,0
22,Marseille,69,PM2.5,32,1,16,21,112,16,0,0,0,0
23,Makassar,56,PM2.5,25,1,19,29,555,9,0,0,0,0
24,Aurangabad,155,PM2.5,37,4,71,105,523,3,3,18,1,0
25,Philadelphia,83,PM2.5,14,1,28,64,225,24,6,22,0,0
26,Qiqihaer,104,PM2.5,4,23,39,62,548,23,0,0,0,0
27,Xining,33,O3,28,0,7,10,140,6,0,0,0,0
28,San Antonio,57,PM10,34,0,10,68,0,25,6,18,0,0
29,Calgary,52,PM2.5,12,0,11,31,477,44,18,48,0,0
30,Daejon,28,O3,30,0,2,5,143,7,9,22,0,0
31,Monrovia,81,PM2.5,33,0,22,55,299,31,2,15,0,60
32,Tiruppur,123,PM2.5,1,4,50,68,533,17,1,22,0,0
33,Munich,26,PM2.5,14,0,7,9,245,9,6,0,1,0
34,Ciudad Juarez,139,O3,55,4,12,20,176,16,0,0,0,0
35,Kananga,62,PM2.5,28,1,26,34,116,17,0,0,0,0
36,Gwangju,153,PM2.5,5,3,59,77,881,27,0,0,0,0
37,Suqian,92,PM2.5,3,5,37,44,519,35,0,0,0,0
38,Yekaterinburg,53,PM2.5,34,1,14,34,126,21,0,0,0,0
39,Abu Dhabi,53,PM2.5,56,2,23,69,144,14,0,0,0,0
40,Jodhpur,159,PM2.5,25,2,79,148,1179,24,5,19,1,0
41,Edmonton,79,PM2.5,14,1,25,56,593,43,11,40,2,10
42,Tegucigalpa,79,PM2.5,14,1,25,56,593,43,11,40,2,10
43,Ranchi,161,PM2.5,21,13,84,135,628,32,7,37,8,0
44,Kathmandu,142,PM2.5,1,1,52,147,539,12,1,13,1,0
45,Jabalpur,141,PM2.5,25,9,49,88,454,13,1,15,0,0
46,Asansol,152,PM2.5,8,3,53,112,341,19,12,50,15,0
47,Kota,170,PM2.5,11,4,100,132,371,23,14,40,1,0
48,San Diego,58,PM2.5,22,0,12,56,335,31,4,25,0,0
49,Kharkiv,111,PM2.5,14,3,45,45,180,16,0,0,0,0
51,Allahabad,158,PM2.5,2,5,77,81,750,28,3,20,74,0
52,Gwalior,109,PM2.5,3,4,36,52,500,3,3,5,2,0
53,Ottawa,45,PM2.5,33,0,12,28,158,16,0,0,0,0
54,Zurich,34,PM2.5,4,1,12,16,407,32,2,6,0,0
55,Belgrade,87,PM2.5,13,10,26,26,778,15,0,0,0,0
56,Amritsar,102,PM2.5,6,4,32,72,755,5,6,17,1,0
57,Joao Pessoa,52,PM2.5,20,0,12,21,92,1,0,0,0,0
58,Queretaro,87,PM2.5,53,7,27,88,1146,12,0,0,0,0
59,Taian Shandong,64,PM2.5,46,2,24,41,234,15,1,10,0,0
60,Copenhagen,58,PM2.5,28,0,16,28,217,17,4,0,0,0
61,Konya,61,PM2.5,29,10,16,16,292,7,0,0,0,0
62,Dhanbad,155,PM2.5,8,4,58,117,429,19,12,49,14,0
63,Dallas,54,PM2.5,26,0,13,41,400,18,2,7,0,0
64,Ganzhou,106,PM2.5,14,4,40,59,1011,26,0,0,0,0
65,Adelaide,39,PM2.5,14,0,11,29,54,28,0,0,0,0
66,Hai Phong,198,PM2.5,18,15,222,222,573,19,0,0,0,0
67,Mombasa,51,PM2.5,15,2,11,19,125,2,0,0,0,0
68,Jiaxing,127,PM2.5,21,3,45,78,690,24,0,0,0,0
69,Helsinki,68,PM2.5,1,0,23,31,229,38,0,0,1,0
70,Porto,60,PM2.5,22,1,16,33,325,27,0,0,0,0
71,Zhanjiang,123,PM2.5,33,12,46,54,546,14,0,0,0,0
72,Prague,99,PM2.5,1,1,34,55,737,36,58,81,5,0
73,Dongying,104,PM2.5,4,5,40,54,876,32,0,0,0,0
74,Mianyang Sichuan,94,PM2.5,45,2,31,46,233,41,1,9,0,0
75,Nanchong,110,PM2.5,23,1,42,51,375,4,0,0,0,0
76,Fushun Liaoning,110,PM2.5,23,1,42,51,375,4,0,0,0,0
77,Antalya,79,PM2.5,22,1,30,34,233,39,0,0,0,0
78,Bareilly,171,PM2.5,5,3,101,128,805,19,9,29,6,0
79,Kazan,28,PM2.5,28,2,10,14,137,9,0,0,0,0
80,Ad-Dammam,156,PM2.5,5,38,67,114,285,45,0,0,0,0
81,Port Elizabeth,69,PM2.5,16,2,27,48,107,15,3,3,0,0
82,Ahvaz,27,O3,36,1,3,9,119,7,0,0,0,0
83,Florianopolis,63,PM2.5,19,1,18,29,61,22,0,0,0,0
84,Nizhniy Novgorod,62,PM2.5,22,1,22,22,136,17,0,0,0,0
85,Dublin,67,PM2.5,35,0,21,21,126,19,7,18,0,0
86,Maoming,47,PM2.5,14,0,11,12,421,13,9,3,0,0
87,San Luis Potosi,76,O3,54,4,23,40,291,27,0,0,0,0
88,Mysore,119,PM2.5,13,1,43,83,243,23,3,9,1,0
89,Chelyabinsk,27,O3,31,1,4,5,137,3,0,0,0,0
90,Moradabad,177,PM2.5,4,2,114,126,903,32,3,18,7,0
91,Barquisimeto,37,O3,32,2,8,14,164,5,0,0,0,0
92,Durg-Bhilainagar,166,PM2.5,6,27,92,117,517,19,4,15,0,0
93,Suzhou,71,PM2.5,35,0,22,48,173,18,0,0,0,0
94,Maracay,41,PM2.5,26,5,10,15,183,7,0,0,0,0
95,Ruian,32,O3,34,0,7,12,277,5,0,0,1,0
96,Zhenjiang Jiangsu,162,PM2.5,11,3,64,130,698,46,0,0,0,0
97,Baoji,129,PM2.5,12,2,48,71,528,18,0,0,0,0
98,Bhubaneswar,113,PM2.5,17,6,43,61,387,6,0,0,0,0
99,Pingdingshan Henan,113,PM2.5,17,6,43,61,387,6,0,0,0,0
100,Mendoza,55,PM2.5,36,0,13,36,155,23,0,0,0,0
101,Chiang Mai,104,PM2.5,20,2,35,51,2269,20,0,0,0,0
102,Tiruchirappalli,121,PM2.5,15,12,38,61,430,14,2,15,1,0
103,Huaibei,66,PM2.5,18,2,18,83,171,29,1,16,0,0
104,Jinhua,52,PM2.5,18,0,13,39,130,29,7,23,0,0
105,Chandigarh,164,PM2.5,11,6,90,167,502,41,6,24,4,0
106,Islamabad,143,PM2.5,10,1,39,51,764,16,16,35,0,0
107,Amsterdam,51,PM2.5,26,1,11,20,146,17,0,0,0,0
108,Haifa,77,PM2.5,32,1,22,82,330,16,4,20,1,0
109,Guilin,125,PM2.5,49,7,44,74,586,11,0,0,0,0
110,Mexicali,60,PM2.5,22,0,15,57,338,10,9,15,0,0
111,Ufa,81,PM2.5,13,3,34,58,182,39,0,0,0,0
112,Rostov-on-Don,69,PM2.5,25,1,20,40,133,19,0,0,0,0
113,Hubli-Dharwad,127,PM2.5,17,1,44,81,356,16,6,23,0,0
114,Guwahati,123,PM2.5,6,6,40,64,336,4,4,7,0,0
115,Liupanshui,78,PM2.5,10,1,25,42,467,21,0,0,0,0
116,Quetta,60,PM2.5,31,1,16,23,327,6,0,0,0,0
117,Cologne,30,PM2.5,26,1,3,5,166,5,2,9,0,0
118,Aguascalientes,68,PM2.5,55,5,24,52,320,19,0,0,0,0
119,Binzhou,59,PM2.5,24,0,17,36,152,19,2,9,0,0
120,Salem,35,PM2.5,29,0,10,25,339,20,1,21,0,0
121,Saharanpur,161,PM2.5,9,3,80,157,647,38,19,49,5,0
122,Yerevan,216,PM2.5,10,7,171,358,1981,24,0,0,0,0
123,Tbilisi,78,PM2.5,10,1,24,47,393,9,0,0,0,0
124,Jalandhar,151,PM2.5,5,1,56,97,877,12,16,6,1,0
125,Lille,56,PM2.5,29,0,13,27,150,15,0,0,0,0
126,Siliguri,133,PM2.5,5,2,44,70,0,13,18,45,4,0
127,Oslo,52,PM2.5,27,0,9,14,161,10,6,15,0,0
128,Jingzhou Hubei,52,PM2.5,27,0,9,14,161,10,6,15,0,0
129,Zhaoqing,86,PM2.5,5,4,28,46,456,37,0,0,0,0
130,Antwerp,20,PM2.5,25,0,5,9,201,8,4,0,0,0
131,Johor Bahru,142,PM2.5,33,1,53,66,168,26,0,0,0,0
132,Solapur,89,PM2.5,14,4,23,52,457,4,3,10,1,0
133,Teresina,73,PM2.5,13,0,23,38,245,28,0,0,0,0
134,Fuzhou Jiangxi,72,PM2.5,31,0,32,42,166,23,0,0,0,0
135,Aracaju,63,PM2.5,22,0,16,33,76,13,0,0,0,0
136,Leshan,111,PM2.5,20,3,41,60,521,9,0,0,0,0
137,Marrakech,63,PM2.5,19,2,16,24,132,10,0,0,0,0
138,Rotterdam,32,PM2.5,25,0,9,24,159,22,1,0,0,0
139,Austin,54,PM2.5,27,1,13,50,397,28,10,25,0,0
140,San Jose,72,PM2.5,10,0,23,40,417,24,6,21,0,60
141,Denpasar,35,PM2.5,18,0,7,12,220,3,0,0,0,0
142,Odesa,91,PM2.5,19,2,32,36,159,21,0,0,0,0
143,San Miguel de Tucuman,59,PM2.5,10,1,17,26,149,27,0,0,0,0
144,Padang,82,PM2.5,14,1,26,64,459,20,0,0,0,0
145,Cebu City,55,PM2.5,33,1,25,34,129,13,0,0,0,0
146,Acapulco de Juarez,139,O3,55,4,12,20,176,16,0,0,0,0
147,Valparaiso,69,PM2.5,26,3,23,35,298,16,0,0,0,0
148,Kayseri,99,PM10,12,5,30,75,349,38,0,0,0,0
149,Warangal,144,PM2.5,17,12,53,87,419,13,4,17,2,0
150,Changshu,122,PM2.5,29,3,45,80,702,14,0,0,0,0
151,Bordeaux,24,O3,38,0,6,17,135,2,0,0,0,0
152,Songkhla,45,O3,47,0,9,17,187,0,0,0,0,0
153,Yichun Jiangxi,69,PM2.5,2,2,24,38,355,20,3,23,0,0
154,Krasnodar,91,PM2.5,14,1,27,36,182,17,0,0,0,0
155,Cancun,30,O3,31,0,7,13,89,1,0,0,0,0
156,Jixi Heilongjiang,93,PM2.5,21,2,30,37,423,14,0,0,0,0
157,Morelia,70,PM2.5,67,5,24,61,773,13,0,0,0,0
158,Dnipro,96,PM2.5,16,2,31,59,239,26,0,0,0,0
