,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,117,PM2.5,2,1,43,51,547,35,0,87,1,0
1,Madurai,110,PM2.5,56,4,35,68,268,19,0,0,0,0
2,Quanzhou,57,PM2.5,60,3,14,45,262,5,1,6,0,0
3,Palembang,77,PM2.5,31,1,24,47,197,24,0,0,0,0
4,Santa Cruz,58,PM2.5,3,0,16,29,840,26,30,45,0,0
5,Gaziantep,128,PM2.5,7,19,48,108,1302,65,0,0,0,0
6,Sharjah,135,PM2.5,49,6,42,76,184,46,0,0,0,0
7,Phoenix,89,PM10,1,2,27,145,1114,47,34,0,0,0
8,Lyon,55,PM2.5,27,1,11,17,88,25,3,3,0,0
9,Meerut,184,PM2.5,66,17,104,139,503,31,0,0,0,0
10,Jiangmen,141,PM2.5,111,4,45,82,438,20,0,0,0,0
11,Can Tho,97,PM2.5,87,3,33,49,319,3,0,0,0,0
12,Raipur,142,PM2.5,67,34,50,72,505,14,0,0,0,0
13,Glasgow,28,NO2,21,1,5,10,213,31,32,63,0,0
14,Stockholm,57,PM2.5,15,0,12,30,415,34,0,0,0,0
15,Auckland,50,PM2.5,10,1,12,40,85,20,0,0,0,0
16,Jamshedpur,158,PM2.5,72,30,66,95,735,15,0,0,0,0
17,Yinchuan,136,PM2.5,6,2,47,135,1486,35,0,0,0,0
18,Jilin,61,PM2.5,33,3,17,24,534,8,0,0,0,0
19,Srinagar,82,PM2.5,48,1,20,31,154,9,0,0,0,0
20,Batam,66,PM2.5,40,8,16,39,228,14,0,0,0,0
21,Ulaanbaatar,156,PM2.5,13,43,29,58,347,26,0,0,0,0
22,Marseille,67,PM2.5,26,1,21,31,208,24,11,18,1,0
23,Makassar,84,PM2.5,30,1,28,45,238,18,0,0,0,0
24,Aurangabad,153,PM2.5,71,11,52,76,333,1,0,0,0,0
25,Philadelphia,54,PM2.5,11,1,13,40,310,24,0,15,0,0
26,Qiqihaer,127,PM2.5,16,19,43,88,740,19,0,0,0,0
27,Xining,27,PM2.5,29,0,6,9,108,1,0,0,0,0
28,San Antonio,63,PM2.5,3,0,16,58,400,29,45,61,0,0
29,Calgary,53,PM2.5,0,0,13,28,477,50,20,55,0,0
30,Daejon,28,O3,32,0,7,17,136,11,21,41,0,0
31,Monrovia,67,PM2.5,9,0,20,47,474,30,11,28,0,0
32,Tiruppur,107,PM2.5,76,4,38,54,291,8,0,0,0,0
33,Munich,107,PM2.5,76,4,38,54,291,8,0,0,0,0
34,Ciudad Juarez,51,PM2.5,31,6,13,21,207,26,0,0,0,0
35,Kananga,77,PM2.5,29,1,23,37,116,26,0,0,0,0
36,Gwangju,70,PM2.5,46,3,13,18,588,14,0,0,0,0
37,Suqian,79,PM2.5,41,3,30,39,345,13,0,0,0,0
38,Yekaterinburg,82,PM2.5,16,3,30,50,174,56,0,0,0,0
39,Abu Dhabi,91,PM2.5,55,4,27,68,159,44,0,0,0,0
40,Jodhpur,126,PM2.5,63,2,41,68,198,11,0,0,0,0
41,Edmonton,81,PM2.5,17,0,26,26,495,27,1,21,1,0
42,Ranchi,154,PM2.5,78,11,56,101,363,18,0,0,0,0
43,Kathmandu,116,PM2.5,47,1,28,29,287,1,0,0,0,0
44,Jabalpur,139,PM2.5,69,7,48,70,314,1,0,0,0,0
45,Asansol,155,PM2.5,69,21,62,89,460,12,0,0,0,0
46,Kota,146,PM2.5,51,16,48,84,212,33,0,0,0,0
47,San Diego,73,PM2.5,3,0,25,55,668,41,13,43,0,0
48,Kharkiv,75,PM2.5,25,2,24,45,152,28,0,0,0,0
49,San Jose,79,PM2.5,0,0,27,52,1049,28,42,60,0,0
50,Allahabad,157,PM2.5,72,8,65,116,294,16,0,0,0,0
51,Gwalior,97,PM2.5,61,3,35,56,222,1,0,0,0,0
52,Ottawa,30,O3,30,0,6,12,152,13,0,0,0,0
53,Zurich,19,O3,21,0,3,4,153,12,2,23,0,0
54,Belgrade,86,PM2.5,8,10,32,34,601,39,0,0,0,0
55,Amritsar,151,PM2.5,80,7,57,88,545,23,0,0,0,0
56,Joao Pessoa,45,PM2.5,20,0,10,19,89,1,0,0,0,0
57,Queretaro,150,PM2.5,6,7,56,163,1719,24,0,0,0,0
58,Taian Shandong,78,PM2.5,44,2,24,56,283,35,6,17,0,0
59,Copenhagen,78,PM2.5,20,0,27,29,256,22,9,9,0,0
60,Konya,64,PM2.5,2,15,24,46,443,40,0,0,0,0
61,Dhanbad,156,PM2.5,71,12,61,126,521,28,0,0,0,0
62,Dallas,64,PM2.5,11,0,19,55,106,25,3,19,0,0
63,Ganzhou,87,PM2.5,71,7,34,59,709,8,0,0,0,0
64,Adelaide,60,PM2.5,19,0,17,31,55,29,0,0,0,0
65,Hai Phong,109,PM2.5,37,15,34,52,308,14,0,0,0,0
66,Mombasa,46,PM2.5,37,2,13,19,116,1,0,0,0,0
67,Jiaxing,78,PM2.5,37,3,18,38,607,20,0,0,0,0
68,Helsinki,68,PM2.5,1,0,20,42,329,51,0,0,1,0
69,Porto,65,PM2.5,21,0,17,22,168,12,0,0,0,0
70,Zhanjiang,80,PM2.5,73,2,22,45,378,7,0,0,0,0
71,Prague,96,PM2.5,9,1,32,74,419,58,15,30,2,0
72,Dongying,94,PM2.5,27,7,28,48,877,21,0,0,0,0
73,Mianyang Sichuan,72,PM2.5,45,1,22,51,288,41,5,15,0,0
74,Nanchong,107,PM2.5,15,1,38,74,511,6,0,0,0,0
75,Fushun Liaoning,107,PM2.5,15,1,38,74,511,6,0,0,0,0
76,Antalya,71,PM2.5,12,1,19,33,406,57,0,0,0,0
77,Bareilly,156,PM2.5,73,8,57,112,375,24,0,0,0,0
78,Kazan,46,PM2.5,19,1,11,22,146,24,0,0,0,0
79,Ad-Dammam,154,PM2.5,32,50,57,114,202,55,0,0,0,0
80,Port Elizabeth,62,PM2.5,16,2,15,40,116,31,5,6,0,0
81,Ahvaz,26,O3,28,0,6,9,133,4,0,0,0,0
82,Florianopolis,47,PM2.5,19,2,10,18,55,1,0,0,0,0
