,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,151,PM2.5,11,1,56,89,263,51,0,68,2,0
1,Madurai,154,PM2.5,18,4,63,97,638,43,0,0,0,0
2,Quanzhou,54,PM2.5,42,3,13,30,262,8,0,9,0,0
3,Palembang,81,PM2.5,14,1,28,49,290,29,0,0,0,0
4,Santa Cruz,52,PM2.5,0,0,15,32,548,28,15,30,0,0
5,Gaziantep,157,PM2.5,9,9,70,121,1382,86,0,0,0,0
6,Sharjah,113,PM2.5,14,5,41,72,283,66,0,0,0,0
7,Phoenix,68,PM10,3,1,20,105,408,43,1,0,0,0
8,Lyon,62,PM2.5,14,1,20,35,214,47,28,19,0,0
9,Meerut,187,PM2.5,13,17,148,168,953,47,0,0,0,0
10,Jiangmen,119,O3,37,3,22,67,446,25,0,0,0,0
11,Can Tho,99,PM2.5,6,4,36,48,816,25,0,0,0,0
12,Raipur,155,PM2.5,40,27,64,92,577,21,0,0,0,0
13,Glasgow,53,PM2.5,7,1,12,17,233,34,7,33,0,0
14,Stockholm,59,PM2.5,23,0,14,39,418,40,0,0,0,0
15,Auckland,33,PM2.5,8,1,8,16,69,14,0,0,0,0
16,Jamshedpur,175,PM2.5,10,31,111,158,1479,44,0,0,0,0
17,Yinchuan,92,PM10,2,1,30,145,1406,34,0,0,0,0
18,Jilin,65,PM2.5,28,3,16,23,585,10,0,0,0,0
19,Srinagar,80,PM2.5,30,1,25,36,383,6,0,0,0,0
20,Batam,92,PM2.5,40,1,38,85,175,15,0,0,0,0
21,Ulaanbaatar,287,PM2.5,12,31,236,236,288,24,0,0,0,0
22,Marseille,58,PM2.5,29,2,16,28,210,28,11,24,2,0
23,Makassar,38,PM2.5,17,2,7,11,463,9,0,0,0,0
24,Aurangabad,154,PM2.5,41,8,58,83,421,4,0,0,0,0
25,Philadelphia,89,PM2.5,6,2,32,57,430,37,13,36,0,0
26,Qiqihaer,120,PM2.5,10,16,42,119,942,25,0,0,0,0
27,Xining,35,O3,42,0,6,8,101,0,0,0,0,0
28,San Antonio,60,PM2.5,5,0,18,60,1000,31,93,110,0,0
29,Calgary,52,NO2,0,0,11,23,507,56,48,84,0,0
30,Daejon,32,PM2.5,34,0,9,24,135,20,9,23,0,0
31,Monrovia,56,PM2.5,5,0,16,57,470,29,21,38,0,0
32,Tiruppur,139,PM2.5,23,4,51,73,671,26,0,0,0,0
33,Munich,32,PM2.5,8,1,6,13,336,20,41,0,1,0
34,Ciudad Juarez,56,PM2.5,76,7,16,24,214,8,0,0,0,0
35,Kananga,43,PM2.5,31,1,10,33,112,16,0,0,0,0
36,Gwangju,104,PM2.5,5,3,34,45,883,26,0,0,0,0
37,Suqian,78,PM2.5,20,3,19,37,343,16,0,0,0,0
38,Yekaterinburg,67,PM2.5,12,3,19,34,183,58,0,0,0,0
