,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,137,PM2.5,3,2,55,58,273,47,0,169,2,0
1,Madurai,125,PM2.5,44,3,46,67,338,26,0,0,0,0
2,Quanzhou,59,PM2.5,49,3,18,59,349,10,1,7,0,0
3,Palembang,80,PM2.5,14,1,28,45,317,35,0,0,0,0
4,Santa Cruz,52,PM2.5,1,1,11,22,574,16,19,30,0,0
5,Gaziantep,157,PM2.5,6,21,69,127,1420,62,0,0,0,0
6,Sharjah,115,PM2.5,39,4,39,65,183,51,0,0,0,0
7,Phoenix,58,PM2.5,11,0,13,49,175,28,0,0,0,0
8,Lyon,55,PM2.5,11,1,14,25,317,46,13,33,0,0
9,Meerut,161,PM2.5,29,20,66,170,790,50,0,0,0,0
10,Jiangmen,165,O3,88,4,41,110,1156,38,0,0,0,0
11,Can Tho,91,PM2.5,7,4,28,44,744,28,0,0,0,0
12,Raipur,155,PM2.5,38,44,72,102,685,32,0,0,0,0
13,Glasgow,56,PM2.5,20,1,13,21,284,35,46,80,0,0
14,Stockholm,55,PM2.5,22,0,14,33,450,40,0,0,0,0
15,Auckland,55,PM2.5,22,0,14,33,450,40,0,0,0,0
16,Jamshedpur,163,PM2.5,24,29,90,130,1018,46,0,0,0,0
17,Yinchuan,103,PM2.5,2,2,26,140,1048,35,0,0,0,0
18,Jilin,73,PM2.5,27,4,23,37,673,14,0,0,0,0
19,Srinagar,84,PM2.5,40,1,25,49,273,10,0,0,0,0
20,Batam,84,PM2.5,37,2,34,87,230,13,0,0,0,0
21,Ulaanbaatar,152,PM2.5,10,40,66,66,371,27,0,0,0,0
22,Marseille,57,PM2.5,16,1,13,23,233,29,13,28,2,0
23,Makassar,72,PM2.5,19,1,20,31,421,19,0,0,0,0
24,Aurangabad,152,PM2.5,51,8,66,95,403,4,0,0,0,0
25,Philadelphia,57,PM2.5,7,1,17,40,315,27,1,21,0,0
26,Qiqihaer,126,PM2.5,12,22,45,94,871,27,0,0,0,0
27,Xining,28,O3,37,0,6,8,106,0,0,0,0,0
28,San Antonio,61,PM2.5,1,0,16,50,300,25,33,46,0,0
