,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,91,PM2.5,4,1,35,49,324,41,0,38,1,0
1,Madurai,161,PM2.5,7,3,73,121,440,31,3,8,0,0
2,Quanzhou,68,O3,58,3,17,33,262,6,1,11,0,0
3,Palembang,79,PM2.5,18,0,24,40,210,23,0,0,0,0
4,Santa Cruz,63,PM2.5,2,0,19,37,474,45,10,25,0,50
5,Gaziantep,171,PM2.5,4,34,101,151,1832,76,0,0,0,0
6,Sharjah,123,PM2.5,22,5,46,65,237,68,0,0,0,0
7,Phoenix,78,PM2.5,18,0,22,95,274,37,4,0,0,0
8,Lyon,69,PM2.5,8,5,23,39,143,52,6,0,0,0
9,Meerut,190,PM2.5,9,3,134,253,1602,53,5,33,0,0
10,Jiangmen,114,PM2.5,2,4,40,122,1129,59,0,0,0,0
11,Can Tho,79,PM2.5,6,5,20,36,1048,27,0,0,0,0
12,Raipur,187,PM2.5,7,56,138,198,1154,39,0,0,0,0
13,Glasgow,49,PM2.5,29,1,13,16,151,15,0,0,0,0
14,Stockholm,73,PM2.5,1,1,22,42,554,63,0,0,0,0
15,Auckland,35,PM10,14,1,9,35,65,15,0,0,0,0
16,Jamshedpur,172,PM2.5,1,40,111,159,3169,37,0,0,0,0
17,Yinchuan,126,PM2.5,2,1,47,111,1305,29,0,0,0,0
18,Jilin,79,PM2.5,16,4,25,35,663,15,0,0,0,0
19,Srinagar,134,PM2.5,24,2,54,88,331,12,4,20,1,0
20,Batam,55,PM2.5,39,2,12,15,159,10,0,0,0,0
21,Ulaanbaatar,363,PM2.5,5,95,328,328,638,34,0,0,0,0
22,Marseille,57,PM2.5,37,1,13,23,128,22,0,0,0,0
23,Makassar,37,PM2.5,25,2,9,14,333,4,0,0,0,0
24,Aurangabad,156,PM2.5,46,7,60,87,485,2,0,0,0,0
25,Philadelphia,78,PM2.5,24,1,26,32,155,20,5,13,0,0
26,Qiqihaer,97,PM2.5,5,19,34,68,607,23,0,0,0,0
27,Xining,36,O3,39,0,6,9,110,5,0,0,0,0
28,San Antonio,53,PM10,26,0,12,68,0,25,9,19,0,0
29,Calgary,73,PM2.5,4,0,24,41,858,69,119,173,0,0
30,Daejon,28,O3,31,0,7,20,141,21,31,53,0,0
31,Monrovia,90,PM2.5,13,0,34,74,473,34,5,26,0,50
32,Tiruppur,83,PM2.5,11,4,22,39,354,7,5,13,0,0
33,Munich,33,NO2,4,1,8,15,366,36,32,0,1,0
34,Ciudad Juarez,82,O3,93,6,14,22,199,4,0,0,0,0
35,Kananga,34,PM2.5,30,1,8,31,107,15,0,0,0,0
