,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,99,PM2.5,7,1,35,49,282,37,0,53,1,0
1,Madurai,96,PM2.5,7,3,27,37,306,13,4,18,0,0
2,Quanzhou,62,PM2.5,48,3,17,28,349,6,1,9,0,0
3,Palembang,85,PM2.5,23,1,28,45,272,23,0,0,0,0
4,Santa Cruz,42,PM2.5,21,0,10,41,311,34,7,17,0,0
5,Gaziantep,177,PM2.5,2,31,107,146,2749,123,0,0,0,0
6,Sharjah,120,PM2.5,17,9,40,67,485,34,0,0,0,0
7,Phoenix,35,PM2.5,40,0,8,30,139,22,1,0,0,0
8,Lyon,56,PM2.5,28,0,15,37,140,33,0,0,0,0
9,Meerut,188,PM2.5,10,2,93,176,589,42,6,25,0,0
10,Jiangmen,102,PM2.5,2,3,39,78,687,42,0,0,0,0
11,Can Tho,140,PM2.5,12,2,54,54,595,15,0,0,0,0
12,Raipur,172,PM2.5,4,19,56,133,603,14,6,20,0,0
13,Glasgow,38,PM2.5,15,1,6,13,214,23,65,98,0,0
14,Stockholm,65,PM2.5,6,0,19,34,353,23,0,0,0,0
15,Auckland,32,PM2.5,23,1,8,27,47,14,0,0,0,0
16,Jamshedpur,193,PM2.5,0,35,138,197,2905,38,0,0,0,0
17,Yinchuan,94,PM2.5,25,2,21,52,615,9,0,0,0,0
18,Jilin,128,PM2.5,24,3,46,61,634,10,0,0,0,0
19,Srinagar,77,PM2.5,30,1,14,43,442,5,2,13,4,0
20,Batam,42,PM2.5,33,2,9,17,192,9,0,0,0,0
21,Ulaanbaatar,106,PM2.5,22,13,58,58,204,15,0,0,0,0
22,Marseille,61,PM2.5,33,0,15,22,136,19,0,0,0,0
23,Makassar,54,PM2.5,28,1,13,32,246,9,0,0,0,0
24,Aurangabad,152,PM2.5,0,6,62,74,603,9,1,5,4,0
25,Philadelphia,90,PM2.5,14,1,37,60,335,40,2,24,0,0
26,Qiqihaer,61,PM2.5,12,30,15,29,407,14,0,0,0,0
27,Xining,33,O3,23,0,9,10,125,10,0,0,0,0
28,San Antonio,85,PM2.5,38,1,28,74,0,28,5,11,0,0
29,Calgary,36,PM2.5,31,0,9,30,230,22,3,12,0,0
30,Daejon,30,O3,33,0,3,5,155,3,2,11,0,0
31,Monrovia,51,PM2.5,23,1,12,33,258,27,4,19,0,70
32,Tiruppur,79,PM2.5,0,4,22,33,576,3,1,8,0,0
33,Munich,21,PM2.5,22,0,5,9,279,8,13,0,0,0
34,Harare,21,PM2.5,22,0,5,9,279,8,13,0,0,0
35,Ciudad Juarez,51,O3,43,6,9,16,148,8,0,0,0,0
36,Kananga,34,PM2.5,17,1,8,30,80,16,0,0,0,0
37,Gwangju,77,PM2.5,5,3,21,26,783,22,0,0,0,0
38,Suqian,169,PM2.5,26,4,87,141,961,23,0,0,0,0
