,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
14,Novosibirsk,55,PM2.5,25,1,15,43,242,28,12,31,0,0
0,Budapest,109,PM2.5,4,1,42,55,269,27,0,11,1,0
1,Madurai,107,PM2.5,10,1,36,62,276,30,1,14,1,0
2,Quanzhou,53,PM2.5,33,3,13,30,262,10,1,5,0,0
3,Palembang,84,PM2.5,20,1,27,45,330,27,0,0,0,0
4,Santa Cruz,48,PM2.5,19,0,12,30,271,15,1,8,0,0
5,Gaziantep,111,PM2.5,13,26,47,90,1140,61,0,0,0,0
6,Sharjah,106,PM2.5,16,7,43,70,312,78,0,0,0,0
7,Phoenix,127,PM2.5,0,1,44,89,1078,36,18,0,0,0
8,Lyon,59,PM2.5,13,0,15,30,113,27,7,2,0,0
9,Meerut,212,PM2.5,4,4,182,367,1093,58,45,85,1,0
10,Jiangmen,87,PM2.5,15,3,29,69,674,41,0,0,0,0
11,Can Tho,78,PM2.5,15,2,22,32,447,11,0,0,0,0
12,Raipur,60,PM2.5,15,5,17,71,930,10,9,30,0,0
13,Glasgow,55,PM2.5,25,1,15,43,242,28,12,31,0,0
14,Stockholm,56,PM2.5,19,1,16,40,327,32,0,0,0,0
15,Auckland,40,PM2.5,14,0,9,15,47,1,0,0,0,0
16,Jamshedpur,123,PM2.5,8,5,44,48,270,12,4,39,3,0
17,Yinchuan,79,PM10,8,6,35,111,999,39,0,0,0,0
18,Jilin,95,PM2.5,36,4,37,57,554,8,0,0,0,0
19,Srinagar,150,PM2.5,28,2,64,112,900,18,20,35,4,0
20,Batam,49,PM2.5,36,4,12,16,236,15,0,0,0,0
21,Ulaanbaatar,182,PM2.5,16,27,89,89,266,24,0,0,0,0
22,Marseille,62,PM2.5,8,2,19,19,164,41,13,31,2,0
23,Makassar,28,PM2.5,25,1,6,9,229,3,0,0,0,0
24,Aurangabad,152,PM2.5,5,3,58,82,2305,10,2,6,5,0
25,Philadelphia,62,PM2.5,12,1,21,41,502,43,24,52,0,0
26,Qiqihaer,101,PM2.5,15,5,36,78,505,9,0,0,0,0
27,Xining,17,O3,20,0,2,3,155,0,0,0,0,0
28,San Antonio,42,PM2.5,20,0,11,37,0,16,0,3,0,0
29,Calgary,44,PM2.5,18,0,12,35,210,17,0,6,0,0
30,Daejon,26,O3,29,0,7,12,134,10,4,5,0,0
31,Monrovia,81,PM2.5,2,0,26,74,596,35,5,26,0,0
32,Tiruppur,70,PM2.5,1,4,19,29,294,7,0,10,0,0
33,Munich,17,O3,17,1,4,11,217,8,12,0,0,0
34,Ciudad Juarez,41,PM2.5,76,7,9,14,198,9,0,0,0,0
35,Kananga,60,PM2.5,38,1,13,39,121,16,0,0,0,0
36,Gwangju,74,PM2.5,20,3,23,36,633,16,0,0,0,0
37,Suqian,128,PM2.5,4,6,47,101,705,57,0,0,0,0
38,Yekaterinburg,53,PM2.5,17,2,12,28,147,39,0,0,0,0
39,Abu Dhabi,99,PM2.5,49,1,39,74,139,33,0,0,0,0
40,Jodhpur,99,PM2.5,49,1,39,74,139,33,0,0,0,0
41,Edmonton,42,PM10,11,0,8,44,296,18,2,10,0,0
42,Ranchi,156,PM2.5,9,11,69,82,630,34,8,51,1,0
