,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,95,PM2.5,6,1,31,55,392,49,0,67,1,0
1,Madurai,129,PM2.5,4,2,50,63,509,24,4,13,1,0
2,Quanzhou,59,PM2.5,32,3,15,28,349,8,1,9,0,0
3,Palembang,75,PM2.5,18,0,22,45,209,24,0,0,0,0
4,Santa Cruz,34,PM2.5,6,0,9,32,327,28,5,18,0,0
5,Gaziantep,151,PM2.5,2,13,63,110,2319,107,0,0,0,0
6,Sharjah,94,PM2.5,8,6,36,66,352,75,0,0,0,0
7,Phoenix,65,PM2.5,20,1,19,77,208,37,7,0,0,0
8,Lyon,59,PM2.5,1,3,17,52,265,53,0,0,0,0
9,Meerut,208,PM2.5,4,4,159,334,1381,61,22,61,1,0
10,Jiangmen,126,PM2.5,21,5,45,125,913,49,0,0,0,0
11,Can Tho,89,PM2.5,20,3,36,78,655,15,0,0,0,0
12,Raipur,123,PM2.5,28,11,38,83,903,12,59,46,0,0
13,Glasgow,56,PM2.5,30,1,15,30,150,30,43,73,0,0
14,Stockholm,57,PM2.5,31,1,15,27,392,23,0,0,0,0
15,Auckland,36,PM2.5,15,2,9,41,69,15,0,0,0,0
16,Jamshedpur,182,PM2.5,4,23,138,285,2569,35,55,122,64,0
17,Yinchuan,114,PM2.5,2,1,45,131,1843,49,0,0,0,0
18,Jilin,79,PM2.5,24,4,22,34,684,13,0,0,0,0
19,Srinagar,159,PM2.5,26,2,73,116,675,10,9,30,5,0
20,Batam,53,PM2.5,38,2,15,20,179,5,0,0,0,0
21,Ulaanbaatar,355,PM2.5,26,16,295,295,165,8,0,0,0,0
22,Marseille,63,PM2.5,31,1,19,28,149,24,0,0,0,0
23,Makassar,45,PM2.5,22,1,9,14,308,5,0,0,0,0
24,Aurangabad,151,PM2.5,5,10,57,90,1188,11,3,8,5,0
25,Philadelphia,92,PM2.5,28,1,33,54,163,33,2,8,0,0
26,Qiqihaer,134,PM2.5,3,4,46,144,1319,23,0,0,0,0
27,Xining,37,O3,42,0,4,6,97,1,0,0,0,0
28,San Antonio,73,PM2.5,16,0,22,66,0,20,12,10,0,0
29,Calgary,60,PM2.5,10,1,15,23,548,47,39,71,0,0
30,Daejon,29,O3,33,0,8,13,135,10,6,18,0,0
31,Monrovia,38,PM2.5,18,0,8,35,276,28,3,17,0,0
32,Tiruppur,73,PM2.5,11,2,23,43,359,11,6,27,0,0
33,Munich,28,PM2.5,9,0,7,10,406,18,38,0,0,0
34,Ciudad Juarez,71,O3,86,5,13,20,176,3,0,0,0,0
35,Kananga,37,PM2.5,33,0,9,32,94,15,0,0,0,0
36,Gwangju,71,PM2.5,7,3,20,21,680,21,0,0,0,0
37,Suqian,191,PM2.5,3,3,137,137,938,39,0,0,0,0
38,Yekaterinburg,66,PM2.5,24,6,18,41,179,43,0,0,0,0
39,Abu Dhabi,89,PM2.5,20,5,34,55,227,57,0,0,0,0
40,Jodhpur,165,PM2.5,8,3,87,187,751,53,19,60,9,0
41,Edmonton,37,PM2.5,21,2,9,30,395,32,6,26,0,1
42,Ranchi,175,PM2.5,10,31,108,154,1195,33,66,159,64,0
43,Kathmandu,158,PM2.5,1,4,74,92,1178,20,0,0,0,0
44,Jabalpur,166,PM2.5,16,7,86,193,558,21,6,28,0,0
45,Asansol,168,PM2.5,8,6,126,379,3030,41,66,158,64,0
46,Kota,156,PM2.5,10,3,81,102,306,28,8,23,1,0
47,San Diego,45,PM2.5,28,0,10,33,214,22,1,10,0,0
48,Kharkiv,88,PM2.5,7,2,36,36,242,28,0,0,0,0
49,San Jose,31,PM2.5,31,0,8,22,287,22,3,15,0,0
50,Allahabad,168,PM2.5,1,6,86,188,1770,48,15,50,73,0
