,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,146,PM2.5,2,1,50,83,422,45,0,128,3,0
1,Madurai,136,PM2.5,29,5,52,75,292,14,0,0,0,0
2,Quanzhou,72,PM2.5,19,4,23,45,437,12,1,20,0,0
3,Palembang,71,PM2.5,20,1,21,36,196,23,0,0,0,0
4,Santa Cruz,43,PM2.5,35,0,11,18,240,20,2,7,0,0
5,Gaziantep,144,PM2.5,9,19,47,106,735,38,0,0,0,0
6,Sharjah,110,PM2.5,5,5,38,74,319,51,0,0,0,0
7,Phoenix,40,PM2.5,38,0,9,32,106,19,1,0,0,0
8,Lyon,94,PM2.5,1,1,29,50,232,35,11,0,0,0
9,Meerut,308,PM2.5,29,21,233,233,768,26,0,0,0,0
10,Jiangmen,154,PM2.5,25,4,40,85,861,26,0,0,0,0
11,Can Tho,112,PM2.5,23,3,33,42,599,14,0,0,0,0
12,Raipur,183,PM2.5,17,46,105,150,676,16,0,0,0,0
13,Glasgow,29,O3,33,0,6,15,134,6,0,3,0,0
14,Stockholm,52,PM2.5,23,0,12,23,220,22,0,0,0,0
15,Auckland,38,PM2.5,21,0,10,33,59,17,0,0,0,0
16,Jamshedpur,199,PM2.5,1,34,158,226,3998,40,0,0,0,0
17,Yinchuan,99,PM2.5,11,1,33,45,744,27,0,0,0,0
18,Jilin,155,PM2.5,3,4,57,110,1077,25,0,0,0,0
19,Srinagar,72,PM2.5,35,2,21,31,383,3,0,0,0,0
20,Batam,38,PM2.5,33,3,10,13,219,8,0,0,0,0
21,Ulaanbaatar,186,PM2.5,16,44,86,86,402,24,0,0,0,0
22,Marseille,105,PM2.5,5,2,39,39,234,33,0,0,0,0
23,Makassar,29,PM2.5,24,1,7,11,245,3,0,0,0,0
24,Aurangabad,134,PM2.5,34,4,50,71,300,1,0,0,0,0
25,Philadelphia,58,PM2.5,12,1,16,39,368,41,2,26,0,0
26,Qiqihaer,126,PM2.5,17,12,36,49,480,13,0,0,0,0
27,Xining,33,PM2.5,3,0,9,13,177,7,0,0,0,0
28,San Antonio,55,PM2.5,21,0,13,65,0,16,2,5,0,0
29,Calgary,47,PM2.5,17,0,11,29,330,22,2,12,0,0
30,Daejon,33,O3,35,0,1,13,120,1,0,1,0,0
31,Monrovia,29,O3,33,0,7,28,189,20,1,8,0,0
32,Tiruppur,90,PM2.5,20,3,31,46,404,8,0,0,0,0
33,Munich,60,PM2.5,1,1,17,23,363,11,19,0,1,0
34,Ciudad Juarez,122,O3,54,5,15,23,185,18,0,0,0,0
35,Kananga,75,PM2.5,36,1,28,36,101,17,0,0,0,0
36,Gwangju,77,PM2.5,6,5,22,32,780,32,0,0,0,0
37,Suqian,160,PM2.5,0,3,50,142,967,32,0,0,0,0
38,Yekaterinburg,61,PM2.5,34,2,16,33,137,28,0,0,0,0
39,Abu Dhabi,104,PM2.5,8,6,41,84,254,52,0,0,0,0
40,Jodhpur,130,PM2.5,26,3,49,77,378,16,0,0,0,0
41,Edmonton,41,PM2.5,19,0,9,17,493,25,5,16,0,0
42,Ranchi,166,PM2.5,20,11,89,160,535,32,0,0,0,0
43,Kathmandu,152,PM2.5,1,3,59,74,1178,15,0,0,0,0
44,Jabalpur,135,PM2.5,29,5,58,82,298,3,0,0,0,0
45,Asansol,170,PM2.5,25,15,103,140,936,15,0,0,0,0
46,Kota,155,PM2.5,16,6,58,96,401,17,0,0,0,0
47,San Diego,36,O3,42,0,5,27,178,12,0,1,0,0
48,Kharkiv,80,PM2.5,17,1,26,35,177,17,0,0,0,0
49,San Jose,33,PM2.5,38,0,8,17,205,15,1,5,0,0
50,Allahabad,205,PM2.5,6,13,167,245,1490,46,0,0,0,0
51,Gwalior,161,PM2.5,28,5,83,119,683,5,0,0,0,0
52,Ottawa,58,PM2.5,20,0,17,39,270,24,0,0,0,0
53,Zurich,59,PM2.5,1,0,16,19,367,23,10,25,0,0
54,Belgrade,162,PM2.5,3,10,74,76,1582,49,0,0,0,0
55,Amritsar,365,PM2.5,9,6,181,263,1966,42,0,0,0,0
56,Joao Pessoa,51,PM2.5,18,0,12,22,81,1,0,0,0,0
57,Queretaro,64,PM2.5,52,8,18,65,1098,8,0,0,0,0
58,Taian Shandong,83,PM2.5,2,2,30,50,695,43,28,50,0,0
59,Copenhagen,56,PM2.5,21,0,13,21,209,19,11,0,0,0
60,Konya,85,PM2.5,9,13,25,28,240,13,0,0,0,0
61,Dhanbad,170,PM2.5,26,14,100,143,1314,8,0,0,0,0
62,Dallas,58,PM2.5,13,0,15,41,201,21,5,7,0,0
63,Ganzhou,99,PM2.5,4,5,32,53,1014,15,0,0,0,0
64,Adelaide,59,PM2.5,8,0,19,32,62,31,0,0,0,0
65,Hai Phong,175,PM2.5,43,15,118,118,609,14,0,0,0,0
66,Mombasa,50,PM2.5,15,3,13,20,134,3,0,0,0,0
67,Jiaxing,151,PM2.5,1,4,45,99,948,34,0,0,0,0
68,Helsinki,79,PM2.5,14,1,29,29,151,20,0,0,0,0
69,Porto,93,PM2.5,4,0,33,47,379,32,0,0,0,0
70,Zhanjiang,127,PM2.5,48,2,46,50,683,13,0,0,0,0
71,Prague,65,PM2.5,1,1,19,53,531,31,19,36,0,0
72,Dongying,174,PM2.5,3,6,67,126,949,30,0,0,0,0
73,Mianyang Sichuan,78,PM2.5,2,1,23,55,664,54,29,52,0,0
