,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,117,PM2.5,1,1,42,47,558,40,0,137,3,0
1,Madurai,113,PM2.5,52,2,39,70,249,24,0,0,0,0
2,Quanzhou,63,PM2.5,62,3,19,41,524,10,1,6,0,0
3,Palembang,77,PM2.5,25,1,25,46,190,27,0,0,0,0
4,Santa Cruz,43,PM2.5,10,0,11,21,604,32,10,31,0,0
5,Gaziantep,156,PM2.5,9,13,70,102,1410,50,0,0,0,0
6,Sharjah,108,PM2.5,38,6,37,64,251,51,0,0,0,0
7,Phoenix,55,PM10,37,0,7,64,124,13,0,0,0,0
8,Lyon,74,PM2.5,3,1,23,30,283,30,20,6,0,0
9,Meerut,229,PM2.5,75,16,174,174,467,27,0,0,0,0
10,Jiangmen,117,PM2.5,69,4,43,94,795,37,0,0,0,0
11,Can Tho,87,PM2.5,75,3,30,43,324,3,0,0,0,0
12,Raipur,152,PM2.5,33,68,56,81,481,22,0,0,0,0
13,Stockholm,54,PM2.5,19,0,11,19,251,35,0,0,0,0
14,Auckland,41,PM2.5,8,0,11,28,85,21,0,0,0,0
15,Jamshedpur,169,PM2.5,66,34,86,125,756,18,0,0,0,0
16,Yinchuan,83,PM2.5,27,4,26,54,669,23,0,0,0,0
17,Jilin,124,PM2.5,17,15,47,88,870,30,0,0,0,0
18,Srinagar,127,PM2.5,57,2,44,44,191,9,0,0,0,0
19,Batam,71,PM2.5,33,20,27,93,344,24,0,0,0,0
20,Ulaanbaatar,64,PM2.5,34,10,14,14,144,4,0,0,0,0
21,Marseille,83,PM2.5,3,1,26,36,731,26,18,35,3,0
22,Makassar,65,PM2.5,24,1,19,36,212,14,0,0,0,0
23,Aurangabad,144,PM2.5,63,5,54,77,261,1,0,0,0,0
24,Philadelphia,65,PM2.5,4,1,16,60,662,38,27,60,0,0
25,Qiqihaer,111,PM2.5,10,14,40,74,699,24,0,0,0,0
26,Xining,24,PM2.5,8,0,5,7,136,1,0,0,0,0
27,San Antonio,49,PM2.5,16,0,11,31,0,14,0,3,0,0
28,Calgary,48,PM2.5,14,0,9,9,330,13,1,12,0,0
29,Daejon,31,O3,36,0,6,17,121,8,0,1,0,0
30,Monrovia,40,PM2.5,11,0,9,16,360,29,2,19,0,0
31,Tiruppur,99,PM2.5,61,2,38,53,261,8,0,0,0,0
32,Munich,48,PM2.5,2,2,12,15,237,9,7,0,1,0
33,Ciudad Juarez,52,PM2.5,28,5,13,20,207,20,0,0,0,0
34,Kananga,78,PM2.5,33,1,24,35,103,24,0,0,0,0
35,Gwangju,72,PM2.5,42,3,19,33,682,23,0,0,0,0
36,Suqian,150,PM2.5,39,4,55,78,698,21,0,0,0,0
37,Yekaterinburg,68,PM2.5,25,2,22,38,150,44,0,0,0,0
38,Abu Dhabi,136,PM2.5,17,9,46,68,324,62,0,0,0,0
39,Jodhpur,155,PM2.5,60,3,54,82,266,14,0,0,0,0
40,Edmonton,36,PM2.5,19,0,8,8,397,21,3,16,0,0
41,Ranchi,163,PM2.5,72,9,71,115,324,15,0,0,0,0
42,Kathmandu,162,PM2.5,50,3,58,64,475,1,0,0,0,0
43,Jabalpur,132,PM2.5,59,3,45,65,211,1,0,0,0,0
44,Asansol,170,PM2.5,69,25,86,126,512,16,0,0,0,0
45,Kota,162,PM2.5,53,13,72,127,320,29,0,0,0,0
46,San Diego,41,PM2.5,43,0,10,29,287,11,0,0,0,0
47,Kharkiv,78,PM2.5,19,1,22,40,185,28,0,0,0,0
48,San Jose,56,PM2.5,2,0,13,34,684,32,13,37,0,0
49,Allahabad,171,PM2.5,76,13,94,144,415,16,0,0,0,0
50,Gwalior,157,PM2.5,71,8,74,107,464,1,0,0,0,0
51,Ottawa,55,PM2.5,9,0,13,13,242,8,0,0,0,0
52,Zurich,43,PM2.5,1,0,9,11,296,20,7,21,0,0
53,Belgrade,124,PM2.5,7,10,31,32,722,25,0,0,0,0
54,Amritsar,172,PM2.5,90,7,86,128,647,23,0,0,0,0
55,Joao Pessoa,49,PM2.5,18,0,12,22,73,1,0,0,0,0
56,Queretaro,68,PM2.5,16,8,18,45,1037,6,0,0,0,0
57,Taian Shandong,114,PM2.5,48,3,46,59,457,43,4,26,0,0
58,Copenhagen,61,PM2.5,8,1,17,30,243,26,65,0,0,0
59,Konya,78,PM2.5,1,16,27,48,542,56,0,0,0,0
60,Dhanbad,173,PM2.5,75,13,97,159,543,32,0,0,0,0
61,Dallas,51,PM2.5,6,0,10,23,201,16,0,7,0,0
62,Ganzhou,112,PM2.5,13,6,43,86,1186,32,0,0,0,0
63,Adelaide,57,PM2.5,22,0,15,36,60,29,0,0,0,0
64,Hai Phong,136,PM2.5,68,11,46,58,519,8,0,0,0,0
65,Mombasa,53,PM2.5,48,3,15,23,143,1,0,0,0,0
66,Jiaxing,123,PM2.5,15,7,40,80,903,29,0,0,0,0
67,Helsinki,89,PM2.5,8,1,40,135,147,30,0,0,0,0
68,Porto,132,PM2.5,6,0,46,46,198,29,0,0,0,0
69,Zhanjiang,115,PM2.5,75,2,37,48,593,8,0,0,0,0
70,Prague,80,PM2.5,3,1,28,47,421,40,8,21,0,0
71,Dongying,161,PM2.5,46,10,75,136,1191,27,0,0,0,0
72,Mianyang Sichuan,95,PM2.5,49,3,36,60,476,51,4,26,0,0
73,Nanchong,129,PM2.5,10,1,47,80,754,14,0,0,0,0
74,Fushun Liaoning,129,PM2.5,10,1,47,80,754,14,0,0,0,0
75,Antalya,91,NO2,5,3,22,49,925,92,0,0,0,0
76,Bareilly,159,PM2.5,67,7,62,118,328,25,0,0,0,0
77,Kazan,69,PM2.5,23,2,21,28,149,19,0,0,0,0
78,Ad-Dammam,162,PM2.5,32,44,77,108,265,63,0,0,0,0
79,Port Elizabeth,70,PM2.5,13,2,20,45,164,27,1,0,0,0
80,Ahvaz,26,PM2.5,25,2,6,6,88,1,0,0,0,0
81,Florianopolis,26,PM2.5,25,2,6,6,88,1,0,0,0,0
82,Nizhniy Novgorod,85,PM2.5,21,3,32,53,152,30,0,0,0,0
83,Dublin,76,PM2.5,38,2,27,27,201,24,0,8,0,0
84,Maoming,59,PM2.5,3,0,17,17,322,14,18,3,0,0
85,San Luis Potosi,66,PM2.5,20,3,18,34,191,27,0,0,0,0
86,Mysore,151,PM2.5,51,1,61,87,246,37,0,0,0,0
87,Chelyabinsk,56,PM2.5,31,2,14,33,147,30,0,0,0,0
88,Moradabad,173,PM2.5,55,7,91,115,407,33,0,0,0,0
89,Barquisimeto,25,PM2.5,23,1,7,10,142,2,0,0,0,0
90,Durg-Bhilainagar,152,PM2.5,22,111,55,79,857,33,0,0,0,0
91,Suzhou,71,PM2.5,32,0,20,51,206,32,0,0,0,0
92,Maracay,28,PM2.5,12,2,7,10,215,6,0,0,0,0
93,Ruian,41,PM2.5,19,1,11,22,419,11,0,1,0,0
94,Zhenjiang Jiangsu,153,PM2.5,18,8,61,128,1040,74,0,0,0,0
95,Baoji,113,PM2.5,19,2,41,64,489,17,0,0,0,0
96,Bhubaneswar,179,PM2.5,68,19,105,157,640,47,0,0,0,0
97,Pingdingshan Henan,179,PM2.5,68,19,105,157,640,47,0,0,0,0
98,Mendoza,59,PM2.5,13,1,17,27,220,20,0,0,0,0
99,Chiang Mai,65,PM2.5,79,1,18,29,792,6,0,0,0,0
100,Tiruchirappalli,105,PM2.5,53,6,38,91,272,16,0,0,0,0
101,Huaibei,118,PM2.5,48,9,48,131,515,45,2,18,0,0
102,Jinhua,37,PM2.5,5,1,9,10,522,38,68,106,0,0
103,Chandigarh,164,PM2.5,65,17,75,117,602,37,0,0,0,0
104,Islamabad,158,PM2.5,43,6,65,65,661,18,0,0,0,0
105,Amsterdam,99,PM2.5,6,0,38,40,179,33,11,0,0,0
106,Haifa,47,PM2.5,25,1,14,19,400,15,8,23,1,0
107,Guilin,124,PM2.5,28,2,46,88,988,20,0,0,0,0
108,Mexicali,117,PM10,43,0,29,42,283,6,6,1,0,0
109,Ufa,72,PM2.5,30,2,23,41,140,38,0,0,0,0
