,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,83,PM2.5,29,1,29,40,207,31,0,15,0,0
1,Madurai,80,PM2.5,11,3,23,36,275,10,2,7,0,0
2,Quanzhou,110,PM2.5,49,3,42,50,524,9,1,7,0,0
3,Palembang,72,PM2.5,25,0,20,34,174,22,0,0,0,0
4,Santa Cruz,48,PM2.5,24,0,11,45,216,21,1,4,0,90
5,Gaziantep,192,PM2.5,3,50,152,222,3255,116,0,0,0,0
6,Sharjah,125,PM2.5,24,8,48,92,369,66,0,0,0,0
7,Phoenix,61,PM2.5,30,0,11,35,160,20,1,0,0,0
8,Lyon,103,PM2.5,3,1,32,40,365,38,21,7,0,0
9,Meerut,213,PM2.5,4,4,168,334,1232,56,32,69,1,0
10,Jiangmen,93,PM2.5,22,3,30,56,708,18,0,0,0,0
11,Can Tho,74,PM2.5,9,3,16,33,603,19,0,0,0,0
12,Raipur,187,PM2.5,8,40,125,179,822,36,0,0,0,0
13,Glasgow,39,PM2.5,36,0,7,12,116,25,14,32,0,0
14,Stockholm,77,PM2.5,2,1,26,36,600,35,0,0,0,0
15,Auckland,33,PM10,14,0,7,39,62,14,0,0,0,0
16,Jamshedpur,177,PM2.5,19,21,110,185,2127,32,12,59,6,0
17,Yinchuan,71,PM2.5,5,1,20,38,773,31,0,0,0,0
18,Jilin,50,PM2.5,23,3,12,25,462,6,0,0,0,0
19,Srinagar,164,PM2.5,26,3,85,126,1007,19,21,36,18,0
20,Batam,34,PM2.5,35,1,9,13,129,6,0,0,0,0
21,Ulaanbaatar,409,PM2.5,10,53,284,284,341,31,0,0,0,0
22,Marseille,79,PM2.5,14,0,25,26,365,32,7,27,2,0
23,Makassar,30,PM2.5,30,1,6,10,201,2,0,0,0,0
24,Aurangabad,151,PM2.5,0,12,54,81,1197,12,3,9,5,0
25,Philadelphia,62,PM2.5,37,0,16,29,100,23,0,2,0,0
26,Qiqihaer,42,PM2.5,25,4,10,14,342,6,0,0,0,0
27,Xining,14,PM2.5,8,0,3,5,145,1,0,0,0,0
28,San Antonio,38,PM10,35,1,8,46,227,17,1,4,0,0
29,Calgary,31,PM10,28,0,6,37,270,26,4,17,0,0
30,Daejon,25,O3,28,0,5,17,132,8,0,3,0,0
31,Monrovia,56,PM2.5,24,0,18,40,338,29,7,21,0,50
32,Tiruppur,71,PM2.5,14,2,23,40,468,11,8,27,0,0
33,Munich,15,O3,10,0,4,9,380,13,17,0,1,0
34,Ciudad Juarez,44,O3,56,2,10,16,147,2,0,0,0,0
35,Kananga,32,PM2.5,27,1,7,29,91,15,0,0,0,0
36,Gwangju,34,O3,35,3,6,13,486,7,0,0,0,0
37,Suqian,88,PM2.5,13,5,27,47,588,17,0,0,0,0
38,Yekaterinburg,55,PM2.5,37,1,15,29,126,34,0,0,0,0
39,Abu Dhabi,96,PM2.5,64,3,30,75,169,27,0,0,0,0
40,Jodhpur,154,PM2.5,7,1,56,118,450,34,12,29,3,0
41,Edmonton,51,PM10,23,0,12,54,494,27,9,26,1,0
42,Ranchi,170,PM2.5,12,22,95,143,687,32,12,59,6,0
43,Kathmandu,167,PM2.5,1,4,91,159,1296,18,14,47,5,0
44,Jabalpur,261,PM10,3,9,149,428,2999,49,29,78,0,0
45,Asansol,161,PM2.5,35,3,80,167,983,23,12,59,7,0
46,Kota,176,PM2.5,10,4,115,180,978,35,13,45,1,0
47,San Diego,45,PM2.5,28,0,11,32,426,22,6,15,0,0
48,Kharkiv,75,PM2.5,25,2,22,36,157,19,0,0,0,0
49,San Jose,34,PM2.5,33,0,9,33,201,13,1,4,0,90
50,Allahabad,190,PM2.5,1,7,140,229,2864,56,61,101,74,0
51,Gwalior,157,PM2.5,3,9,78,144,1478,5,17,18,2,0
52,Ottawa,51,PM2.5,35,1,12,40,156,14,0,0,0,0
53,Zurich,35,PM2.5,7,0,10,13,289,21,2,10,0,0
54,Belgrade,56,PM2.5,37,10,15,15,503,17,0,0,0,0
55,Amritsar,172,PM2.5,2,5,100,250,355,5,5,15,1,0
56,Joao Pessoa,40,PM2.5,18,1,9,16,95,2,0,0,0,0
57,Queretaro,96,PM2.5,58,10,32,72,1127,7,0,0,0,0
58,Taian Shandong,70,PM2.5,41,1,29,70,229,10,0,5,0,0
59,Copenhagen,54,PM2.5,16,0,14,24,270,17,15,6,0,0
60,Konya,136,PM2.5,6,12,62,124,409,46,0,0,0,0
61,Dhanbad,164,PM2.5,35,3,80,167,982,23,12,59,6,0
62,Ganzhou,76,PM2.5,23,4,24,37,844,10,0,0,0,0
63,Adelaide,35,PM2.5,15,0,11,45,76,23,0,0,0,0
64,Hai Phong,46,PM2.5,33,8,13,19,723,5,0,0,0,0
65,Mombasa,59,PM2.5,26,2,16,27,154,3,0,0,0,0
66,Jiaxing,30,PM2.5,19,3,7,25,541,18,0,0,0,0
67,Helsinki,62,PM2.5,0,1,15,19,387,20,0,0,2,0
68,Porto,116,PM2.5,6,0,40,40,567,27,0,0,0,0
69,Zhanjiang,98,PM2.5,38,5,35,73,748,8,0,0,0,0
70,Prague,76,PM2.5,19,1,25,27,192,29,1,14,0,0
71,Dongying,66,PM2.5,3,10,24,35,694,29,0,0,0,0
72,Mianyang Sichuan,89,PM2.5,38,1,28,46,245,16,0,5,0,0
