,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Madurai,153,PM2.5,31,6,54,105,431,18,0,0,0,0
1,Quanzhou,117,PM2.5,3,5,41,109,873,24,8,32,0,0
2,Palembang,79,PM2.5,25,1,23,44,204,23,0,0,0,0
3,Santa Cruz,32,PM2.5,37,0,7,27,236,32,1,6,0,0
4,Gaziantep,161,PM2.5,8,21,74,256,1126,39,0,0,0,0
5,Sharjah,94,PM2.5,6,11,25,68,468,46,0,0,0,0
6,Phoenix,44,PM2.5,32,0,11,35,206,35,0,0,0,0
7,Lyon,64,PM2.5,3,1,18,22,201,24,4,0,0,0
8,Meerut,283,PM2.5,8,10,232,237,992,38,0,0,0,0
9,Jiangmen,123,PM2.5,1,3,44,90,1124,39,0,0,0,0
10,Can Tho,67,PM2.5,31,3,21,25,245,5,0,0,0,0
11,Raipur,183,PM2.5,5,42,113,161,1857,26,0,0,0,0
12,Glasgow,27,PM2.5,27,0,7,12,174,11,1,7,0,0
13,Stockholm,54,PM2.5,28,0,14,21,220,16,0,0,0,0
14,Auckland,58,PM2.5,20,0,16,44,57,12,0,0,0,0
15,Jamshedpur,181,PM2.5,4,22,105,151,1933,28,0,0,0,0
16,Yinchuan,65,PM2.5,30,2,19,58,439,13,0,0,0,0
17,Jilin,130,PM2.5,8,6,47,101,903,21,0,0,0,0
18,Srinagar,63,PM2.5,32,1,19,27,385,4,0,0,0,0
19,Batam,61,PM2.5,46,5,21,36,304,25,0,0,0,0
20,Ulaanbaatar,185,PM2.5,28,13,134,134,176,7,0,0,0,0
21,Marseille,97,PM2.5,7,3,33,42,226,36,0,0,0,0
22,Makassar,50,PM2.5,29,1,16,33,234,10,0,0,0,0
23,Aurangabad,143,PM2.5,29,4,57,81,343,3,0,0,0,0
24,Philadelphia,56,PM2.5,19,0,17,53,437,39,1,17,0,0
25,Qiqihaer,108,PM2.5,13,20,32,45,623,15,0,0,0,0
26,Xining,26,PM2.5,6,0,6,9,161,4,0,0,0,0
27,San Antonio,53,PM2.5,22,0,14,46,0,18,0,4,0,0
28,Calgary,82,PM2.5,2,0,27,30,560,45,34,67,0,0
29,Daejon,33,O3,37,0,3,18,124,0,0,0,0,0
30,Monrovia,51,PM2.5,26,0,12,31,278,28,2,17,0,0
31,Tiruppur,124,PM2.5,24,4,46,68,521,10,0,0,0,0
32,Munich,28,PM2.5,9,1,7,12,238,7,8,0,0,0
33,Ciudad Juarez,77,O3,39,5,12,19,173,21,0,0,0,0
34,Kananga,41,PM2.5,25,0,11,34,89,17,0,0,0,0
35,Gwangju,122,PM2.5,6,4,40,54,885,30,0,0,0,0
36,Suqian,198,PM2.5,1,3,145,148,975,24,0,0,0,0
37,Yekaterinburg,61,PM2.5,28,2,19,32,140,36,0,0,0,0
38,Abu Dhabi,101,PM2.5,29,4,30,70,209,29,0,0,0,0
39,Jodhpur,141,PM2.5,20,4,55,86,476,22,0,0,0,0
40,Edmonton,71,PM2.5,1,0,24,81,795,57,64,107,1,10
41,Ranchi,155,PM2.5,35,10,67,124,458,19,0,0,0,0
42,Kathmandu,158,PM2.5,3,3,70,85,1884,22,0,0,0,0
43,Jabalpur,144,PM2.5,22,4,56,80,346,4,0,0,0,0
44,Asansol,170,PM2.5,25,15,90,128,864,12,0,0,0,0
45,Kota,171,PM2.5,7,11,111,172,563,45,0,0,0,0
46,San Diego,38,PM2.5,39,0,9,22,307,14,2,5,0,0
47,Kharkiv,107,PM2.5,14,2,38,42,203,17,0,0,0,0
48,San Jose,33,PM2.5,32,0,8,16,243,17,1,6,0,0
49,Allahabad,33,PM2.5,32,0,8,16,243,17,1,6,0,0
50,Gwalior,177,PM2.5,30,4,105,152,719,6,0,0,0,0
51,Ottawa,77,PM2.5,16,0,26,33,224,22,0,0,0,0
52,Zurich,47,PM2.5,8,0,12,13,218,12,2,12,0,0
53,Belgrade,151,PM2.5,3,10,57,58,977,29,0,0,0,0
54,Amritsar,257,PM2.5,5,6,219,265,2589,50,0,0,0,0
55,Joao Pessoa,44,PM2.5,18,0,11,21,85,0,0,0,0,0
56,Queretaro,68,PM2.5,46,6,20,52,1122,9,0,0,0,0
57,Taian Shandong,117,PM2.5,16,2,40,63,865,43,23,46,0,0
58,Konya,57,PM2.5,6,8,15,24,295,30,0,0,0,0
59,Dhanbad,161,PM2.5,31,11,76,109,1107,8,0,0,0,0
60,Dallas,45,PM2.5,20,1,11,36,103,18,0,5,0,0
61,Ganzhou,45,PM2.5,20,1,11,36,103,18,0,5,0,0
62,Adelaide,40,NO2,19,0,8,40,65,43,0,0,0,0
63,Hai Phong,151,PM2.5,40,9,71,71,424,11,0,0,0,0
64,Mombasa,39,PM2.5,16,2,10,15,143,2,0,0,0,0
65,Jiaxing,123,PM2.5,3,3,46,110,681,33,0,0,0,0
66,Helsinki,123,PM2.5,3,3,46,110,681,33,0,0,0,0
