,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,120,PM2.5,1,1,47,47,576,33,0,65,2,0
1,Madurai,89,PM2.5,19,2,31,57,365,27,3,8,0,0
2,Quanzhou,48,PM2.5,50,4,11,17,437,4,1,7,0,0
3,Palembang,75,PM2.5,34,1,23,40,161,28,0,0,0,0
4,Santa Cruz,36,O3,40,0,5,25,246,19,1,6,0,0
5,Gaziantep,84,PM2.5,9,13,28,52,764,45,0,0,0,0
6,Sharjah,113,PM2.5,24,6,42,67,373,64,0,0,0,0
7,Phoenix,83,PM2.5,1,1,31,92,1070,46,69,0,0,0
8,Lyon,103,PM2.5,4,0,37,37,596,40,1,0,0,0
9,Meerut,260,PM10,9,3,200,430,1176,44,7,33,1,0
10,Jiangmen,122,PM2.5,48,4,46,83,786,30,0,0,0,0
11,Can Tho,79,PM2.5,59,3,25,29,238,2,0,0,0,0
12,Raipur,152,PM2.5,59,37,56,81,508,14,0,0,0,0
13,Glasgow,26,O3,29,1,3,6,200,6,1,7,0,0
14,Novosibirsk,26,O3,29,1,3,6,200,6,1,7,0,0
15,Stockholm,66,PM2.5,10,0,22,22,242,18,0,0,0,0
16,Auckland,39,PM2.5,11,0,10,43,64,15,0,0,0,0
17,Jamshedpur,182,PM2.5,65,46,112,238,764,16,7,30,10,0
18,Yinchuan,124,PM2.5,11,3,42,104,1278,41,0,0,0,0
19,Jilin,98,PM2.5,30,3,37,64,664,9,0,0,0,0
20,Srinagar,154,PM2.5,38,4,61,127,657,17,18,43,8,0
21,Batam,62,PM2.5,43,10,16,42,247,14,0,0,0,0
22,Ulaanbaatar,315,PM2.5,30,25,178,178,184,12,0,0,0,0
23,Marseille,84,PM2.5,10,3,29,30,227,32,0,0,0,0
24,Makassar,70,PM2.5,33,1,21,33,190,12,0,0,0,0
25,Aurangabad,142,PM2.5,35,13,54,75,808,10,1,6,5,0
26,Philadelphia,47,PM2.5,5,1,11,38,400,37,8,42,0,0
27,Qiqihaer,121,PM2.5,16,10,45,90,827,19,0,0,0,0
28,Xining,15,PM2.5,8,0,4,5,131,1,0,0,0,0
29,San Antonio,58,PM2.5,19,0,16,45,0,16,2,7,0,0
30,Calgary,87,PM2.5,14,0,35,35,360,21,0,12,0,0
31,Daejon,30,O3,33,0,1,5,127,1,1,1,0,0
