,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,84,PM2.5,25,1,26,37,179,24,0,14,0,0
1,Madurai,154,PM2.5,63,3,56,94,306,22,0,0,0,0
2,Quanzhou,58,PM2.5,28,3,14,35,699,12,2,9,0,0
3,Palembang,90,PM2.5,27,1,32,55,206,24,0,0,0,0
4,Santa Cruz,48,PM2.5,6,0,11,39,470,28,4,20,0,0
5,Gaziantep,114,PM2.5,2,5,43,68,1969,138,0,0,0,0
6,Sharjah,112,PM2.5,28,6,39,59,285,41,0,0,0,0
7,Phoenix,85,PM2.5,0,1,32,80,1023,48,0,0,0,0
8,Lyon,88,PM2.5,2,1,33,40,420,34,35,0,1,0
9,Meerut,233,PM2.5,63,11,149,177,480,28,0,0,0,0
10,Jiangmen,57,PM2.5,41,3,15,46,797,15,0,0,0,0
11,Can Tho,111,PM2.5,71,3,41,41,268,3,0,0,0,0
12,Raipur,153,PM2.5,45,50,55,79,493,16,0,0,0,0
13,Glasgow,61,PM2.5,5,3,21,27,276,18,21,34,0,0
14,Stockholm,51,PM2.5,31,0,14,25,328,22,0,0,0,0
15,Auckland,58,PM2.5,16,0,14,45,61,14,0,0,0,0
16,Jamshedpur,58,PM2.5,16,0,14,45,61,14,0,0,0,0
17,Yinchuan,49,PM2.5,32,5,9,36,571,12,0,0,0,0
18,Jilin,79,PM2.5,29,3,22,35,514,7,0,0,0,0
19,Srinagar,123,PM2.5,56,2,56,59,224,11,0,0,0,0
20,Batam,71,PM2.5,39,21,23,81,442,23,0,0,0,0
21,Ulaanbaatar,199,PM2.5,33,14,81,81,169,9,0,0,0,0
22,Marseille,83,PM2.5,2,1,24,46,560,33,1,0,4,0
23,Makassar,84,PM2.5,38,1,29,48,254,12,0,0,0,0
24,Aurangabad,139,PM2.5,60,5,51,73,250,1,0,0,0,0
25,Philadelphia,53,PM2.5,29,1,12,28,215,22,0,9,0,0
26,Qiqihaer,46,PM2.5,28,11,10,28,357,8,0,0,0,0
27,Xining,28,PM2.5,12,0,7,10,131,0,0,0,0,0
28,San Antonio,51,PM2.5,19,0,11,33,0,12,0,2,0,0
29,Calgary,58,PM2.5,20,0,16,39,349,17,0,9,0,0
30,Daejon,27,O3,30,0,6,15,125,8,1,3,0,0
31,Monrovia,64,PM2.5,3,0,20,33,469,40,3,33,0,50
32,Tiruppur,146,PM2.5,71,4,51,77,320,7,0,0,0,0
33,Munich,35,PM2.5,2,2,8,12,256,11,12,0,1,0
34,Ciudad Juarez,46,O3,44,5,11,16,165,8,0,0,0,0
35,Kananga,48,PM2.5,29,1,10,33,104,18,0,0,0,0
36,Gwangju,33,O3,32,3,4,14,581,10,0,0,0,0
37,Suqian,65,PM2.5,30,4,18,34,501,9,0,0,0,0
38,Yekaterinburg,61,PM2.5,17,2,18,34,147,44,0,0,0,0
39,Abu Dhabi,81,PM2.5,20,7,28,53,268,60,0,0,0,0
40,Jodhpur,159,PM2.5,59,4,56,91,264,1,0,0,0,0
41,Edmonton,58,PM2.5,15,0,13,21,202,27,5,18,1,0
42,Ranchi,160,PM2.5,62,6,75,108,273,15,0,0,0,0
43,Kathmandu,170,PM2.5,42,2,72,72,474,1,0,0,0,0
44,Jabalpur,151,PM2.5,63,9,53,76,289,1,0,0,0,0
45,Asansol,159,PM2.5,54,12,67,96,364,9,0,0,0,0
46,Kota,169,PM2.5,62,6,86,130,362,32,0,0,0,0
47,San Diego,45,PM2.5,22,0,12,41,251,20,0,8,0,0
48,Kharkiv,79,PM2.5,17,1,24,42,213,29,0,0,0,0
49,San Jose,79,PM2.5,17,1,24,42,213,29,0,0,0,0
50,Allahabad,186,PM2.5,66,14,115,160,526,16,0,0,0,0
51,Gwalior,163,PM2.5,69,9,71,106,480,2,0,0,0,0
52,Ottawa,49,PM2.5,29,0,9,11,140,7,0,0,0,0
53,Zurich,49,PM2.5,14,0,12,13,168,8,6,17,0,0
54,Belgrade,82,PM2.5,9,10,25,25,538,18,0,0,0,0
55,Amritsar,341,PM2.5,70,7,320,320,746,27,0,0,0,0
56,Joao Pessoa,51,PM2.5,21,0,12,23,72,0,0,0,0,0
57,Queretaro,115,PM2.5,6,8,34,128,1279,18,0,0,0,0
58,Taian Shandong,130,PM2.5,29,1,50,71,576,37,5,20,0,0
59,Copenhagen,62,PM2.5,17,0,19,29,208,21,18,43,0,0
60,Konya,60,PM2.5,2,8,16,21,374,24,0,0,0,0
61,Dhanbad,162,PM2.5,57,8,76,110,386,27,0,0,0,0
62,Dallas,131,PM2.5,15,0,43,105,204,19,0,8,0,0
63,Ganzhou,105,PM2.5,39,4,40,62,772,9,0,0,0,0
64,Adelaide,39,PM2.5,25,0,9,35,71,33,0,0,0,0
65,Hai Phong,93,PM2.5,61,8,28,28,578,6,0,0,0,0
66,Mombasa,56,PM2.5,58,3,18,27,214,1,0,0,0,0
67,Jiaxing,52,PM2.5,33,4,12,44,241,16,0,0,0,0
68,Helsinki,61,PM2.5,16,2,18,24,158,34,0,0,0,0
69,Porto,114,PM2.5,8,0,42,42,292,30,0,0,0,0
70,Zhanjiang,111,PM2.5,48,4,36,62,602,9,0,0,0,0
71,Prague,65,PM2.5,14,1,18,31,303,34,3,19,0,0
72,Dongying,30,O3,34,2,4,18,232,5,0,0,0,0
73,Mianyang Sichuan,122,PM2.5,28,1,50,73,643,50,4,21,0,0
74,Nanchong,80,PM2.5,13,1,24,52,429,11,0,0,0,0
75,Fushun Liaoning,80,PM2.5,13,1,24,52,429,11,0,0,0,0
76,Antalya,74,PM2.5,5,1,26,42,513,46,0,0,0,0
