,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,106,PM2.5,9,1,36,37,186,36,0,30,1,0
1,Madurai,159,PM2.5,33,8,74,111,452,13,0,0,0,0
2,Quanzhou,63,PM2.5,21,2,14,19,507,10,0,0,0,0
3,Palembang,85,PM2.5,24,1,24,43,271,25,0,0,0,0
4,Santa Cruz,36,PM2.5,36,0,8,35,280,32,2,7,0,0
5,Gaziantep,171,PM2.5,2,6,81,103,1642,56,0,0,0,0
6,Sharjah,93,PM2.5,5,8,25,57,394,42,0,0,0,0
7,Phoenix,67,PM2.5,24,0,18,49,265,40,4,0,0,0
8,Lyon,87,PM2.5,1,1,25,40,435,34,21,15,0,0
9,Meerut,262,PM2.5,31,12,227,227,751,26,0,0,0,0
10,Jiangmen,54,PM2.5,10,3,14,27,619,16,0,0,0,0
11,Can Tho,74,PM2.5,24,2,28,28,231,5,0,0,0,0
12,Raipur,190,PM2.5,8,61,139,199,927,24,0,0,0,0
13,Glasgow,53,PM2.5,2,0,13,16,148,27,9,35,0,0
14,Stockholm,58,PM2.5,30,0,15,33,313,19,0,0,0,0
15,Auckland,61,PM2.5,20,0,18,40,57,12,0,0,0,0
16,Jamshedpur,167,PM2.5,4,21,83,120,1440,21,0,0,0,0
17,Tabriz,167,PM2.5,4,21,83,120,1440,21,0,0,0,0
18,Yinchuan,51,PM2.5,26,6,11,26,511,12,0,0,0,0
19,Jilin,71,PM2.5,17,4,21,34,611,12,0,0,0,0
20,Srinagar,64,PM2.5,34,1,18,26,333,3,0,0,0,0
21,Batam,31,O3,34,3,8,9,210,4,0,0,0,0
22,Ulaanbaatar,176,PM2.5,14,41,83,83,376,24,0,0,0,0
23,Marseille,106,PM2.5,2,1,34,92,963,47,122,160,8,0
24,Makassar,38,PM2.5,28,1,9,13,310,3,0,0,0,0
25,Aurangabad,152,PM2.5,27,4,54,78,409,4,0,0,0,0
26,Philadelphia,58,PM2.5,22,1,15,44,163,36,0,24,0,0
27,Qiqihaer,41,PM2.5,25,3,9,17,344,5,0,0,0,0
28,Xining,34,PM2.5,12,0,10,16,141,8,0,0,0,0
29,San Antonio,53,PM2.5,24,0,13,49,0,18,1,5,0,0
30,Calgary,66,PM2.5,14,0,17,38,360,26,4,18,0,0
31,Daejon,33,O3,34,0,4,15,126,2,1,3,0,0
32,Monrovia,62,PM2.5,19,0,17,39,386,35,8,29,0,0
33,Tiruppur,153,PM2.5,20,4,59,87,608,12,0,0,0,0
34,Munich,34,PM2.5,0,3,9,16,357,18,22,0,1,0
35,Ciudad Juarez,97,O3,60,4,10,17,170,10,0,0,0,0
36,Kananga,42,PM2.5,29,1,11,34,104,17,0,0,0,0
37,Gwangju,58,PM2.5,38,3,10,19,579,8,0,0,0,0
38,Suqian,68,PM2.5,16,6,22,46,416,18,0,0,0,0
39,Yekaterinburg,52,PM2.5,22,1,14,33,136,23,0,0,0,0
40,Abu Dhabi,88,PM2.5,31,5,26,58,211,38,0,0,0,0
41,Jodhpur,155,PM2.5,38,4,74,120,372,13,0,0,0,0
42,Edmonton,52,PM2.5,18,0,11,24,299,29,7,22,0,0
43,Ranchi,158,PM2.5,30,9,70,130,398,20,0,0,0,0
44,Kathmandu,164,PM2.5,2,3,72,75,1572,18,0,0,0,0
45,Jabalpur,156,PM2.5,19,3,59,85,453,6,0,0,0,0
46,Asansol,158,PM2.5,17,11,70,100,644,15,0,0,0,0
47,Kota,168,PM2.5,40,7,97,155,500,12,0,0,0,0
48,San Diego,36,PM2.5,34,0,7,22,295,19,3,9,0,0
49,Kharkiv,66,PM2.5,12,1,20,27,195,17,0,0,0,0
50,San Jose,32,PM2.5,38,0,7,22,228,17,2,6,0,0
51,Allahabad,192,PM2.5,7,8,135,201,1196,43,0,0,0,0
52,Gwalior,168,PM2.5,34,12,99,145,606,3,0,0,0,0
53,Ottawa,59,PM2.5,27,0,16,33,175,18,0,0,0,0
54,Zurich,40,PM2.5,9,0,11,12,224,14,8,20,0,0
55,Belgrade,152,PM2.5,2,10,55,57,995,31,0,0,0,0
56,Amritsar,456,PM2.5,14,7,447,447,2080,38,0,0,0,0
57,Joao Pessoa,51,PM2.5,18,0,11,21,66,0,0,0,0,0
58,Queretaro,74,PM2.5,59,13,26,81,1408,11,0,0,0,0
59,Taian Shandong,126,PM2.5,36,8,52,82,588,35,0,0,0,0
60,Copenhagen,65,PM2.5,22,0,19,36,212,16,5,4,0,0
61,Konya,80,PM2.5,3,9,23,32,314,21,0,0,0,0
62,Dhanbad,160,PM2.5,21,10,78,111,939,13,0,0,0,0
63,Dallas,155,PM2.5,17,1,73,73,400,31,3,23,0,0
64,Ganzhou,63,PM2.5,27,4,20,27,683,8,0,0,0,0
65,Adelaide,36,PM10,23,0,9,37,69,30,0,0,0,0
66,Hai Phong,164,PM2.5,32,7,76,76,727,6,0,0,0,0
67,Mombasa,36,PM2.5,19,2,9,14,171,2,0,0,0,0
68,Jiaxing,168,PM2.5,5,4,85,126,802,29,0,0,0,0
69,Helsinki,65,PM2.5,27,2,22,22,143,8,0,0,0,0
70,Porto,144,PM2.5,1,0,56,56,595,37,0,0,0,0
71,Zhanjiang,86,PM2.5,35,3,30,47,445,8,0,0,0,0
72,Prague,58,PM2.5,14,1,15,19,362,25,7,23,0,0
73,Dongying,30,PM2.5,29,2,8,24,236,7,0,0,0,0
74,Mianyang Sichuan,93,PM2.5,32,7,37,68,575,45,0,0,0,0
75,Nanchong,98,PM2.5,13,1,32,38,365,6,0,0,0,0
76,Fushun Liaoning,98,PM2.5,13,1,32,38,365,6,0,0,0,0
77,Antalya,84,PM2.5,6,1,27,28,405,22,0,0,0,0
78,Bareilly,161,PM2.5,28,11,77,127,654,20,0,0,0,0
79,Kazan,31,PM2.5,12,2,11,15,156,11,0,0,0,0
80,Ad-Dammam,154,PM2.5,18,18,66,83,198,37,0,0,0,0
81,Port Elizabeth,71,PM2.5,13,2,25,61,142,17,1,1,0,0
82,Ahvaz,37,O3,41,0,4,4,130,3,0,0,0,0
83,Florianopolis,51,PM2.5,16,3,12,21,85,22,0,0,0,0
84,Nizhniy Novgorod,59,PM2.5,6,2,16,18,163,18,0,0,0,0
85,Dublin,87,PM2.5,9,3,28,38,375,36,61,31,3,0
86,Maoming,54,PM2.5,3,1,13,15,258,14,5,2,0,0
87,San Luis Potosi,64,PM2.5,36,4,18,27,170,39,0,0,0,0
88,Mysore,154,PM2.5,27,3,62,120,468,24,0,0,0,0
89,Chelyabinsk,63,PM2.5,22,2,14,27,149,26,0,0,0,0
90,Moradabad,187,PM2.5,22,11,126,148,761,26,0,0,0,0
91,Barquisimeto,33,O3,29,1,7,10,144,3,0,0,0,0
92,Durg-Bhilainagar,200,PM2.5,8,83,166,237,1207,23,0,0,0,0
93,Suzhou,64,PM2.5,24,0,20,35,176,28,0,0,0,0
94,Maracay,29,PM2.5,22,5,7,10,171,8,0,0,0,0
95,Ruian,55,PM2.5,19,1,15,36,550,18,0,1,1,0
96,Zhenjiang Jiangsu,102,PM2.5,21,2,27,41,467,37,0,0,0,0
97,Baoji,66,PM2.5,4,2,19,45,563,23,0,0,0,0
98,Bhubaneswar,165,PM2.5,9,10,87,146,627,27,0,0,0,0
99,Pingdingshan Henan,165,PM2.5,9,10,87,146,627,27,0,0,0,0
100,Mendoza,43,PM2.5,22,1,9,28,137,23,0,0,0,0
101,Chiang Mai,74,PM2.5,18,1,18,27,891,11,0,0,0,0
102,Tiruchirappalli,135,PM2.5,38,5,50,81,412,5,0,0,0,0
103,Huaibei,97,PM2.5,27,17,41,95,611,47,0,0,0,0
104,Jinhua,61,PM2.5,17,0,21,48,327,41,9,38,0,0
105,Chandigarh,170,PM2.5,10,6,104,146,1153,46,0,0,0,0
106,Islamabad,165,PM2.5,4,3,95,95,2086,30,0,0,0,0
107,Amsterdam,70,PM2.5,10,0,19,27,291,19,0,0,0,0
108,Haifa,52,PM2.5,30,1,15,17,406,10,1,11,1,0
109,Guilin,69,PM2.5,32,2,18,34,688,8,0,0,0,0
110,Mexicali,52,PM2.5,32,0,13,30,414,19,18,17,0,0
111,Ufa,52,PM2.5,32,0,13,30,414,19,18,17,0,0
112,Rostov-on-Don,66,PM2.5,19,1,15,46,136,19,0,0,0,0
113,Hubli-Dharwad,151,PM2.5,19,11,54,97,390,20,0,0,0,0
114,Guwahati,153,PM2.5,30,2,62,94,444,8,0,0,0,0
115,Liupanshui,62,PM2.5,15,3,19,48,341,14,0,0,0,0
116,Quetta,82,PM2.5,25,1,28,37,709,15,0,0,0,0
117,Cologne,99,PM2.5,1,1,30,30,301,22,51,11,0,0
118,Aguascalientes,74,O3,52,3,23,36,156,21,0,0,0,0
119,Binzhou,53,PM2.5,30,0,13,47,256,26,1,14,0,0
120,Salem,51,PM2.5,31,0,12,29,326,15,1,18,0,0
121,Saharanpur,193,PM2.5,9,10,134,142,1020,21,0,0,0,0
122,Yerevan,322,PM2.5,8,8,292,414,802,15,0,0,0,0
123,Tbilisi,98,PM2.5,11,1,30,49,320,6,0,0,0,0
124,Jalandhar,328,PM2.5,19,5,269,269,1224,18,0,0,0,0
125,Lille,137,PM2.5,2,0,49,67,519,24,44,0,2,0
126,Siliguri,152,PM2.5,16,2,67,87,996,24,0,0,0,0
