,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,101,PM2.5,2,1,35,46,348,27,0,43,2,0
1,Madurai,154,PM2.5,6,4,58,91,490,15,2,12,0,0
2,Quanzhou,62,PM2.5,45,3,19,44,262,9,1,6,0,0
3,Palembang,74,PM2.5,21,0,24,44,216,23,0,0,0,0
4,Santa Cruz,59,PM2.5,24,0,16,37,403,33,4,18,0,70
5,Gaziantep,144,PM2.5,13,24,43,72,1385,43,0,0,0,0
6,Sharjah,128,PM2.5,20,7,47,76,259,46,0,0,0,0
7,Phoenix,52,PM10,31,1,11,53,207,30,1,0,0,0
8,Lyon,57,PM2.5,25,2,13,19,133,23,2,10,0,0
9,Meerut,170,PM2.5,8,3,93,161,297,31,4,21,0,0
10,Jiangmen,159,PM2.5,2,4,73,99,926,53,0,0,0,0
11,Can Tho,120,PM2.5,15,3,48,48,744,17,0,0,0,0
12,Raipur,162,PM2.5,9,35,84,120,613,28,0,0,0,0
13,Glasgow,27,O3,28,0,5,7,146,5,0,0,0,0
14,Stockholm,78,PM2.5,1,1,31,45,672,40,0,0,0,0
15,Auckland,46,PM2.5,24,1,12,34,60,11,0,0,0,0
16,Jamshedpur,167,PM2.5,5,20,87,148,1735,23,13,44,15,0
17,Yinchuan,131,PM2.5,2,1,49,96,1506,28,0,0,0,0
18,Jilin,79,PM2.5,7,5,27,43,735,22,0,0,0,0
19,Srinagar,149,PM2.5,22,2,67,79,484,18,11,31,3,0
20,Batam,51,PM2.5,42,1,14,19,202,9,0,0,0,0
21,Ulaanbaatar,216,PM2.5,9,53,151,151,365,31,0,0,0,0
22,Marseille,80,PM2.5,9,1,31,48,336,54,51,90,4,0
23,Makassar,57,PM2.5,31,1,16,26,452,6,0,0,0,0
24,Aurangabad,156,PM2.5,36,4,73,107,531,3,3,18,1,0
25,Qiqihaer,106,PM2.5,4,26,40,63,568,24,0,0,0,0
26,Xining,32,O3,28,0,7,10,134,5,0,0,0,0
27,San Antonio,56,PM10,33,0,12,62,0,27,8,22,0,0
28,Calgary,47,PM2.5,11,0,10,34,360,44,12,44,0,0
29,Daejon,28,O3,30,0,2,4,149,6,10,20,0,0
30,Monrovia,76,PM2.5,33,0,22,39,293,31,2,14,0,0
31,Tiruppur,110,PM2.5,11,3,34,48,359,8,7,20,0,0
32,Munich,32,PM2.5,14,0,9,13,245,17,6,0,1,0
33,Ciudad Juarez,127,O3,49,5,12,20,182,19,0,0,0,0
34,Kananga,62,PM2.5,30,1,18,32,113,20,0,0,0,0
35,Gwangju,153,PM2.5,6,5,62,74,983,31,0,0,0,0
