,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Madurai,95,PM2.5,14,0,30,45,283,10,4,12,0,0
1,Quanzhou,68,PM2.5,7,5,24,49,349,23,1,6,0,0
2,Palembang,81,PM2.5,23,1,25,47,260,23,0,0,0,0
3,Santa Cruz,69,PM2.5,18,0,24,51,309,26,2,10,0,0
4,Gaziantep,159,PM2.5,12,35,78,105,2103,51,0,0,0,0
5,Sharjah,114,PM2.5,17,8,43,73,336,50,0,0,0,0
6,Phoenix,84,PM2.5,28,1,22,55,370,36,5,0,0,0
7,Lyon,61,PM2.5,8,2,17,34,106,35,10,1,0,0
8,Meerut,229,PM2.5,4,4,188,338,982,51,14,43,1,0
9,Jiangmen,93,PM2.5,9,4,35,77,600,45,0,0,0,0
10,Can Tho,72,PM2.5,20,2,20,27,367,3,0,0,0,0
11,Raipur,52,PM10,13,12,6,52,415,10,9,30,0,0
12,Glasgow,52,PM2.5,11,1,13,18,374,44,97,140,0,0
13,Stockholm,62,PM2.5,22,0,21,21,311,20,0,0,0,0
14,Auckland,53,PM2.5,15,0,15,41,48,13,0,0,0,0
15,Jamshedpur,122,PM2.5,17,44,45,74,354,16,6,28,0,0
16,Yinchuan,78,PM2.5,14,3,24,73,927,25,0,0,0,0
17,Jilin,106,PM2.5,37,4,40,62,566,8,0,0,0,0
18,Srinagar,115,PM2.5,31,1,38,61,529,7,9,24,4,0
19,Batam,51,PM2.5,41,4,14,16,203,11,0,0,0,0
20,Ulaanbaatar,174,PM2.5,18,35,95,95,245,21,0,0,0,0
21,Marseille,63,PM2.5,24,1,18,36,164,27,8,27,1,0
22,Makassar,27,PM2.5,25,1,7,12,204,2,0,0,0,0
23,Aurangabad,152,PM2.5,4,4,60,88,1550,10,2,7,5,0
24,Philadelphia,66,PM2.5,36,1,14,30,177,33,1,4,0,0
25,Qiqihaer,73,PM2.5,24,31,17,34,313,11,0,0,0,0
26,Xining,17,O3,18,0,2,4,152,1,0,0,0,0
27,San Antonio,46,PM2.5,22,0,12,35,0,16,0,2,0,0
28,Calgary,49,PM2.5,20,0,12,42,250,16,4,9,0,6
29,Daejon,27,PM2.5,30,0,6,8,136,7,5,5,0,0
30,Monrovia,120,PM2.5,15,0,49,107,745,35,12,33,0,0
31,Tiruppur,89,PM2.5,7,2,34,49,451,17,9,28,0,0
32,Munich,15,PM2.5,9,1,4,8,215,4,10,0,0,0
33,Ciudad Juarez,120,O3,104,6,13,19,184,3,0,0,0,0
34,Kananga,51,PM2.5,39,1,12,38,119,19,0,0,0,0
35,Gwangju,74,PM2.5,18,3,24,27,625,15,0,0,0,0
36,Suqian,124,PM2.5,2,6,45,114,1026,48,0,0,0,0
37,Yekaterinburg,54,PM2.5,19,2,14,38,141,30,0,0,0,0
38,Abu Dhabi,90,PM2.5,53,1,26,55,134,27,0,0,0,0
39,Jodhpur,184,PM2.5,8,1,101,247,1118,34,78,110,7,0
40,Edmonton,55,PM2.5,15,0,17,56,393,22,9,12,1,0
41,Kathmandu,125,PM2.5,2,4,54,202,885,26,15,52,3,0
42,Jabalpur,186,PM2.5,4,2,135,333,1467,46,5,51,0,0
43,Asansol,129,PM2.5,21,91,47,94,262,12,4,28,0,0
44,Kota,212,PM2.5,9,4,163,206,96,35,55,106,3,0
45,San Diego,78,PM2.5,42,0,27,64,362,15,1,6,0,0
46,Kharkiv,91,PM2.5,13,2,32,44,200,26,0,0,0,0
47,San Jose,69,PM2.5,22,0,21,29,284,21,2,10,0,0
48,Allahabad,184,PM2.5,2,6,114,189,1934,53,15,53,82,0
49,Gwalior,173,PM2.5,3,13,103,111,1975,3,13,10,2,0
50,Ottawa,58,PM2.5,25,0,17,27,157,13,0,0,0,0
51,Zurich,18,O3,16,0,2,5,156,6,1,4,0,0
52,Belgrade,87,PM2.5,2,9,29,30,615,11,0,0,0,0
53,Amritsar,165,PM2.5,5,3,82,186,716,17,5,15,1,0
54,Joao Pessoa,52,PM2.5,15,0,12,23,87,1,0,0,0,0
