,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Nanded Waghala,168,PM2.5,5,13,72,142,524,3,12,15,1,0
1,Tirupati,154,PM2.5,15,2,59,77,936,22,8,24,2,0
2,Bacoor,57,PM2.5,43,2,11,18,222,6,0,0,0,0
3,The Hague,68,PM2.5,3,0,18,18,352,33,5,0,1,0
4,Seville,96,PM2.5,6,2,37,39,219,37,0,0,0,0
5,Dongtai,126,PM2.5,42,6,47,85,783,18,0,0,0,0
6,Bali,86,PM2.5,54,0,32,55,247,24,0,0,0,0
7,Boston,39,PM2.5,24,0,9,28,264,25,7,28,0,0
8,Yuxi,127,PM2.5,27,5,49,66,1340,17,0,0,0,0
9,Bristol,29,O3,33,0,3,6,182,8,2,11,0,0
10,Cheonan,157,PM2.5,22,1,78,105,1224,28,3,18,1,0
11,Jundiai,53,PM2.5,17,1,12,23,427,15,0,0,1,0
12,Gulbarga,166,PM2.5,44,6,71,160,377,18,6,22,1,0
13,Padova,78,PM2.5,1,1,26,29,349,16,0,0,0,0
14,Durgapur,191,PM2.5,22,0,140,140,991,15,9,39,10,0
15,Kurnool,170,PM2.5,10,5,93,160,686,16,0,23,0,0
16,El Paso,107,PM10,1,3,38,174,2200,28,236,248,0,0
17,Nantes,56,PM2.5,36,1,14,34,118,15,0,0,0,0
18,Zagreb,91,PM2.5,10,1,32,32,214,18,0,0,0,0
19,Nashville,82,PM2.5,34,1,29,32,144,17,0,0,0,0
20,Genoa,73,PM2.5,28,1,23,24,167,20,0,0,0,0
21,Ezhou,36,PM2.5,20,1,8,24,378,22,0,14,0,0
22,Santiago,60,PM2.5,4,2,16,58,596,37,0,0,0,0
23,Mar Del Plata,35,PM2.5,18,0,9,15,56,0,0,0,0,0
24,Lodz,74,PM2.5,13,2,21,22,339,22,0,22,1,0
25,Oklahoma City,72,PM10,28,0,20,98,412,23,0,10,0,0
26,Las Vegas,82,PM2.5,4,2,26,74,1166,44,133,0,0,0
27,General Santos City,31,PM2.5,27,0,5,8,138,1,0,0,0,0
28,Detroit,68,PM2.5,7,2,20,62,403,29,0,0,0,0
29,Manama,117,PM2.5,44,18,43,102,160,16,0,0,0,0
30,Portland,74,PM2.5,2,1,25,46,484,17,31,40,0,0
31,Macao,61,PM2.5,59,4,16,39,353,15,0,0,0,0
32,Zhoushan,85,PM2.5,35,1,30,39,145,10,0,0,0,0
33,Jhansi,177,PM2.5,47,7,107,144,636,22,2,11,0,0
34,Memphis,59,PM2.5,23,1,14,44,152,17,0,0,0,0
35,Doha,146,PM2.5,49,12,58,168,172,29,0,0,0,0
36,Chiclayo,37,PM2.5,20,0,8,13,65,1,0,0,0,0
37,Wuhai,89,PM2.5,45,6,21,42,864,11,0,0,0,0
38,Be'er Sheva,53,PM2.5,34,1,12,27,328,6,1,7,0,0
39,Durango,26,PM2.5,22,1,6,9,229,8,0,0,0,0
40,Bokaro Steel City,172,PM2.5,26,8,99,171,908,20,12,50,9,0
41,Wroclaw,85,PM2.5,10,3,25,25,324,19,0,31,1,0
42,Venezia,80,PM2.5,9,1,27,36,222,20,0,0,0,0
43,Jambi,37,PM2.5,38,1,8,12,207,2,0,0,0,0
44,Duesseldorf,60,PM2.5,8,1,21,21,223,18,2,0,1,0
