,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,77,PM2.5,29,1,27,44,219,25,0,16,0,0
1,Madurai,84,PM2.5,15,3,30,52,212,26,4,11,1,0
2,Quanzhou,58,PM2.5,40,3,16,38,524,10,2,10,0,0
3,Palembang,75,PM2.5,35,1,27,47,177,18,0,0,0,0
4,Santa Cruz,56,PM2.5,28,0,16,32,220,16,0,3,0,70
5,Gaziantep,101,PM2.5,7,19,29,48,830,39,0,0,0,0
6,Sharjah,139,PM2.5,16,12,50,73,536,82,0,0,0,0
7,Phoenix,72,PM2.5,2,1,30,67,1113,48,26,0,0,0
8,Lyon,99,PM2.5,2,2,36,41,327,24,13,0,0,0
9,Meerut,201,PM2.5,5,3,174,308,1052,48,14,45,1,0
10,Jiangmen,83,PM2.5,28,4,25,55,874,19,0,0,0,0
11,Can Tho,83,PM2.5,71,4,27,46,333,2,0,0,0,0
12,Raipur,117,PM2.5,39,11,36,94,478,7,10,18,0,0
13,Glasgow,35,O3,38,1,3,7,189,0,0,0,0,0
14,Stockholm,58,PM2.5,7,1,13,16,388,15,0,0,0,0
15,Auckland,38,PM2.5,13,0,9,31,53,15,0,0,0,0
16,Jamshedpur,183,PM2.5,33,21,104,226,1523,22,10,43,11,0
17,Yinchuan,105,PM2.5,7,2,43,98,1572,23,0,0,0,0
18,Jilin,45,PM2.5,30,3,8,15,460,6,0,0,0,0
19,Srinagar,158,PM2.5,33,5,86,116,724,19,40,62,9,0
20,Batam,92,PM2.5,40,7,38,94,276,23,0,0,0,0
21,Ulaanbaatar,280,PM2.5,32,31,210,210,260,14,0,0,0,0
22,Marseille,62,PM2.5,18,2,16,20,175,22,0,0,0,0
23,Makassar,75,PM2.5,37,1,30,40,184,14,0,0,0,0
24,Aurangabad,151,PM2.5,43,9,57,84,677,9,1,5,5,0
25,Philadelphia,77,PM2.5,6,1,24,49,351,38,6,40,0,0
26,Qiqihaer,32,PM2.5,22,7,7,37,503,8,0,0,0,0
27,Xining,16,PM2.5,6,0,4,6,143,1,0,0,0,0
28,San Antonio,71,PM2.5,14,0,25,42,173,35,4,26,0,0
29,Calgary,31,PM2.5,20,0,8,28,319,29,1,18,0,0
30,Daejon,26,O3,29,0,1,4,124,2,0,1,0,0
31,Monrovia,67,PM2.5,20,0,20,38,393,32,1,21,0,0
32,Tiruppur,78,PM2.5,13,3,32,47,539,16,8,28,0,0
33,Munich,16,O3,27,0,2,4,201,4,2,0,0,0
34,Ciudad Juarez,45,PM2.5,37,5,12,18,188,24,0,0,0,0
35,Kananga,39,PM2.5,33,1,10,34,94,16,0,0,0,0
36,Gwangju,39,PM2.5,33,1,10,34,94,16,0,0,0,0
37,Suqian,95,PM2.5,17,6,35,54,675,18,0,0,0,0
38,Yekaterinburg,58,PM2.5,32,1,17,31,139,45,0,0,0,0
39,Abu Dhabi,108,PM2.5,25,5,41,70,226,67,0,0,0,0
40,Jodhpur,108,PM2.5,25,5,41,70,226,67,0,0,0,0
41,Edmonton,65,PM2.5,2,1,21,42,994,56,63,109,1,11
42,Ranchi,178,PM2.5,43,33,103,168,830,29,8,46,4,0
43,Kathmandu,168,PM2.5,3,3,100,228,934,11,18,41,3,0
44,Jabalpur,143,PM2.5,12,8,56,119,1065,25,6,31,0,0
45,Asansol,171,PM2.5,35,6,102,201,1109,19,12,51,11,0
46,Kota,167,PM2.5,14,4,116,173,415,36,7,30,1,0
47,San Diego,67,PM2.5,6,0,22,56,552,33,2,25,0,0
48,Kharkiv,79,PM2.5,25,3,23,30,161,10,0,0,0,0
49,Allahabad,195,PM2.5,1,7,153,231,1946,51,24,62,74,0
50,Gwalior,150,PM2.5,4,5,65,114,638,5,2,5,2,0
51,Ottawa,35,PM2.5,26,1,7,18,152,13,0,0,0,0
52,Zurich,53,PM2.5,2,0,13,15,273,19,0,13,0,0
53,Belgrade,59,PM2.5,26,10,15,15,485,4,0,0,0,0
54,Amritsar,169,PM2.5,3,4,96,222,341,22,5,15,1,0
55,Joao Pessoa,44,PM2.5,18,0,11,19,87,0,0,0,0,0
56,Queretaro,114,PM2.5,16,8,35,123,1391,7,0,0,0,0
57,Taian Shandong,94,PM2.5,29,2,38,47,497,41,9,26,0,0
58,Copenhagen,60,PM2.5,7,0,17,22,236,13,11,5,0,0
59,Konya,172,PM2.5,6,13,81,134,596,32,0,0,0,0
60,Dhanbad,181,PM2.5,48,6,127,264,778,35,12,50,12,0
61,Dallas,54,PM2.5,20,3,14,45,201,25,0,9,0,0
62,Ganzhou,104,PM2.5,28,4,36,62,767,9,0,0,0,0
63,Adelaide,51,PM2.5,11,0,8,42,65,31,0,0,0,0
64,Hai Phong,64,PM2.5,45,21,20,43,628,11,0,0,0,0
65,Mombasa,46,PM2.5,34,3,11,17,164,3,0,0,0,0
66,Jiaxing,40,PM2.5,33,3,10,35,628,15,0,0,0,0
67,Helsinki,63,PM2.5,1,0,23,23,257,19,0,0,1,0
68,Porto,86,PM2.5,12,0,30,32,137,17,0,0,0,0
69,Zhanjiang,104,PM2.5,44,5,39,58,724,10,0,0,0,0
70,Prague,78,PM2.5,9,3,31,38,272,24,0,0,0,0
71,Dongying,89,PM2.5,29,5,26,39,568,9,0,0,0,0
72,Mianyang Sichuan,78,PM2.5,31,1,25,44,494,47,8,23,0,0
73,Nanchong,109,PM2.5,21,1,42,61,575,7,0,0,0,0
74,Fushun Liaoning,109,PM2.5,21,1,42,61,575,7,0,0,0,0
75,Antalya,115,PM2.5,25,1,40,93,726,57,0,0,0,0
76,Bareilly,212,PM2.5,16,4,182,297,1769,30,43,91,16,0
77,Kazan,58,PM2.5,21,2,19,25,156,19,0,0,0,0
78,Ad-Dammam,162,PM2.5,15,28,92,148,194,54,0,0,0,0
79,Port Elizabeth,67,PM2.5,14,2,20,49,100,20,5,7,0,0
80,Ahvaz,33,O3,30,0,3,6,115,2,0,0,0,0
81,Florianopolis,60,PM2.5,31,0,15,26,99,14,0,0,0,0
82,Nizhniy Novgorod,62,PM2.5,25,3,18,32,158,34,0,0,0,0
83,Dublin,33,O3,29,1,3,7,201,8,1,5,0,0
84,Maoming,35,PM2.5,16,0,10,10,151,5,0,0,0,0
85,San Luis Potosi,78,PM2.5,17,6,23,65,463,27,0,0,0,0
86,Mysore,82,PM2.5,8,43,31,84,1120,40,6,38,1,0
87,Chelyabinsk,62,PM2.5,32,1,21,33,148,28,0,0,0,0
88,Moradabad,217,PM2.5,6,1,192,302,2088,34,49,109,23,0
