,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,98,PM2.5,4,1,35,55,310,30,0,11,1,0
1,Madurai,92,PM2.5,25,1,27,47,263,26,2,9,1,0
2,Quanzhou,52,PM2.5,37,3,16,49,262,14,1,6,0,0
3,Palembang,83,PM2.5,24,1,25,57,277,28,0,0,0,0
4,Santa Cruz,64,PM2.5,22,1,17,38,326,15,1,8,0,0
5,Gaziantep,110,PM2.5,20,20,32,88,879,50,0,0,0,0
6,Sharjah,95,PM2.5,53,6,34,68,200,49,0,0,0,0
7,Phoenix,134,PM2.5,1,1,49,92,1183,40,29,0,0,0
8,Lyon,63,PM2.5,5,1,17,32,183,28,4,5,0,0
9,Meerut,169,PM2.5,20,4,85,205,563,38,8,25,0,0
10,Jiangmen,92,PM2.5,63,4,34,58,512,24,0,0,0,0
11,Can Tho,73,PM2.5,18,3,25,41,514,23,0,0,0,0
12,Raipur,35,O3,21,5,7,25,227,10,8,29,0,0
13,Glasgow,30,PM2.5,28,1,11,19,167,16,0,0,0,0
14,Stockholm,56,PM2.5,20,1,12,19,258,19,0,0,0,0
15,Auckland,51,PM2.5,15,0,12,34,52,12,0,0,0,0
16,Jamshedpur,131,PM2.5,16,8,44,60,207,14,4,39,1,0
17,Yinchuan,66,PM2.5,15,9,16,68,1052,50,0,0,0,0
18,Jilin,77,PM2.5,36,4,27,46,547,11,0,0,0,0
19,Srinagar,95,PM2.5,45,2,29,51,399,6,3,14,4,0
20,Batam,52,PM2.5,30,5,6,19,342,11,0,0,0,0
21,Ulaanbaatar,81,PM2.5,17,17,13,15,235,24,0,0,0,0
22,Marseille,61,PM2.5,10,2,16,24,252,22,20,27,2,0
23,Makassar,50,PM2.5,22,1,6,10,286,6,0,0,0,0
24,Aurangabad,146,PM2.5,46,3,49,77,582,9,1,4,5,0
25,Philadelphia,51,PM2.5,17,1,10,28,294,20,1,10,0,0
26,Qiqihaer,76,PM2.5,7,13,26,84,657,29,0,0,0,0
27,Xining,17,PM2.5,18,0,4,5,157,1,0,0,0,0
28,San Antonio,37,PM10,23,0,8,39,0,12,1,3,0,0
29,Calgary,42,PM10,30,0,6,41,190,16,0,6,0,0
30,Daejon,26,O3,29,0,5,11,133,10,1,10,0,0
31,Monrovia,130,PM2.5,7,0,48,52,570,27,8,24,0,0
32,Tiruppur,58,PM2.5,3,4,17,26,290,13,6,15,0,0
33,Munich,17,O3,21,1,1,3,221,6,6,0,0,0
34,Ciudad Juarez,51,PM2.5,28,5,12,17,225,19,0,0,0,0
35,Kananga,86,PM2.5,38,1,28,51,121,22,0,0,0,0
36,Gwangju,51,PM2.5,26,3,15,27,550,22,0,0,0,0
37,Suqian,128,PM2.5,6,5,48,100,690,56,0,0,0,0
38,Yekaterinburg,57,PM2.5,17,1,14,29,144,40,0,0,0,0
39,Abu Dhabi,79,PM2.5,57,1,26,62,136,29,0,0,0,0
40,Jodhpur,151,PM2.5,10,1,27,64,259,11,6,17,2,0
41,Edmonton,66,PM10,13,0,4,92,296,9,2,9,0,0
42,Ranchi,153,PM2.5,19,15,63,92,384,30,1,24,0,0
43,Kathmandu,76,PM2.5,22,2,22,70,420,16,1,17,1,0
44,Jabalpur,163,PM2.5,70,8,67,145,697,6,5,13,0,0
45,Asansol,128,PM2.5,36,7,40,64,314,17,11,46,3,0
46,Kota,166,PM2.5,5,4,77,153,622,35,9,35,2,0
47,San Diego,74,PM2.5,45,0,23,46,366,35,0,10,0,0
48,Kharkiv,94,PM2.5,24,1,36,38,169,25,0,0,0,0
49,San Jose,63,PM2.5,33,1,19,28,248,13,0,6,0,0
50,Allahabad,168,PM2.5,14,6,79,139,799,23,2,14,82,0
51,Gwalior,101,PM2.5,39,4,31,40,492,2,2,2,1,0
52,Ottawa,58,PM2.5,6,0,15,15,162,15,0,0,0,0
53,Zurich,21,O3,26,0,2,4,124,5,1,5,0,0
54,Belgrade,88,PM2.5,10,11,33,34,567,24,0,0,0,0
55,Amritsar,157,PM2.5,10,6,65,125,1042,25,7,17,1,0
56,Joao Pessoa,51,PM2.5,25,1,14,25,87,1,0,0,0,0
57,Queretaro,54,PM2.5,4,13,12,39,1075,5,0,0,0,0
58,Taian Shandong,69,PM2.5,33,2,18,41,140,23,4,11,0,0
59,Copenhagen,61,PM2.5,13,0,16,32,214,18,18,22,0,0
60,Konya,176,PM2.5,8,12,55,68,211,25,0,0,0,0
61,Dhanbad,152,PM2.5,13,5,53,56,10,21,0,43,0,0
62,Dallas,55,PM2.5,7,0,14,42,203,23,0,7,0,0
63,Ganzhou,68,PM2.5,52,2,14,40,866,11,0,0,0,0
64,Adelaide,51,PM2.5,19,0,15,32,73,26,0,0,0,0
65,Hai Phong,89,PM2.5,42,19,30,42,460,23,0,0,0,0
66,Mombasa,60,PM2.5,44,2,15,22,124,1,0,0,0,0
67,Jiaxing,47,PM2.5,30,3,13,28,557,25,0,0,0,0
68,Helsinki,60,PM2.5,20,0,15,39,173,20,0,0,1,0
69,Porto,61,PM2.5,21,2,17,40,86,20,0,0,0,0
70,Zhanjiang,91,PM2.5,77,4,36,61,504,12,0,0,0,0
71,Prague,78,PM2.5,12,1,24,52,384,49,7,26,0,0
72,Dongying,126,PM2.5,29,6,44,98,834,31,0,0,0,0
73,Mianyang Sichuan,80,PM2.5,27,2,29,60,167,41,4,12,0,0
74,Nanchong,160,PM2.5,33,1,86,138,741,24,0,0,0,0
75,Fushun Liaoning,160,PM2.5,33,1,86,138,741,24,0,0,0,0
76,Antalya,81,PM2.5,26,1,27,47,436,36,0,0,0,0
77,Bareilly,158,PM2.5,14,4,66,135,918,27,2,9,3,0
78,Kazan,17,O3,16,2,3,5,146,5,0,0,0,0
79,Ad-Dammam,116,PM2.5,56,24,40,78,167,43,0,0,0,0
80,Port Elizabeth,62,PM2.5,26,2,20,42,103,30,3,4,0,0
81,Ahvaz,28,O3,25,0,0,8,85,1,0,0,0,0
82,Florianopolis,54,PM2.5,20,0,13,27,69,15,0,0,0,0
83,Nizhniy Novgorod,61,PM2.5,22,3,16,36,144,29,0,0,0,0
84,Dublin,61,PM2.5,25,2,18,18,315,17,42,7,0,0
85,Maoming,19,PM2.5,18,0,5,5,208,5,5,2,0,0
86,San Luis Potosi,57,PM2.5,10,6,11,32,524,13,0,0,0,0
87,Mysore,96,PM2.5,18,1,34,89,255,26,3,17,5,0
