,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,32,NO2,22,1,7,24,158,35,2,10,0,0
1,Thessaloniki,58,PM2.5,20,2,14,27,224,37,0,0,4,0
2,Bologna,81,PM2.5,2,1,27,45,1135,55,15,12,1,0
3,Barcelona-Puerto La Cruz,33,O3,39,0,4,15,176,4,2,6,1,0
4,Cherthala,158,O3,70,6,64,94,771,14,0,0,0,0
5,Quzhou,74,PM2.5,27,2,23,51,429,15,0,0,0,0
6,Sorocaba,56,PM2.5,25,1,16,32,404,26,0,0,0,0
7,Nottingham,57,PM2.5,29,1,14,28,144,28,2,10,0,0
8,Xalapa,36,PM2.5,37,1,8,12,142,1,0,0,0,0
9,Frankfurt,59,PM2.5,2,1,17,38,413,37,45,74,2,0
10,Nakhon Ratchasima,111,PM2.5,5,1,42,81,980,54,0,0,0,0
11,Vereeniging,49,PM2.5,43,1,11,26,137,35,4,13,0,0
12,Seattle,40,NO2,27,0,8,33,444,43,24,44,0,0
13,Bozhou,124,PM2.5,50,1,45,99,87,10,0,0,0,0
14,Nellore,77,PM2.5,30,2,24,40,191,28,0,0,0,0
15,Hamilton,61,PM2.5,8,3,18,58,637,37,34,56,0,0
16,Cagayan de Oro City,45,PM2.5,22,0,5,8,125,2,0,0,0,0
17,Krakow,97,PM2.5,16,2,35,52,607,23,0,78,1,0
18,Gorakhpur,185,PM2.5,2,6,128,205,1401,55,0,0,0,0
19,Dasmarinas,64,PM2.5,42,0,10,18,149,2,0,0,0,0
20,Ar-Rayyan,72,PM2.5,10,2,22,54,178,27,0,0,0,0
21,Cuttack,114,PM2.5,34,6,45,64,396,10,0,0,0,0
22,Denver,42,NO2,17,0,11,42,430,45,0,11,0,0
23,Qingyuan,126,PM2.5,13,2,60,101,483,41,2,31,0,0
24,Banjarmasin,37,PM2.5,20,1,9,14,212,3,0,0,0,0
25,Kottayam,158,PM2.5,55,6,75,112,881,27,0,0,0,0
26,Belgaum,22,O3,22,0,4,11,274,20,18,4,1,0
27,Sheffield,32,PM2.5,29,1,8,13,630,18,4,11,0,0
28,Gaza,500,PM10,37,1,97,641,343,7,0,7,0,0
29,Zaragoza,36,PM2.5,32,2,10,16,131,8,4,11,0,0
30,Zaporizhzhya,132,PM2.5,16,6,66,88,355,27,0,0,0,0
31,Malegaon,160,PM2.5,39,10,71,104,450,19,0,0,0,0
32,Sao Jose dos Campos,58,PM2.5,22,3,18,29,101,23,0,0,0,0
33,Mangalore,163,PM2.5,39,4,84,124,618,53,0,0,0,0
34,Okayama,52,PM2.5,14,2,12,40,388,36,1,20,0,112
35,Ribeirao Preto,63,PM2.5,35,0,18,43,90,13,0,0,0,0
36,Xianyang Shaanxi,63,PM2.5,35,0,18,43,90,13,0,0,0,0
37,Bunia,24,PM2.5,21,0,6,9,141,0,0,0,0,0
38,Lviv,75,PM2.5,17,2,25,33,196,33,0,14,0,0
39,Tongliao,103,PM2.5,6,13,34,71,699,30,0,0,0,0
40,Sialkot,181,PM2.5,5,3,121,172,1873,42,0,0,0,0
41,Buffalo City,78,PM2.5,0,0,25,52,0,38,1,3,0,0
42,Suining Sichuan,78,PM2.5,0,0,25,52,0,38,1,3,0,0
43,Oaxaca de Juarez,61,PM2.5,40,1,17,20,123,9,0,0,0,0
44,Washington,61,PM2.5,10,1,16,72,343,32,47,74,0,0
45,Sargodha,162,PM2.5,10,1,85,121,1214,30,0,0,0,0
46,Bhavnagar,159,PM2.5,27,8,74,103,377,24,0,0,0,0
47,Gold Coast,32,PM2.5,12,1,8,22,62,14,0,0,0,0
48,Florence,56,PM2.5,7,4,15,35,615,27,25,48,0,0
49,Jammu,41,PM2.5,15,0,10,25,416,28,40,75,0,0
50,Yulin Shaanxi,41,PM2.5,15,0,10,25,416,28,40,75,0,0
51,Nanded Waghala,105,PM2.5,51,6,37,54,245,1,0,0,0,0
52,Tirupati,74,PM2.5,25,1,24,31,267,11,0,0,0,0
53,Bacoor,42,PM2.5,42,0,10,17,149,2,0,0,0,0
54,The Hague,53,PM2.5,26,1,15,40,185,40,4,0,1,0
55,Seville,64,PM2.5,32,2,17,26,405,21,5,11,0,0
56,Dongtai,68,PM2.5,28,2,21,31,535,13,0,0,0,0
57,Bali,44,PM2.5,25,0,7,11,145,2,0,0,0,0
58,Boston,53,PM2.5,16,1,13,49,336,23,11,33,0,0
59,Yuxi,88,PM2.5,8,3,34,59,809,24,0,0,0,0
60,Bristol,23,PM2.5,21,0,5,14,247,14,4,20,0,0
61,Cheonan,75,PM2.5,18,8,24,41,463,32,0,0,0,0
62,Jundiai,60,PM2.5,32,1,19,44,379,26,0,0,0,0
63,Gulbarga,136,PM2.5,25,7,53,77,461,17,0,0,0,0
64,Padova,26,PM2.5,21,0,6,9,211,12,0,14,1,0
65,Durgapur,177,PM2.5,0,61,114,180,1881,56,0,0,0,0
66,Kurnool,87,PM2.5,37,3,30,31,282,7,0,0,0,0
67,El Paso,59,PM10,1,1,13,78,500,29,63,80,0,0
68,Nantes,64,PM2.5,27,0,21,24,155,26,12,3,0,0
69,Zagreb,104,PM2.5,1,7,39,72,611,49,0,0,3,0
70,Nashville,62,PM2.5,23,1,19,50,146,14,0,0,0,0
71,Genoa,67,PM2.5,11,1,19,27,373,35,1,9,1,0
72,Ezhou,62,PM2.5,3,5,19,57,507,30,15,38,0,0
73,Santiago,83,PM2.5,39,3,29,87,555,46,0,0,0,0
74,Mar Del Plata,44,PM2.5,23,0,12,18,71,5,0,0,0,0
75,Lodz,93,PM2.5,17,2,32,80,401,31,0,26,2,0
76,Oklahoma City,60,PM2.5,18,0,17,67,765,42,28,56,0,0
77,Las Vegas,56,PM2.5,4,0,14,43,327,35,0,0,0,0
78,General Santos City,36,PM2.5,21,0,10,14,218,3,0,0,0,0
79,Detroit,52,PM10,15,2,11,62,218,22,0,0,0,0
80,Manama,157,PM2.5,39,45,67,134,228,50,0,0,0,0
81,Portland,36,PM2.5,25,1,11,34,43,17,6,12,0,0
82,Macao,83,O3,62,3,17,50,461,13,0,0,0,0
83,Zhoushan,47,PM2.5,23,1,12,34,144,15,0,0,0,0
