,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,44,NO2,15,0,9,32,157,48,59,97,0,0
1,Thessaloniki,95,PM2.5,5,2,33,61,148,17,0,0,7,0
2,Bologna,78,PM2.5,14,1,27,47,228,32,0,0,0,0
3,Barcelona-Puerto La Cruz,30,O3,35,0,5,6,288,5,2,7,1,0
4,Cherthala,160,PM2.5,14,9,69,102,898,24,20,47,0,0
5,Quzhou,80,PM2.5,35,4,27,61,438,21,0,0,0,0
6,Sorocaba,40,PM2.5,10,0,11,25,298,13,0,0,0,0
7,Nottingham,53,PM2.5,19,1,15,40,161,33,4,18,0,0
8,Xalapa,54,PM2.5,16,1,12,18,207,3,0,0,0,0
9,Frankfurt,66,PM2.5,4,1,17,26,478,30,47,72,2,0
10,Nakhon Ratchasima,56,PM2.5,46,1,14,24,440,11,0,0,0,0
11,Vereeniging,59,PM2.5,32,11,15,37,274,40,7,19,0,0
12,Seattle,41,PM10,18,0,9,49,425,24,11,28,0,0
13,Bozhou,73,PM2.5,42,1,19,69,41,16,0,0,0,0
14,Nellore,81,PM2.5,17,2,25,61,516,28,6,14,1,0
15,Hamilton,43,PM2.5,29,0,9,16,262,10,1,10,0,0
16,Cagayan de Oro City,74,PM2.5,25,0,17,17,117,13,0,0,0,0
17,Krakow,123,PM2.5,6,3,49,54,675,26,0,94,3,0
18,Gorakhpur,153,PM2.5,23,7,56,130,629,13,2,0,0,0
19,Dasmarinas,85,PM2.5,38,0,30,55,194,29,0,0,0,0
20,Ar-Rayyan,99,PM10,41,1,28,147,109,1,0,0,0,0
21,Cuttack,105,PM2.5,33,3,33,48,308,9,0,0,0,0
22,Denver,33,PM2.5,31,0,8,18,196,23,0,1,0,0
23,Qingyuan,91,O3,60,2,29,102,285,36,1,12,0,0
24,Banjarmasin,39,PM2.5,20,1,8,13,203,4,0,0,0,0
25,Kottayam,158,PM2.5,14,9,67,120,885,27,17,44,0,0
26,Belgaum,23,PM2.5,13,1,6,8,278,21,20,0,1,0
27,Sheffield,47,PM2.5,17,1,14,21,631,20,18,36,0,0
28,Gaza,159,PM2.5,38,0,62,212,430,6,0,7,1,0
29,Zaragoza,40,PM2.5,29,1,8,18,131,8,3,11,0,0
30,Zaporizhzhya,128,PM2.5,15,9,55,85,436,31,0,0,0,0
31,Malegaon,96,PM2.5,32,5,27,49,588,21,2,10,3,0
32,Sao Jose dos Campos,40,PM2.5,12,0,13,20,2,12,0,0,0,0
33,Mangalore,164,PM2.5,15,2,92,92,402,39,7,18,0,0
34,Okayama,54,PM2.5,32,2,13,44,296,45,3,16,0,92
35,Ribeirao Preto,34,PM2.5,8,1,9,9,128,10,0,0,0,0
36,Xianyang Shaanxi,34,PM2.5,8,1,9,9,128,10,0,0,0,0
37,Bunia,25,PM2.5,21,0,6,9,145,0,0,0,0,0
38,Lviv,82,PM2.5,16,2,27,42,202,26,0,22,0,0
39,Tongliao,123,PM2.5,21,16,46,67,524,24,0,0,0,0
40,Sialkot,171,PM2.5,54,4,93,95,974,15,17,31,0,0
41,Buffalo City,64,PM2.5,36,1,19,48,108,34,0,0,0,0
42,Suining Sichuan,64,PM2.5,36,1,19,48,108,34,0,0,0,0
43,Oaxaca de Juarez,44,PM2.5,23,0,10,15,192,3,0,0,0,0
