,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Brisbane,47,PM2.5,40,2,14,40,69,18,0,0,0,0
1,Tangerang,96,PM2.5,16,4,38,43,520,34,0,0,0,0
2,Baku,28,O3,27,1,6,11,147,5,0,0,0,0
3,Medan,77,PM2.5,46,1,28,42,340,19,0,0,0,0
4,Sendai,57,PM2.5,25,0,18,33,300,49,13,30,0,70
5,Houston,50,PM2.5,23,0,13,38,393,26,3,13,0,0
6,Manaus,57,PM2.5,9,1,16,38,176,20,0,0,0,0
7,Barranquilla,60,PM2.5,24,1,16,34,95,9,0,0,0,0
8,Maracaibo,21,PM2.5,18,2,4,7,143,6,0,0,0,0
9,Gujranwala,165,PM2.5,47,5,84,156,805,5,35,12,1,0
10,Rawalpindi,151,PM2.5,18,5,64,93,1342,18,0,0,0,0
11,Peshawar,153,PM2.5,19,1,68,100,1555,18,0,0,0,0
12,Agra,174,PM2.5,9,3,106,157,1097,27,4,27,1,0
13,Baotou,75,PM2.5,6,9,26,64,1574,26,0,0,0,0
14,Vadodara,162,PM2.5,10,8,76,123,807,36,8,25,5,0
15,Kannur,60,PM2.5,7,3,18,43,339,19,11,22,1,0
16,Liuzhou,21,O3,18,1,5,17,386,15,11,32,0,0
17,Visakhapatnam,21,O3,18,1,5,17,386,15,11,32,0,0
18,Xuzhou,21,O3,18,1,5,17,386,15,11,32,0,0
19,Amman,64,PM2.5,25,1,16,31,161,39,0,0,0,0
20,Tijuana,42,PM2.5,31,1,10,47,262,10,1,15,1,0
21,Vijayawada,157,PM2.5,10,5,67,121,878,20,24,38,5,0
22,Brussels,152,PM2.5,4,3,56,83,704,6,2,7,1,0
23,Hiroshima,25,O3,31,1,6,6,311,11,11,22,0,30
24,Perth,52,PM2.5,25,1,15,44,80,26,0,0,0,0
25,Multan,208,PM2.5,16,8,156,225,1531,28,0,0,0,0
26,Minsk,40,PM2.5,19,2,11,14,166,6,0,0,0,0
27,Baoding,70,PM2.5,12,1,24,35,638,35,1,26,0,0
28,Vienna,79,PM2.5,11,3,25,36,323,18,0,16,1,0
29,Kollam,112,PM2.5,7,1,41,49,987,19,8,46,1,0
30,Valencia,73,PM2.5,22,0,22,22,119,18,0,0,0,0
31,Rajkot,151,PM2.5,28,7,60,96,443,14,3,9,0,0
32,Haikou,49,PM2.5,44,3,11,40,322,6,0,0,0,0
33,Yancheng Jiangsu,129,PM2.5,49,2,42,109,418,38,8,21,0,0
