,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,32,PM2.5,24,1,9,18,168,24,7,19,0,0
1,Thessaloniki,87,PM2.5,16,2,34,38,219,18,0,0,5,0
2,Bologna,90,PM2.5,10,1,31,57,523,45,10,35,2,0
3,Barcelona-Puerto La Cruz,66,PM2.5,4,1,17,18,379,20,20,51,1,0
4,Cherthala,123,PM2.5,11,8,42,79,922,19,21,31,0,0
5,Quzhou,123,PM2.5,75,5,46,93,507,16,0,0,0,0
6,Sorocaba,43,PM2.5,20,1,12,24,325,22,0,0,1,0
7,Nottingham,55,PM2.5,4,1,15,38,150,56,21,53,0,0
8,Xalapa,63,PM2.5,16,3,16,23,361,6,0,0,0,0
9,Frankfurt,47,PM2.5,8,0,11,19,154,26,6,10,1,0
10,Nakhon Ratchasima,88,PM2.5,63,1,27,51,430,21,0,0,0,0
11,Vereeniging,57,PM2.5,41,3,14,27,224,33,4,10,0,0
12,Seattle,39,PM10,0,0,7,43,426,27,24,43,0,0
13,Bozhou,106,PM2.5,42,1,38,93,167,12,0,0,0,0
14,Nellore,134,PM2.5,23,3,46,89,526,29,5,16,1,0
15,Hamilton,35,PM2.5,26,0,9,12,177,8,1,10,0,0
16,Cagayan de Oro City,92,PM2.5,27,0,33,39,144,12,0,0,0,0
17,Krakow,116,PM2.5,1,2,46,58,504,30,0,78,1,0
18,Gorakhpur,115,PM2.5,17,7,31,95,428,10,2,0,0,0
19,Dasmarinas,81,PM2.5,34,1,30,56,184,26,0,0,0,0
20,Ar-Rayyan,91,PM10,44,3,28,119,136,2,0,0,0,0
21,Cuttack,145,PM2.5,37,10,59,84,471,24,0,0,0,0
22,Denver,57,PM2.5,2,0,13,33,566,52,0,1,0,0
23,Qingyuan,85,PM2.5,55,2,28,84,278,35,1,13,0,0
24,Banjarmasin,49,PM2.5,20,1,13,20,271,6,0,0,0,0
25,Kottayam,113,PM2.5,13,6,39,89,859,24,16,28,0,0
26,Belgaum,27,PM2.5,10,1,7,14,341,15,20,1,1,0
27,Sheffield,44,PM2.5,7,1,13,22,153,37,10,37,0,0
28,Gaza,85,PM10,32,1,25,129,853,13,4,16,1,0
29,Zaragoza,50,PM2.5,2,2,12,20,315,35,68,92,0,0
30,Zaporizhzhya,152,PM2.5,27,6,59,76,284,26,0,0,0,0
31,Malegaon,166,PM2.5,68,7,83,112,435,15,2,16,1,0
32,Sao Jose dos Campos,49,PM2.5,16,0,17,26,155,22,0,0,0,0
33,Mangalore,142,PM2.5,18,2,56,126,297,33,5,21,0,0
34,Okayama,50,PM2.5,36,2,10,41,301,35,1,6,0,39
35,Ribeirao Preto,47,PM2.5,21,1,13,33,140,20,0,0,1,0
36,Xianyang Shaanxi,47,PM2.5,21,1,13,33,140,20,0,0,1,0
37,Bunia,22,O3,22,0,4,6,145,0,0,0,0,0
38,Lviv,85,PM2.5,16,3,24,36,167,24,0,9,1,0
39,Tongliao,74,PM2.5,22,10,29,45,611,21,0,0,0,0
40,Sialkot,117,PM2.5,16,4,32,76,659,9,8,25,1,0
41,Buffalo City,72,PM2.5,21,0,21,52,61,35,0,0,0,0
42,Suining Sichuan,72,PM2.5,21,0,21,52,61,35,0,0,0,0
43,Oaxaca de Juarez,34,PM2.5,32,0,8,12,167,2,0,0,0,0
44,Washington,38,PM2.5,24,1,10,38,161,16,19,33,0,0
45,Sargodha,79,PM2.5,44,1,25,37,397,9,0,0,0,0
46,Bhavnagar,179,PM2.5,29,18,94,173,776,30,8,21,7,0
47,Gold Coast,54,PM2.5,14,1,15,25,67,27,0,0,0,0
48,Florence,54,PM2.5,14,1,15,25,67,27,0,0,0,0
49,Jammu,26,O3,25,0,4,5,173,6,2,12,0,0
50,Yulin Shaanxi,26,O3,25,0,4,5,173,6,2,12,0,0
51,Nanded Waghala,152,PM2.5,27,12,53,97,653,2,13,14,1,0
52,Tirupati,129,PM2.5,15,2,48,68,759,19,6,19,1,0
53,Bacoor,65,PM2.5,34,1,23,24,185,16,0,0,0,0
54,The Hague,56,PM2.5,3,0,15,50,179,53,23,0,1,0
55,Seville,83,PM2.5,3,2,22,42,485,32,27,44,1,0
56,Dongtai,120,PM2.5,50,3,41,92,683,11,0,0,0,0
57,Bali,61,PM2.5,15,0,17,34,206,28,0,0,0,0
58,Boston,32,O3,26,0,7,23,172,10,1,4,0,0
59,Yuxi,63,PM2.5,39,3,18,28,489,8,0,0,0,0
60,Vientiane,63,PM2.5,39,3,18,28,489,8,0,0,0,0
61,Bristol,33,O3,27,0,3,3,152,2,0,3,0,0
62,Cheonan,152,PM2.5,8,2,56,87,855,24,2,8,1,0
63,Jundiai,42,PM2.5,23,1,12,20,303,15,0,0,1,0
64,Gulbarga,118,PM2.5,43,6,47,85,31,14,5,17,0,0
65,Padova,79,PM2.5,2,2,25,27,436,27,0,78,2,0
66,Durgapur,156,PM2.5,53,4,65,156,346,8,6,23,38,0
67,Kurnool,115,PM2.5,9,5,40,102,478,16,4,28,0,0
68,El Paso,93,PM10,0,1,20,103,500,30,48,70,0,0
69,Nantes,59,PM2.5,16,0,14,26,122,26,9,3,0,0
70,Zagreb,110,PM2.5,13,6,38,93,642,47,0,0,3,0
71,Nashville,27,PM2.5,25,2,5,24,136,11,0,0,0,0
72,Genoa,72,PM2.5,25,2,22,27,383,29,3,18,2,0
73,Ezhou,30,PM2.5,21,0,8,30,202,11,3,13,0,0
74,Santiago,62,PM2.5,12,1,20,40,380,24,0,0,0,0
75,Mar Del Plata,24,PM2.5,16,0,6,10,62,0,0,0,0,0
76,Lodz,83,PM2.5,4,1,28,35,430,27,0,37,1,0
77,Oklahoma City,41,PM2.5,26,0,11,35,377,20,9,24,0,0
78,Las Vegas,55,PM10,6,2,11,63,192,35,72,0,0,0
79,General Santos City,75,PM2.5,27,0,22,22,192,6,0,0,0,0
80,Detroit,27,PM2.5,28,1,6,18,176,9,0,0,0,0
81,Manama,151,PM2.5,75,39,59,179,214,33,0,0,0,0
