,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,35,PM2.5,30,0,7,17,151,6,1,7,0,0
1,Thessaloniki,101,PM2.5,34,2,36,66,153,15,0,0,3,0
2,Bologna,84,PM2.5,0,1,27,47,698,54,4,10,1,0
3,Barcelona-Puerto La Cruz,30,O3,35,0,3,11,181,4,1,4,1,0
4,Cherthala,82,PM2.5,7,5,28,50,693,21,28,37,0,0
5,Quzhou,113,PM2.5,32,4,46,89,586,32,0,0,0,0
6,Sorocaba,59,PM2.5,22,1,17,29,562,26,0,0,1,0
7,Nottingham,41,PM2.5,26,1,11,18,151,20,3,7,0,0
8,Xalapa,30,PM2.5,25,0,6,9,151,2,0,0,0,0
9,Frankfurt,34,PM2.5,7,0,8,16,185,18,3,10,1,0
10,Nakhon Ratchasima,80,PM2.5,61,1,25,48,380,12,0,0,0,0
11,Vereeniging,35,PM2.5,38,2,4,10,182,10,4,14,0,0
12,Seattle,57,PM2.5,14,0,16,19,505,32,15,37,0,0
13,Bozhou,108,PM2.5,40,1,40,83,72,9,0,0,0,0
14,Nellore,157,PM2.5,35,6,65,119,605,29,4,15,1,0
15,Hamilton,67,PM2.5,5,1,17,17,570,22,19,29,0,0
16,Cagayan de Oro City,52,PM2.5,32,0,8,13,153,4,0,0,0,0
17,Krakow,79,PM2.5,3,3,29,29,494,17,0,56,1,0
18,Gorakhpur,135,PM2.5,18,7,41,89,489,10,2,28,0,0
19,Dasmarinas,77,PM2.5,36,1,26,51,164,30,0,0,0,0
20,Ar-Rayyan,73,PM10,44,1,20,104,104,1,0,0,0,0
21,Cuttack,64,PM2.5,25,2,17,24,286,9,0,0,0,0
22,Denver,45,PM2.5,17,0,11,20,391,35,0,0,0,0
23,Qingyuan,78,PM2.5,57,2,22,77,267,16,1,11,0,0
24,Banjarmasin,36,PM2.5,17,1,9,15,252,6,0,0,0,0
25,Kottayam,85,PM2.5,9,4,30,54,682,20,25,35,0,0
26,Belgaum,17,PM2.5,15,0,4,4,221,9,13,1,1,0
27,Sheffield,26,O3,29,0,7,11,417,7,2,5,0,0
28,Gaza,78,PM10,48,0,15,178,303,3,0,4,1,0
29,Zaragoza,29,PM2.5,32,1,7,11,121,15,4,9,0,0
30,Zaporizhzhya,104,PM2.5,17,17,30,32,552,28,0,0,0,0
31,Malegaon,141,PM2.5,35,2,43,69,354,17,1,6,3,0
32,Sao Jose dos Campos,82,PM2.5,23,0,31,31,584,18,0,0,1,0
33,Mangalore,136,PM2.5,19,2,49,65,275,29,4,16,0,0
34,Okayama,55,PM2.5,28,3,15,46,567,41,1,11,0,55
35,Ribeirao Preto,55,PM2.5,28,1,16,36,134,17,0,0,1,0
36,Xianyang Shaanxi,55,PM2.5,28,1,16,36,134,17,0,0,1,0
37,Bunia,19,PM2.5,17,0,5,7,122,0,0,0,0,0
38,Lviv,88,PM2.5,23,3,30,54,179,28,0,9,1,0
39,Tongliao,100,PM2.5,10,21,30,112,873,28,0,0,0,0
40,Sialkot,135,PM2.5,20,5,48,93,856,7,7,17,1,0
41,Buffalo City,69,PM2.5,27,0,19,55,0,36,1,1,0,0
42,Suining Sichuan,69,PM2.5,27,0,19,55,0,36,1,1,0,0
43,Oaxaca de Juarez,34,PM2.5,26,0,7,10,144,1,0,0,0,0
44,Washington,69,PM2.5,8,1,20,38,581,33,29,55,0,0
45,Sargodha,173,PM2.5,67,8,90,129,840,7,0,0,0,0
46,Bhavnagar,190,PM2.5,31,25,132,184,710,20,8,26,6,0
47,Gold Coast,55,PM2.5,22,1,10,26,55,14,0,0,0,0
48,Florence,62,PM2.5,3,1,16,19,586,27,11,22,0,0
49,Jammu,30,PM2.5,21,0,6,10,322,20,7,28,0,0
50,Yulin Shaanxi,30,PM2.5,21,0,6,10,322,20,7,28,0,0
51,Nanded Waghala,93,PM2.5,27,11,30,52,312,1,12,12,0,0
52,Tirupati,161,PM2.5,19,3,78,116,970,15,4,16,2,0
53,Bacoor,55,PM2.5,35,1,11,19,174,8,0,0,0,0
54,The Hague,52,PM2.5,9,1,13,31,190,39,6,0,1,0
55,Seville,74,PM2.5,15,2,22,37,381,28,12,27,0,0
56,Dongtai,82,PM2.5,29,3,28,50,673,25,0,0,0,0
57,Bali,69,PM2.5,33,0,18,36,211,21,0,0,0,0
58,Boston,39,PM2.5,25,0,9,46,243,19,2,12,0,0
59,Yuxi,117,PM2.5,35,4,41,53,854,15,0,0,0,0
60,Bristol,41,PM2.5,17,0,9,11,258,13,1,14,0,0
