,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,26,PM2.5,24,0,6,10,151,6,0,6,0,0
1,Thessaloniki,71,PM2.5,19,2,22,26,188,15,0,0,3,0
2,Bologna,114,PM2.5,5,1,44,52,343,26,0,0,0,0
3,Barcelona-Puerto La Cruz,86,PM2.5,4,3,29,31,214,18,0,0,0,0
4,Cherthala,168,PM2.5,5,8,103,150,1258,21,23,35,0,0
5,Quzhou,114,PM2.5,14,3,42,90,655,23,0,0,0,0
6,Sorocaba,62,PM2.5,8,1,21,32,728,38,0,0,15,0
7,Nottingham,58,PM2.5,10,1,21,24,222,20,10,25,0,0
8,Xalapa,45,PM2.5,8,0,11,16,402,15,0,0,0,0
9,Frankfurt,81,PM2.5,5,1,23,34,286,28,0,0,0,0
10,Nakhon Ratchasima,80,PM2.5,52,1,23,41,670,13,0,0,0,0
11,Vereeniging,29,PM2.5,22,3,8,17,348,11,4,15,1,0
12,Seattle,61,PM2.5,0,1,20,43,548,41,25,53,0,0
13,Bozhou,123,PM2.5,38,1,43,84,87,14,0,0,0,0
14,Nellore,130,PM2.5,27,2,47,80,477,25,5,14,0,0
15,Hamilton,53,PM2.5,3,0,14,32,447,28,4,29,0,0
16,Cagayan de Oro City,80,PM2.5,35,0,33,46,100,9,0,0,0,0
17,Krakow,187,PM2.5,1,3,145,199,1232,29,0,68,16,0
18,Gorakhpur,188,PM2.5,3,6,162,281,1422,10,2,47,0,0
19,Dasmarinas,93,PM2.5,50,2,38,64,161,22,0,0,0,0
20,Ar-Rayyan,58,PM2.5,14,1,16,29,177,12,0,0,0,0
21,Cuttack,175,PM2.5,70,19,91,132,552,3,0,0,0,0
22,Denver,79,PM2.5,1,0,26,57,870,52,0,0,0,0
23,Qingyuan,120,PM2.5,64,4,45,96,570,51,4,30,0,0
24,Banjarmasin,59,PM2.5,29,1,19,27,148,8,0,0,0,0
25,Kottayam,162,PM2.5,8,6,87,145,1131,22,18,33,0,0
26,Belgaum,15,O3,17,0,4,4,405,8,2,0,1,0
27,Sheffield,49,PM2.5,20,3,17,25,173,19,8,21,0,0
28,Gaza,88,PM2.5,17,0,26,45,532,8,0,8,1,0
29,Zaragoza,67,PM2.5,5,2,20,21,149,10,0,0,0,0
30,Zaporizhzhya,76,PM2.5,9,8,23,35,471,27,0,0,0,0
31,Malegaon,155,PM2.5,34,5,64,108,644,19,3,11,2,0
32,Sao Jose dos Campos,71,PM2.5,7,0,23,36,102,19,0,0,0,0
33,Mangalore,133,PM2.5,12,2,48,75,385,29,8,18,0,0
34,Okayama,57,PM2.5,21,4,16,44,585,49,9,25,0,104
35,Ribeirao Preto,32,PM2.5,17,0,4,16,144,3,0,0,0,0
36,Xianyang Shaanxi,32,PM2.5,17,0,4,16,144,3,0,0,0,0
37,Bunia,21,O3,22,0,5,8,131,0,0,0,0,0
38,Lviv,110,PM2.5,15,2,43,59,239,30,0,5,2,0
