,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,39,NO2,32,1,10,30,135,42,37,67,0,0
1,Thessaloniki,82,PM2.5,14,2,28,34,185,16,0,0,3,0
2,Bologna,118,PM2.5,4,1,37,53,829,43,59,62,3,0
3,Barcelona-Puerto La Cruz,102,PM2.5,8,2,35,35,832,21,87,108,1,0
4,Cherthala,141,PM2.5,97,3,52,113,385,12,0,0,0,0
5,Quzhou,126,PM2.5,45,2,43,85,690,19,0,0,0,0
6,Sorocaba,60,PM2.5,17,1,15,21,253,7,0,0,0,0
7,Nottingham,39,PM2.5,21,1,10,18,166,32,11,26,0,0
8,Xalapa,36,PM2.5,13,0,8,12,233,5,0,0,0,0
9,Frankfurt,63,PM2.5,4,0,20,34,462,35,37,54,1,0
10,Nakhon Ratchasima,123,PM2.5,61,1,51,117,590,25,0,0,0,0
11,Vereeniging,57,PM2.5,35,1,16,33,447,36,4,12,0,0
12,Seattle,49,PM2.5,11,0,11,42,290,24,2,17,0,0
13,Bozhou,129,PM2.5,39,1,49,71,148,12,0,0,0,0
14,Nellore,166,PM2.5,64,4,89,132,325,29,0,0,0,0
15,Hamilton,53,PM2.5,0,1,11,21,758,28,50,67,0,0
16,Cagayan de Oro City,87,PM2.5,30,0,29,44,111,7,0,0,0,0
17,Krakow,163,PM2.5,1,5,77,103,1130,34,0,95,5,0
18,Gorakhpur,163,PM2.5,62,6,74,119,506,21,0,0,0,0
19,Dasmarinas,79,PM2.5,34,1,25,51,217,33,0,0,0,0
20,Ar-Rayyan,75,PM2.5,32,2,25,95,119,4,0,0,0,0
21,Cuttack,174,PM2.5,66,20,97,140,651,15,0,0,0,0
22,Denver,51,PM2.5,31,0,11,26,181,20,0,17,0,0
23,Qingyuan,109,PM2.5,81,2,39,82,333,35,1,10,0,0
24,Banjarmasin,33,PM2.5,19,1,6,9,232,5,0,0,0,0
25,Kottayam,126,PM2.5,91,3,43,92,376,15,0,0,0,0
26,Belgaum,55,PM2.5,2,1,15,17,286,23,29,0,1,0
27,Sheffield,32,NO2,23,1,6,17,136,35,9,36,0,0
28,Gaza,29,PM2.5,41,0,8,25,404,5,1,6,1,0
29,Zaragoza,83,PM2.5,5,1,27,27,140,8,6,14,0,0
30,Zaporizhzhya,152,PM2.5,13,8,54,67,353,28,0,0,0,0
31,Malegaon,155,PM2.5,58,4,58,85,253,13,0,0,0,0
32,Sao Jose dos Campos,36,PM2.5,14,1,8,12,215,7,0,0,0,0
33,Mangalore,152,PM2.5,73,2,58,108,303,26,0,0,0,0
34,Okayama,62,PM2.5,29,4,17,48,559,45,3,18,0,66
35,Ribeirao Preto,22,PM2.5,20,0,5,7,147,4,0,0,0,0
36,Xianyang Shaanxi,22,PM2.5,20,0,5,7,147,4,0,0,0,0
37,Bunia,17,O3,18,0,4,6,123,0,0,0,0,0
38,Lviv,153,PM2.5,10,7,58,81,360,39,0,16,3,0
39,Tongliao,126,PM2.5,25,5,49,119,872,20,0,0,0,0
40,Sialkot,232,PM2.5,57,4,309,309,487,7,0,0,0,0
41,Buffalo City,65,PM2.5,0,0,18,47,0,37,2,5,0,0
42,Suining Sichuan,65,PM2.5,0,0,18,47,0,37,2,5,0,0
43,Oaxaca de Juarez,24,O3,24,0,4,5,114,1,0,0,0,0
44,Washington,64,PM2.5,2,1,19,44,508,39,105,135,0,0
45,Sargodha,175,PM2.5,68,7,131,131,661,4,0,0,0,0
46,Bhavnagar,155,PM2.5,63,8,65,107,276,18,0,0,0,0
47,Gold Coast,53,PM2.5,19,1,13,43,67,20,0,0,0,0
48,Florence,49,PM2.5,1,1,10,23,823,34,44,67,0,0
49,Jammu,35,PM2.5,7,0,8,17,384,22,25,49,0,0
50,Yulin Shaanxi,35,PM2.5,7,0,8,17,384,22,25,49,0,0
51,Nanded Waghala,132,PM2.5,63,6,48,68,235,1,0,0,0,0
52,Tirupati,154,PM2.5,57,2,60,86,297,7,0,0,0,0
53,Bacoor,42,PM2.5,33,1,10,16,220,9,0,0,0,0
54,The Hague,68,PM2.5,2,0,21,42,145,54,19,0,1,0
55,Seville,75,PM2.5,16,2,21,47,447,31,27,46,0,0
56,Dongtai,116,PM2.5,42,4,41,75,896,21,0,0,0,0
57,Bali,60,PM2.5,25,0,16,37,194,35,0,0,0,0
58,Boston,41,PM10,26,0,8,48,246,23,4,19,0,0
59,Yuxi,49,PM2.5,40,3,12,21,466,8,0,0,0,0
60,Bristol,20,O3,21,0,4,12,203,14,1,15,0,0
61,Cheonan,154,PM2.5,57,5,58,94,324,27,0,0,0,0
62,Jundiai,67,PM2.5,19,1,20,45,184,12,0,0,0,0
63,Gulbarga,151,PM2.5,68,9,55,77,320,4,0,0,0,0
64,Padova,83,PM2.5,1,2,22,26,481,22,0,95,3,0
65,Durgapur,171,PM2.5,43,53,96,139,724,36,0,0,0,0
66,Kurnool,153,PM2.5,62,5,58,78,311,5,0,0,0,0
67,El Paso,85,PM10,3,1,21,60,500,34,46,73,0,0
68,Nantes,72,PM2.5,12,0,21,25,168,23,2,0,0,0
69,Zagreb,125,PM2.5,1,6,46,69,873,46,0,0,5,0
70,Nashville,68,PM2.5,32,2,17,40,170,10,0,0,0,0
71,Genoa,110,PM2.5,21,2,39,48,510,27,0,0,3,0
72,Ezhou,51,PM2.5,1,2,11,24,645,30,39,71,0,0
73,Santiago,59,PM2.5,9,1,15,45,399,26,0,0,0,0
74,Mar Del Plata,45,PM2.5,17,0,11,21,56,0,0,0,0,0
75,Lodz,102,PM2.5,1,1,37,46,631,33,0,36,3,0
76,Oklahoma City,37,PM2.5,24,0,8,19,388,14,4,11,0,0
77,Las Vegas,37,O3,36,0,8,33,313,30,1,2,0,0
78,General Santos City,90,PM2.5,27,0,32,32,154,5,0,0,0,0
79,Detroit,56,PM2.5,13,3,14,45,223,18,0,0,0,0
80,Manama,164,PM2.5,38,34,72,123,292,56,0,0,0,0
81,Portland,53,PM2.5,14,1,13,22,169,20,1,10,0,0
82,Macao,66,PM2.5,47,3,17,37,552,24,0,0,0,0
83,Zhoushan,78,PM2.5,31,2,23,33,168,8,0,0,0,0
84,Jhansi,163,PM2.5,58,10,78,113,418,25,0,0,0,0
85,Memphis,60,PM2.5,21,1,16,35,142,13,0,0,0,0
86,Doha,166,PM2.5,48,19,86,130,225,49,0,0,0,0
87,Chiclayo,23,PM2.5,16,0,6,9,72,1,0,0,0,0
88,Wuhai,51,PM2.5,45,2,14,31,353,3,0,0,0,0
89,Be'er Sheva,44,PM2.5,42,1,9,26,371,3,1,3,0,0
90,Durango,26,O3,32,1,5,8,164,4,0,0,0,0
91,Bokaro Steel City,167,PM2.5,43,57,84,121,1283,34,0,0,0,0
92,Wroclaw,106,PM2.5,2,4,41,84,449,38,1,74,1,0
93,Venezia,83,PM2.5,1,0,24,37,182,41,0,45,0,0
94,Jambi,34,PM2.5,25,1,9,13,191,7,0,0,0,0
95,Duesseldorf,62,PM2.5,19,1,17,33,167,62,31,7,0,0
96,Belfast,58,PM2.5,13,1,16,21,112,35,6,23,0,0
97,Stuttgart,64,PM2.5,5,1,18,27,350,38,58,41,0,0
98,Riga,77,PM2.5,12,1,24,50,167,57,0,0,0,0
99,Kolhapur,133,PM2.5,66,3,45,85,295,9,0,0,0,0
100,Bacolod,56,PM2.5,32,0,13,34,110,9,0,0,0,0
101,Ulyanovsk,75,PM2.5,21,1,25,46,137,23,0,0,0,0
102,Al-Ain,125,PM2.5,55,2,38,83,144,18,0,0,0,0
103,Bari,32,PM2.5,11,1,8,17,124,3,0,1,0,0
104,Yulin Guangxi,129,PM2.5,67,3,45,91,342,30,1,10,0,0
105,Ajmer,154,PM2.5,57,3,61,131,272,30,0,0,0,0
106,Kuching,114,PM2.5,18,0,39,62,269,31,0,0,0,0
107,Geneva,80,PM2.5,1,0,26,22,493,22,17,2,0,0
108,Anshun,48,PM2.5,4,0,12,30,537,47,46,79,0,0
109,Colombo,52,PM2.5,37,0,14,22,181,18,0,0,0,0
110,Ujjain,154,PM2.5,59,3,61,109,257,26,0,0,0,0
111,Gothenburg,69,PM2.5,27,0,22,54,145,29,0,0,0,0
112,Patiala,167,PM2.5,60,10,83,174,537,36,0,0,0,0
113,Bilaspur,114,PM2.5,34,3,26,243,596,11,6,21,3,0
114,Louisville,63,PM2.5,24,1,17,43,228,20,0,0,0,0
115,San Jose del Monte,60,PM2.5,34,0,16,29,198,28,0,0,0,0
116,Yaroslavl,81,PM2.5,6,13,25,35,259,34,0,0,0,0
117,Brighton,70,PM2.5,13,1,24,24,281,22,34,55,0,0
118,Feira De Santana,21,PM2.5,19,1,5,8,97,1,0,0,0,0
119,Comilla,160,PM2.5,35,9,54,77,333,3,0,5,0,0
120,Mathura,182,PM2.5,64,6,113,168,815,20,2,14,567,0
121,Skopje,82,PM2.5,29,3,28,28,393,8,0,0,0,0
122,Leipzig,51,PM2.5,8,1,12,20,238,19,43,14,1,0
123,Agartala,161,PM2.5,35,9,55,97,332,11,0,5,0,0
124,Kingston,21,PM2.5,23,0,4,4,132,1,0,0,0,0
125,Sangli,141,PM2.5,30,3,51,80,404,22,4,13,1,0
126,Malaga,69,PM2.5,38,1,17,32,404,28,3,13,2,0
127,Ibague,42,PM2.5,14,3,10,14,289,9,0,0,0,0
128,Dortmund,59,PM2.5,9,1,14,24,256,27,7,4,0,0
129,Kagoshima,33,O3,37,1,5,8,200,13,3,16,0,60
130,Cabimas,31,PM2.5,20,2,7,11,181,6,0,0,0,0
131,Milwaukee,66,PM2.5,18,1,20,47,143,22,0,0,0,0
132,Samut Sakhon,160,PM2.5,64,4,71,111,1170,69,0,0,0,0
133,Essen,58,PM2.5,7,1,14,14,359,27,21,0,0,0
134,Dresden,38,PM2.5,10,1,8,15,862,29,25,43,1,0
135,Udaipur,157,PM2.5,49,7,86,158,855,50,10,42,3,0
136,Vellore,154,PM2.5,27,6,70,128,531,32,3,13,1,0
137,Thoothukkudi,75,PM2.5,4,0,23,55,328,13,3,10,1,0
138,Bloemfontein,28,O3,37,2,8,21,104,0,0,0,0,0
139,Udon Thani,73,PM2.5,49,1,19,33,620,14,0,0,0,0
140,Jalgaon,152,PM2.5,40,11,57,96,409,22,1,9,4,0
141,Zaoyang,154,PM2.5,10,4,67,105,1046,24,0,0,0,0
142,Yiyang Hunan,153,PM2.5,54,18,73,143,563,13,4,17,1,0
143,Baltimore,58,PM2.5,2,1,17,39,463,29,65,116,0,0
144,Kitchener,21,O3,21,2,3,11,97,3,0,4,0,0
145,Poza Rica de Hidalgo,56,PM2.5,11,7,15,23,190,7,0,0,0,0
146,Oujda,31,O3,39,2,4,8,110,2,0,0,0,0
147,Orenburg,82,PM2.5,31,1,25,52,131,35,0,0,0,0
148,Bremen,83,PM2.5,5,0,25,43,274,35,6,22,0,0
149,Kota Kinabalu,92,PM2.5,34,0,24,61,151,16,0,0,0,0
150,Basel,77,PM2.5,1,1,25,31,365,38,16,38,0,0
151,Gomel,55,PM2.5,27,2,12,17,171,4,0,0,0,0
152,Albuquerque,57,PM2.5,10,1,14,47,174,16,7,19,0,0
153,Meknes,44,PM2.5,31,3,10,20,108,2,0,0,0,0
154,Panipat,191,PM2.5,21,3,114,235,580,31,1,3,3,0
155,Irbid,40,PM2.5,30,1,10,24,327,6,2,7,0,0
156,Chiang Rai,136,PM2.5,42,1,48,73,360,28,0,0,0,0
157,Leicester,52,PM2.5,15,1,12,55,139,39,53,92,0,0
158,Tucson,37,PM2.5,32,1,11,15,105,7,0,0,0,0
159,Imus,80,PM2.5,32,0,20,32,235,24,0,0,0,0
160,Villavicencio,57,PM2.5,15,1,16,23,232,7,0,0,0,0
161,Sakarya,65,PM2.5,8,22,20,22,987,28,0,0,0,0
162,Utrecht,86,PM2.5,4,0,28,28,174,21,7,0,0,0
163,Larkana,86,PM2.5,4,0,28,28,174,21,7,0,0,0
164,Basilan City,37,O3,37,0,5,8,106,1,0,0,0,0
165,Kerman,47,PM2.5,8,0,10,13,259,9,0,8,0,0
166,Mekele,52,PM2.5,46,0,13,28,164,0,0,0,0,0
167,Edinburgh,31,O3,35,1,6,12,203,25,1,6,0,0
168,San Juan,24,PM2.5,24,0,7,20,77,0,0,0,0,0
169,Ryazan,89,PM2.5,11,13,28,35,218,26,0,0,0,0
170,Vilnius,80,PM2.5,3,2,27,53,156,51,0,71,0,0
171,Calamba,36,O3,32,0,9,14,203,9,0,0,0,0
172,Hannover,48,PM2.5,11,1,15,16,377,12,1,17,0,0
173,Fresno,63,PM2.5,18,0,15,27,227,17,0,8,0,0
174,Astrakhan,81,PM2.5,17,0,30,69,135,14,0,0,0,0
175,Bellary,158,PM2.5,22,6,76,90,529,19,11,30,1,0
176,Pietermaritzburg,76,PM2.5,19,4,25,34,132,35,0,0,0,0
177,Rustenburg,56,PM2.5,42,3,16,21,479,6,7,9,0,0
178,Sheikhupura,173,PM2.5,33,2,110,251,1027,13,3,14,2,0
179,Grenoble,65,PM2.5,1,0,20,34,355,39,15,85,2,0
180,Angeles City,36,O3,34,1,7,11,164,2,0,0,0,0
181,Poznan,111,PM2.5,1,2,43,48,403,29,0,28,0,0
182,Kalasin,86,PM2.5,43,0,28,56,358,21,0,0,0,0
183,Rupganj,171,PM2.5,35,9,87,87,367,6,0,5,0,0
184,Penza,56,PM2.5,14,1,15,30,141,22,0,0,0,0
185,Porto Velho,56,PM2.5,9,2,12,17,158,5,0,0,0,0
186,Chuxiong,24,O3,37,3,5,13,402,3,0,0,0,0
187,Duisburg,48,PM2.5,8,1,10,12,335,19,13,0,0,0
188,Muzaffarpur,177,PM2.5,33,3,109,152,1120,22,3,13,1,0
189,Changge,125,PM2.5,13,6,45,102,1118,33,0,0,0,0
190,Kuantan,153,PM2.5,37,0,60,78,192,17,0,0,0,0
