,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Thessaloniki,67,PM2.5,14,2,17,35,221,39,0,0,6,0
1,Bologna,87,PM2.5,1,1,32,43,1397,73,0,24,2,0
2,Barcelona-Puerto La Cruz,28,O3,37,1,6,24,343,11,5,16,1,0
3,Cherthala,105,PM2.5,7,4,23,36,1011,9,23,38,0,0
4,Quzhou,119,PM2.5,33,3,43,124,630,20,0,0,0,0
5,Sorocaba,70,PM2.5,42,0,20,20,327,28,0,0,0,0
6,Nottingham,59,PM2.5,18,2,17,37,178,39,7,26,0,0
7,Xalapa,51,PM2.5,47,1,12,18,145,1,0,0,0,0
8,Frankfurt,63,PM2.5,18,0,17,45,304,38,22,43,2,0
9,Nakhon Ratchasima,80,PM2.5,31,2,25,44,500,11,0,0,0,0
10,Vereeniging,54,PM2.5,36,1,13,25,177,21,5,15,0,0
11,Seattle,45,NO2,13,0,10,47,455,48,4,20,0,0
12,Bozhou,104,PM2.5,31,1,44,113,117,10,0,0,0,0
13,Nellore,86,PM2.5,17,2,29,72,420,33,5,13,1,0
14,Hamilton,63,PM2.5,25,1,16,53,326,23,6,26,0,0
15,Cagayan de Oro City,50,PM2.5,10,0,9,13,179,5,0,0,0,0
16,Krakow,163,PM2.5,1,5,82,111,1303,50,0,179,6,0
17,Gorakhpur,160,PM2.5,6,6,68,150,716,12,2,34,0,0
18,Dasmarinas,54,PM2.5,34,0,14,41,149,18,0,0,0,0
19,Ar-Rayyan,53,PM2.5,28,1,14,49,141,8,0,0,0,0
20,Cuttack,53,PM2.5,28,1,14,49,141,8,0,0,0,0
21,Denver,54,PM2.5,10,0,14,42,413,36,0,4,0,0
22,Qingyuan,148,PM2.5,16,1,64,101,503,45,3,31,0,0
23,Banjarmasin,56,PM2.5,11,1,14,22,270,7,0,0,0,0
24,Kottayam,120,PM2.5,10,4,36,63,975,15,18,33,0,0
25,Belgaum,36,NO2,2,1,10,10,509,39,47,0,1,0
26,Sheffield,44,PM2.5,22,1,11,17,536,35,24,49,0,0
27,Gaza,127,PM10,25,0,31,227,513,10,1,11,3,0
28,Zaragoza,40,PM2.5,35,2,9,21,122,8,4,12,0,0
29,Zaporizhzhya,145,PM2.5,19,5,52,59,295,23,0,0,0,0
30,Malegaon,161,PM2.5,19,7,91,159,2625,33,61,85,2,0
31,Sao Jose dos Campos,64,PM2.5,47,0,19,43,2,25,0,0,0,0
32,Mangalore,157,PM2.5,8,2,77,77,458,31,11,31,1,0
33,Okayama,77,PM2.5,2,3,23,56,890,42,9,34,0,214
34,Ribeirao Preto,67,PM2.5,43,1,20,42,98,18,0,0,0,0
35,Xianyang Shaanxi,67,PM2.5,43,1,20,42,98,18,0,0,0,0
36,Bunia,18,O3,20,0,4,6,135,0,0,0,0,0
37,Lviv,96,PM2.5,5,4,36,41,300,43,0,31,0,0
38,Tongliao,116,PM2.5,3,3,43,87,699,28,0,0,0,0
39,Sialkot,190,PM2.5,6,4,119,161,804,23,15,52,1,0
40,Buffalo City,69,PM2.5,28,0,19,46,138,34,0,0,0,0
41,Suining Sichuan,69,PM2.5,28,0,19,46,138,34,0,0,0,0
42,Oaxaca de Juarez,56,PM2.5,47,0,14,18,101,10,0,0,0,0
43,Washington,67,PM2.5,16,1,21,53,337,29,30,60,0,0
44,Sargodha,166,PM2.5,21,1,86,107,653,7,0,0,0,0
45,Bhavnagar,166,PM2.5,12,6,108,164,1055,27,9,36,7,0
46,Gold Coast,25,PM2.5,17,0,6,25,66,19,0,0,0,0
47,Florence,57,PM2.5,17,1,14,36,313,16,7,26,0,0
48,Jammu,56,PM2.5,16,1,14,34,291,30,12,30,0,0
49,Yulin Shaanxi,56,PM2.5,16,1,14,34,291,30,12,30,0,0
50,Nanded Waghala,113,PM2.5,10,10,45,79,478,13,13,25,3,0
51,Tirupati,58,PM2.5,12,1,15,19,688,10,4,14,1,0
52,Bacoor,33,PM2.5,34,0,8,13,150,3,0,0,0,0
53,The Hague,64,PM2.5,11,0,20,37,231,49,18,0,1,0
54,Seville,78,PM2.5,25,2,25,25,478,27,9,20,0,0
55,Dongtai,158,PM2.5,32,3,73,137,929,20,0,0,0,0
56,Bali,34,PM2.5,13,0,6,10,127,2,0,0,0,0
57,Boston,54,PM2.5,18,0,14,35,301,32,12,33,0,0
58,Yuxi,79,PM2.5,6,3,26,37,866,19,0,0,0,0
59,Bristol,32,PM2.5,24,0,8,36,262,13,3,16,0,0
60,Cheonan,70,PM2.5,5,2,29,45,772,22,3,8,1,0
