,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,30,O3,28,0,3,4,129,2,10,12,0,0
1,Thessaloniki,111,PM2.5,15,2,43,48,142,19,0,0,3,0
2,Bologna,76,PM2.5,12,0,22,22,204,14,0,0,0,0
3,Barcelona-Puerto La Cruz,42,PM2.5,19,2,10,13,153,14,0,0,0,0
4,Cherthala,156,PM2.5,4,6,78,107,863,22,25,50,0,0
5,Quzhou,114,PM2.5,11,6,45,93,708,34,0,0,0,0
6,Sorocaba,46,PM2.5,18,1,8,8,435,10,0,0,2,0
7,Nottingham,34,PM2.5,28,1,5,12,154,3,2,6,0,0
8,Xalapa,68,PM2.5,24,5,21,30,378,12,0,0,0,0
9,Frankfurt,41,PM2.5,2,0,10,16,99,18,0,9,0,0
10,Nakhon Ratchasima,151,PM2.5,58,1,55,73,540,17,0,0,0,0
11,Vereeniging,61,PM2.5,5,2,16,36,562,20,4,24,2,0
12,Seattle,46,PM2.5,11,0,12,37,348,29,6,25,0,0
13,Bozhou,120,PM2.5,44,1,43,80,71,9,0,0,0,0
14,Nellore,155,PM2.5,28,5,63,136,661,30,13,23,1,0
15,Hamilton,64,PM2.5,32,0,12,29,177,10,0,5,0,0
16,Cagayan de Oro City,86,PM2.5,35,0,32,79,117,9,0,0,0,0
17,Krakow,79,PM2.5,2,2,20,25,357,5,0,41,1,0
18,Gorakhpur,135,PM2.5,3,7,50,113,581,11,2,67,0,0
19,Dasmarinas,80,PM2.5,48,2,25,60,217,20,0,0,0,0
20,Ar-Rayyan,88,PM2.5,15,2,32,117,154,8,0,0,0,0
21,Cuttack,127,PM2.5,42,15,51,73,410,6,0,0,0,0
22,Denver,66,PM2.5,0,1,22,78,775,52,0,1,0,0
23,Qingyuan,113,PM2.5,35,4,41,77,477,55,10,37,0,0
24,Banjarmasin,54,PM2.5,33,1,11,17,186,1,0,0,0,0
25,Kottayam,159,PM2.5,7,6,79,133,818,21,23,44,0,0
26,Belgaum,28,PM2.5,9,0,6,9,211,6,2,0,1,0
27,Sheffield,27,O3,30,1,5,12,140,10,4,13,0,0
28,Gaza,71,PM2.5,23,0,19,75,351,9,0,12,1,0
29,Zaragoza,32,PM2.5,20,0,5,8,122,4,0,0,0,0
30,Zaporizhzhya,118,PM2.5,24,6,50,72,311,19,0,0,0,0
31,Malegaon,176,PM2.5,33,5,106,134,1026,21,8,17,3,0
32,Sao Jose dos Campos,71,PM2.5,16,1,25,28,123,13,0,0,1,0
33,Mangalore,154,PM2.5,3,3,60,107,301,78,2,102,1,0
34,Okayama,60,PM2.5,13,3,16,47,398,51,18,37,0,213
35,Ribeirao Preto,68,PM2.5,24,1,18,46,185,15,0,0,1,0
36,Xianyang Shaanxi,68,PM2.5,24,1,18,46,185,15,0,0,1,0
37,Bunia,22,O3,26,0,5,8,132,0,0,0,0,0
38,Lviv,103,PM2.5,6,2,40,40,248,21,0,2,2,0
39,Tongliao,92,PM2.5,26,5,31,38,350,10,0,0,0,0
40,Sialkot,125,PM2.5,10,3,54,113,786,5,10,15,1,0
41,Buffalo City,63,PM2.5,16,1,18,45,64,20,0,0,0,0
