,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Can Tho,79,PM2.5,13,5,22,35,1051,28,0,0,0,0
1,Raipur,82,PM2.5,22,5,33,106,1522,10,9,30,0,0
2,Varanasi,218,PM2.5,3,6,189,356,5584,56,93,232,1,0
3,Xiangyang,104,PM2.5,1,5,37,78,650,37,0,0,0,0
4,Glasgow,59,PM2.5,13,0,18,28,193,37,11,40,0,0
5,Shiraz,54,PM2.5,31,0,14,32,173,20,9,20,0,0
6,La Laguna,35,O3,41,0,7,13,134,1,0,0,0,0
7,Cixi,115,PM2.5,3,3,42,95,737,32,0,0,0,0
8,Stockholm,60,PM2.5,4,1,17,30,409,42,0,0,0,0
9,Anshan,32,PM10,5,3,9,48,1142,32,149,3,0,0
10,Auckland,49,PM2.5,15,0,12,46,56,9,0,0,0,0
11,Jamshedpur,184,PM2.5,2,52,126,181,3263,47,0,0,0,0
12,Tabriz,184,PM2.5,2,52,126,181,3263,47,0,0,0,0
13,Yinchuan,124,PM2.5,2,7,48,87,1658,52,0,0,0,0
14,Jilin,70,PM2.5,17,5,23,35,530,14,0,0,0,0
15,Srinagar,157,PM2.5,21,3,71,105,1041,12,7,26,7,0
16,Batam,40,O3,50,3,7,25,261,14,0,0,0,0
17,Ulaanbaatar,273,PM2.5,8,76,226,226,589,31,0,0,0,0
18,Marseille,59,PM2.5,10,1,19,21,184,32,0,33,1,0
19,Makassar,42,PM2.5,15,1,7,11,258,4,0,0,0,0
20,Yichang,122,PM2.5,14,2,44,110,620,22,0,0,0,0
21,Aurangabad,120,PM2.5,20,2,45,80,533,8,1,3,5,0
22,Qinhuangdao,160,PM2.5,14,4,70,167,950,42,19,39,4,0
23,Philadelphia,63,PM2.5,29,1,19,56,126,20,5,13,0,0
24,Cordoba,52,PM2.5,38,0,13,20,119,5,0,0,0,0
25,Qiqihaer,54,PM2.5,21,6,12,28,191,4,0,0,0,0
26,Xining,23,PM2.5,15,0,7,10,134,7,0,0,0,0
27,Karaj,22,O3,29,0,4,9,119,7,6,13,0,0
28,San Antonio,52,PM2.5,9,0,15,61,0,22,14,14,0,0
29,Calgary,52,PM2.5,2,0,16,44,526,40,196,72,0,0
30,Hengyang,125,PM2.5,1,5,45,109,1336,39,0,0,0,0
31,Daejon,29,O3,31,0,7,16,131,11,27,29,0,0
32,Monrovia,122,PM2.5,3,0,38,87,639,42,7,37,0,0
33,Tiruppur,111,PM2.5,1,4,35,53,464,13,1,25,0,0
34,Rosario,44,PM2.5,28,1,11,20,78,12,0,0,0,0
35,Munich,30,PM2.5,7,1,8,18,313,17,29,0,0,0
36,Gaoxiong,110,PM2.5,25,2,41,107,343,31,1,16,0,0
37,Ciudad Juarez,27,O3,60,5,6,10,138,6,0,0,0,0
38,Anyang,117,PM2.5,1,2,42,109,1010,32,0,0,0,0
39,Kananga,56,PM2.5,39,1,15,43,121,16,0,0,0,0
40,Gwangju,37,O3,42,3,3,10,441,11,0,0,0,0
41,Suqian,125,PM2.5,1,5,48,125,1215,47,0,0,0,0
42,Jining Shandong,129,PM2.5,17,2,50,79,174,33,1,14,0,0
43,Medina,101,PM10,17,1,35,153,133,28,0,0,0,0
44,Yekaterinburg,53,PM2.5,17,2,13,28,136,38,0,0,0,0
45,Abu Dhabi,72,PM2.5,49,4,19,90,150,31,0,0,0,0
46,Jodhpur,165,PM2.5,23,4,90,161,605,40,15,42,4,0
47,Grande Sao Luis,27,O3,36,0,5,7,75,0,0,0,0,0
48,Edmonton,43,PM2.5,16,0,11,23,298,30,3,18,0,0
49,Natal,63,PM2.5,24,0,17,35,92,14,0,0,0,0
50,Ranchi,166,PM2.5,8,45,91,134,775,51,0,0,0,0
51,Kathmandu,166,PM2.5,8,45,91,134,775,51,0,0,0,0
52,Jabalpur,211,PM2.5,6,4,175,309,2096,34,14,47,0,0
53,Zhangjiakou,63,PM2.5,23,3,11,34,446,9,0,0,0,0
54,Huainan,41,PM2.5,29,0,10,24,119,30,6,13,0,0
55,Asansol,170,PM2.5,2,3,106,224,1489,37,20,95,15,0
56,Chaozhou,151,PM2.5,14,2,62,114,224,20,1,10,0,0
57,Kota,164,PM2.5,11,4,90,148,1048,22,20,35,2,0
58,San Diego,65,PM2.5,37,0,20,42,551,16,1,8,0,0
59,Kharkiv,72,PM2.5,30,3,23,38,157,24,0,0,0,0
60,San Jose,85,PM2.5,8,0,28,53,445,25,2,15,0,0
61,Chon Buri,110,PM2.5,24,5,36,54,600,24,0,0,0,0
62,Allahabad,196,PM2.5,1,6,152,217,1556,33,6,26,0,0
63,Gwalior,175,PM2.5,3,17,125,132,2754,4,23,19,3,0
64,Ottawa,41,PM2.5,34,1,10,24,133,14,0,0,0,0
65,Zurich,21,PM2.5,15,0,5,9,159,9,3,10,0,0
66,Belgrade,21,PM2.5,15,0,5,9,159,9,3,10,0,0
67,Amritsar,182,PM2.5,31,5,121,322,653,14,8,11,1,0
68,Joao Pessoa,44,PM2.5,26,1,10,17,96,1,0,0,0,0
69,Yiwu,39,PM2.5,29,0,10,33,124,21,5,12,0,0
70,Queretaro,81,PM2.5,13,8,31,89,1346,19,0,0,0,0
71,Taian Shandong,89,PM2.5,43,3,31,71,201,15,2,9,0,0
72,Copenhagen,58,PM2.5,11,0,16,30,305,41,84,21,0,0
73,Konya,90,PM2.5,3,10,28,38,666,41,0,0,0,0
74,Bucaramanga,38,PM2.5,43,0,10,14,173,1,0,0,0,0
75,Dhanbad,175,PM2.5,7,0,109,109,33,1,0,95,0,0
76,Weihai,59,PM2.5,28,2,19,39,433,11,0,0,0,0
77,Dallas,68,PM2.5,9,1,18,54,202,21,2,9,0,0
78,Ganzhou,77,PM2.5,2,2,26,79,790,33,0,0,0,0
79,Adelaide,53,PM2.5,15,0,18,18,56,6,0,0,0,0
80,Hai Phong,107,PM2.5,10,16,38,39,656,26,0,0,0,0
81,Mombasa,25,O3,17,1,5,9,94,3,0,0,0,0
82,Taizhong,107,PM2.5,9,2,44,68,213,37,0,12,0,0
83,Maceio,61,PM2.5,23,0,17,34,104,10,0,0,0,0
84,Suweon,40,O3,38,2,13,18,433,18,0,0,0,0
85,Samut Prakan,162,PM2.5,28,1,78,119,543,40,0,0,0,0
86,Joinville,54,PM2.5,19,0,14,22,52,8,0,0,0,0
87,Jiaxing,122,PM2.5,2,5,45,122,1118,45,0,0,0,0
88,Kaifeng,117,PM2.5,11,4,43,96,536,30,0,0,0,0
89,Helsinki,60,PM2.5,11,0,15,32,186,37,0,0,0,0
90,Porto,86,PM2.5,9,2,24,49,294,39,0,0,0,0
91,Zhanjiang,123,PM2.5,33,5,47,92,691,30,0,0,0,0
92,Zunyi,147,PM2.5,8,15,67,112,1123,36,0,0,0,0
93,Rizhao,108,PM2.5,2,4,40,92,1043,31,0,0,0,0
