,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,57,PM2.5,31,1,19,42,140,55,68,109,0,0
1,Thessaloniki,72,PM2.5,13,2,21,30,190,16,0,0,5,0
2,Barcelona-Puerto La Cruz,104,PM2.5,5,2,35,40,1587,25,73,98,1,0
3,Cherthala,104,PM2.5,5,2,35,40,1587,25,73,98,1,0
4,Quzhou,125,PM2.5,9,3,47,110,769,28,0,0,0,0
5,Sorocaba,69,PM2.5,6,0,24,36,857,33,0,0,2,0
6,Nottingham,71,PM2.5,1,3,24,37,169,45,34,60,0,0
7,Xalapa,35,PM2.5,19,0,9,13,205,3,0,0,0,0
8,Frankfurt,87,PM2.5,3,0,26,38,414,37,32,54,2,0
9,Nakhon Ratchasima,99,PM2.5,48,1,47,116,730,34,0,0,0,0
10,Vereeniging,45,PM2.5,34,2,11,22,291,34,4,10,0,0
11,Seattle,33,PM10,23,0,8,33,189,20,4,13,0,0
12,Bozhou,105,PM2.5,32,1,31,67,104,13,0,0,0,0
13,Nellore,145,PM2.5,50,2,56,125,268,26,0,0,0,0
14,Hamilton,29,PM2.5,5,1,6,26,796,30,15,51,0,0
15,Cagayan de Oro City,91,PM2.5,28,0,30,40,128,8,0,0,0,0
16,Krakow,189,PM2.5,2,5,134,207,1642,53,0,193,10,0
17,Gorakhpur,189,PM2.5,39,7,133,210,933,33,0,0,0,0
18,Dasmarinas,95,PM2.5,38,0,31,57,154,26,0,0,0,0
19,Ar-Rayyan,71,PM2.5,45,5,23,51,135,8,0,0,0,0
20,Cuttack,183,PM2.5,18,17,137,195,891,41,0,0,0,0
21,Denver,63,PM2.5,1,1,17,43,849,51,0,0,0,0
22,Qingyuan,95,PM2.5,42,2,37,89,460,46,0,19,0,0
23,Banjarmasin,67,PM2.5,15,1,22,34,308,23,0,0,0,0
24,Kottayam,149,PM2.5,90,4,55,120,500,20,0,0,0,0
25,Belgaum,56,PM2.5,4,1,16,22,290,23,25,0,1,0
26,Sheffield,54,PM2.5,8,2,16,27,143,41,38,71,0,0
27,Gaza,90,PM2.5,41,0,33,97,420,4,1,5,1,0
28,Zaragoza,86,PM2.5,3,1,26,26,227,12,16,28,0,0
29,Zaporizhzhya,77,PM2.5,13,11,26,40,499,32,0,0,0,0
30,Malegaon,153,PM2.5,45,2,61,85,289,18,0,0,0,0
31,Sao Jose dos Campos,69,PM2.5,12,0,24,47,203,29,0,0,1,0
32,Mangalore,151,PM2.5,47,1,52,97,283,28,0,0,0,0
