,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,44,PM2.5,21,0,10,18,145,31,56,98,0,0
1,Thessaloniki,72,PM2.5,19,2,23,42,129,15,0,0,6,0
2,Bologna,72,PM2.5,19,2,23,42,129,15,0,0,6,0
3,Barcelona-Puerto La Cruz,34,PM2.5,32,0,8,16,255,10,3,13,1,0
4,Cherthala,114,PM2.5,5,4,47,69,1030,31,16,39,0,0
5,Quzhou,134,PM2.5,5,2,51,145,804,54,0,0,0,0
6,Sorocaba,74,PM2.5,43,1,22,36,189,27,0,0,0,0
7,Nottingham,72,PM2.5,8,2,21,42,157,39,12,33,0,0
8,Xalapa,59,PM2.5,44,6,17,24,514,8,0,0,0,0
9,Frankfurt,66,PM2.5,17,1,17,32,251,27,7,20,1,0
10,Nakhon Ratchasima,93,PM2.5,14,1,34,62,660,32,0,0,0,0
11,Vereeniging,49,PM2.5,26,7,10,29,93,33,5,21,0,0
12,Seattle,28,PM10,31,0,5,30,140,18,3,11,0,0
13,Bozhou,119,PM2.5,30,1,50,102,116,16,0,0,0,0
14,Nellore,82,PM2.5,18,2,25,58,500,34,5,14,0,0
15,Hamilton,70,PM2.5,2,1,22,45,618,30,15,73,0,0
16,Cagayan de Oro City,93,PM2.5,10,0,32,39,183,11,0,0,0,0
17,Krakow,147,PM2.5,6,6,57,68,977,26,0,77,3,0
18,Gorakhpur,152,PM2.5,7,6,61,120,544,14,2,126,0,0
19,Dasmarinas,76,PM2.5,28,0,26,45,165,24,0,0,0,0
20,Ar-Rayyan,59,PM2.5,28,1,15,42,148,12,0,0,0,0
21,Cuttack,166,PM2.5,35,12,96,138,710,16,0,0,0,0
22,Denver,33,PM2.5,22,0,8,21,302,35,0,4,0,0
23,Qingyuan,98,PM2.5,23,1,34,86,351,36,0,17,0,0
24,Banjarmasin,36,PM2.5,17,1,8,13,222,4,0,0,0,0
25,Kottayam,113,PM2.5,9,4,45,76,991,24,14,33,0,0
26,Belgaum,33,PM2.5,12,1,9,15,324,17,15,8,2,0
27,Sheffield,51,PM2.5,16,1,12,24,155,25,5,19,0,0
28,Gaza,89,PM10,41,0,28,147,554,6,0,7,0,0
29,Zaragoza,35,PM2.5,35,1,10,13,140,7,4,11,0,0
30,Zaporizhzhya,129,PM2.5,21,5,50,70,299,24,0,0,0,0
31,Malegaon,161,PM2.5,20,7,68,104,1772,32,31,57,2,0
32,Sao Jose dos Campos,69,PM2.5,44,1,20,32,1,35,0,0,0,0
33,Mangalore,160,PM2.5,5,2,84,84,441,35,10,37,0,0
34,Okayama,89,PM2.5,4,4,30,74,853,55,5,34,0,186
35,Ribeirao Preto,60,PM2.5,51,0,17,37,100,11,0,0,0,0
36,Xianyang Shaanxi,60,PM2.5,51,0,17,37,100,11,0,0,0,0
37,Bunia,22,PM2.5,18,0,6,9,137,0,0,0,0,0
38,Lviv,133,PM2.5,6,3,48,64,332,41,0,12,0,0
39,Tongliao,71,PM2.5,32,2,21,23,88,4,0,0,0,0
40,Sialkot,166,PM2.5,9,3,89,142,1391,36,19,38,0,0
41,Buffalo City,75,PM2.5,0,0,28,57,0,35,0,1,0,0
42,Suining Sichuan,75,PM2.5,0,0,28,57,0,35,0,1,0,0
43,Oaxaca de Juarez,62,PM2.5,44,1,18,21,164,9,0,0,0,0
44,Washington,61,PM2.5,13,1,15,48,340,20,17,29,0,0
45,Sargodha,164,PM2.5,26,3,90,128,656,9,0,0,0,0
46,Bhavnagar,167,PM2.5,15,21,98,182,937,28,9,40,6,0
47,Gold Coast,36,PM2.5,23,1,8,34,57,12,0,0,0,0
48,Florence,61,PM2.5,4,1,17,22,420,16,12,47,0,0
49,Jammu,52,PM2.5,10,1,10,31,748,32,43,83,0,0
50,Yulin Shaanxi,52,PM2.5,10,1,10,31,748,32,43,83,0,0
51,Nanded Waghala,163,PM2.5,9,11,115,254,515,23,11,34,3,0
52,Tirupati,72,PM2.5,10,2,22,27,705,16,6,17,1,0
53,Bacoor,29,PM2.5,28,0,6,10,168,5,0,0,0,0
54,The Hague,59,PM2.5,27,0,18,40,186,34,13,0,1,0
55,Seville,75,PM2.5,17,2,23,38,500,28,15,28,0,0
56,Dongtai,137,PM2.5,28,3,54,116,828,18,0,0,0,0
57,Bali,67,PM2.5,13,0,20,38,142,20,0,0,0,0
58,Boston,71,PM2.5,1,0,25,52,845,24,57,80,0,0
59,Yuxi,54,PM2.5,12,3,15,28,891,18,0,0,0,0
60,Bristol,36,PM2.5,35,0,6,19,626,20,38,60,0,0
61,Cheonan,95,PM2.5,5,1,37,52,852,24,3,7,1,0
62,Jundiai,81,PM2.5,46,1,27,58,319,21,0,0,1,0
63,Gulbarga,152,PM2.5,32,6,75,179,524,39,6,43,0,0
64,Padova,58,PM2.5,15,0,18,22,331,16,0,24,1,0
65,Durgapur,178,PM2.5,19,10,109,337,1466,13,8,34,11,0
66,Kurnool,112,PM2.5,19,4,44,78,487,13,2,12,1,0
67,El Paso,53,PM10,31,1,9,71,100,9,2,8,0,0
68,Nantes,88,PM2.5,15,0,31,42,145,33,7,4,0,0
69,Zagreb,102,PM2.5,7,4,33,38,262,24,0,0,2,0
70,Nashville,35,PM2.5,30,0,13,30,109,10,0,0,0,0
71,Genoa,64,PM2.5,31,1,22,31,364,29,11,4,2,0
72,Ezhou,60,PM2.5,7,1,15,45,381,20,3,14,0,0
73,Santiago,63,PM2.5,11,2,20,53,474,44,0,0,0,0
74,Mar Del Plata,56,PM2.5,19,0,17,28,61,5,0,0,0,0
75,Lodz,151,PM2.5,11,9,55,110,976,35,0,50,6,0
76,Oklahoma City,31,PM2.5,27,0,8,29,125,13,0,0,0,0
77,Las Vegas,49,PM2.5,4,1,11,53,390,40,38,0,0,0
78,General Santos City,27,PM2.5,16,0,7,10,160,2,0,0,0,0
79,Detroit,34,PM10,27,1,9,39,168,18,0,0,0,0
80,Manama,137,PM2.5,54,20,45,107,180,39,0,0,0,0
81,Portland,31,O3,36,1,7,19,6,10,0,1,0,0
82,Macao,83,PM2.5,40,3,29,76,556,31,0,0,0,0
83,Zhoushan,49,PM2.5,30,0,12,24,108,15,0,0,0,0
84,Jhansi,151,PM2.5,5,7,72,161,1504,39,46,74,0,0
85,Memphis,51,PM2.5,20,1,14,28,136,16,0,0,0,0
86,Doha,157,PM2.5,44,19,67,127,214,40,0,0,0,0
87,Chiclayo,25,PM2.5,22,1,6,9,72,1,0,0,0,0
88,Wuhai,68,PM2.5,28,6,27,29,366,10,0,0,0,0
89,Be'er Sheva,96,PM2.5,36,1,33,110,449,5,1,6,0,0
90,Durango,20,O3,25,0,3,5,149,3,0,0,0,0
91,Bokaro Steel City,179,PM2.5,20,14,91,200,1803,32,14,77,12,0
92,Wroclaw,157,PM2.5,2,5,76,105,1051,56,1,136,4,0
93,Venezia,72,PM2.5,17,0,24,26,230,41,0,28,2,0
94,Jambi,51,PM2.5,16,1,13,19,241,8,0,0,0,0
95,Duesseldorf,83,PM2.5,8,1,25,46,195,44,75,13,1,0
96,Belfast,63,PM2.5,12,1,18,23,87,46,9,31,0,0
97,Stuttgart,52,PM2.5,18,1,14,23,350,30,25,9,0,0
98,Riga,112,PM2.5,11,0,44,61,313,43,0,0,0,0
99,Kolhapur,111,PM2.5,34,2,46,70,393,18,5,12,1,0
100,Bacolod,48,PM2.5,17,0,11,31,94,10,0,0,0,0
101,Ulyanovsk,58,PM2.5,24,2,13,28,144,24,0,0,0,0
102,Al-Ain,149,PM2.5,41,3,52,110,173,28,0,0,0,0
103,Bari,28,PM2.5,12,1,7,12,365,15,0,3,1,0
104,Yulin Guangxi,92,PM2.5,18,2,26,48,369,12,2,14,0,0
105,Ajmer,142,PM2.5,4,5,69,192,2043,51,35,123,23,0
106,Kuching,123,PM2.5,19,1,42,69,295,20,0,0,0,0
107,Geneva,58,PM2.5,14,0,18,8,341,24,6,5,0,0
108,Anshun,60,PM2.5,11,1,14,52,1144,42,86,121,0,0
109,Colombo,49,PM2.5,36,1,12,40,77,20,0,0,0,0
110,Ujjain,162,PM2.5,29,3,88,262,1547,47,3,33,1,0
111,Gothenburg,86,PM2.5,6,1,32,47,305,28,0,0,0,0
112,Patiala,164,PM2.5,6,1,83,206,901,30,2629,15,2252,0
113,Bilaspur,156,PM2.5,17,4,88,252,669,14,42,84,6,0
114,Louisville,54,PM2.5,26,1,13,45,152,19,0,0,0,0
115,San Jose del Monte,53,PM2.5,30,0,13,25,144,25,0,0,0,0
116,Yaroslavl,62,PM2.5,25,2,18,22,195,25,0,0,0,0
117,Brighton,70,PM2.5,11,1,23,28,317,36,26,46,0,0
118,Feira De Santana,23,PM2.5,30,1,6,10,78,1,0,0,0,0
119,Comilla,190,PM2.5,11,8,134,170,648,9,1,18,0,0
120,Mathura,154,PM2.5,1,7,69,153,804,23,11,47,572,0
121,Skopje,67,PM2.5,21,2,19,23,579,16,0,0,0,0
122,Leipzig,70,PM2.5,5,1,25,40,374,18,50,24,2,0
123,Agartala,181,PM2.5,11,8,106,185,649,17,1,18,0,0
124,Kingston,56,PM2.5,22,0,16,33,157,14,0,0,0,0
125,Sangli,116,PM2.5,22,3,44,67,451,28,6,18,1,0
126,Malaga,62,PM2.5,29,1,18,38,392,23,6,15,0,0
127,Ibague,56,PM2.5,57,0,16,23,308,4,0,0,0,0
128,Dortmund,84,PM2.5,4,2,26,33,352,30,15,11,0,0
129,Kagoshima,53,PM2.5,11,1,15,17,300,15,2,17,0,170
130,Cabimas,24,O3,40,2,6,10,113,3,0,0,0,0
131,Milwaukee,35,PM2.5,30,1,7,27,148,17,0,0,0,0
132,Samut Sakhon,174,O3,3,4,87,143,1698,52,0,0,0,0
133,Essen,74,PM2.5,2,1,24,44,349,38,52,0,0,0
134,Dresden,74,PM2.5,4,1,23,49,485,28,26,25,2,0
135,Udaipur,173,PM2.5,11,15,114,252,2750,56,56,146,4,0
136,Vellore,87,PM2.5,11,4,30,55,590,33,5,14,1,0
137,Thoothukkudi,89,PM2.5,3,1,33,40,224,13,3,7,1,0
138,Bloemfontein,33,O3,29,1,4,12,135,2,0,0,0,0
139,Udon Thani,77,PM2.5,22,1,28,57,870,14,0,0,0,0
140,Jalgaon,155,PM2.5,5,13,72,112,1001,33,9,34,4,0
141,Zaoyang,122,PM2.5,12,3,43,60,940,22,0,0,0,0
