,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Thessaloniki,67,PM2.5,17,2,22,33,128,16,0,0,4,0
1,Bologna,100,PM2.5,9,1,39,41,786,66,6,16,2,0
2,Barcelona-Puerto La Cruz,52,PM2.5,24,1,15,20,540,15,6,21,1,0
3,Cherthala,127,PM2.5,7,5,49,74,1000,10,17,42,0,0
4,Quzhou,136,PM2.5,15,2,49,137,892,27,0,0,0,0
5,Sorocaba,63,PM2.5,49,1,18,29,159,24,0,0,0,0
6,Nottingham,60,PM2.5,19,1,15,24,144,26,10,25,0,0
7,Xalapa,66,O3,80,4,19,27,235,1,0,0,0,0
8,Frankfurt,59,PM2.5,5,0,14,24,364,34,15,39,2,0
9,Nakhon Ratchasima,90,PM2.5,15,1,31,60,510,27,0,0,0,0
10,Vereeniging,52,PM2.5,24,3,14,28,287,28,2,15,0,0
11,Seattle,29,O3,35,0,6,34,248,23,9,21,0,0
12,Bozhou,126,PM2.5,21,1,45,99,187,12,0,0,0,0
13,Nellore,75,PM2.5,21,2,23,36,451,19,4,9,0,0
14,Hamilton,56,PM2.5,20,1,15,41,306,14,2,10,0,0
15,Cagayan de Oro City,44,PM2.5,10,0,10,14,156,3,0,0,0,0
16,Krakow,153,PM2.5,1,4,61,77,1106,39,0,101,4,0
17,Gorakhpur,168,PM2.5,5,6,94,147,804,12,2,52,0,0
18,Dasmarinas,57,PM2.5,31,0,23,27,157,20,0,0,0,0
19,Ar-Rayyan,53,PM2.5,21,1,12,33,145,7,0,0,0,0
20,Cuttack,173,PM2.5,40,15,97,139,706,4,0,0,0,0
21,Denver,35,PM2.5,31,0,9,36,371,29,0,2,0,0
22,Qingyuan,140,PM2.5,10,1,44,92,334,36,1,15,0,0
23,Banjarmasin,33,PM2.5,15,1,6,9,167,2,0,0,0,0
24,Kottayam,152,PM2.5,9,4,63,103,972,17,15,38,0,0
25,Belgaum,49,PM2.5,5,1,12,18,421,24,13,0,1,0
26,Sheffield,55,PM2.5,19,1,16,20,128,18,6,18,0,0
27,Gaza,86,PM10,16,0,25,123,1193,14,1,14,1,0
28,Zaragoza,36,PM2.5,27,1,8,22,175,9,4,13,0,0
29,Zaporizhzhya,140,PM2.5,15,4,52,89,366,19,0,0,0,0
30,Malegaon,168,PM2.5,17,6,95,146,1334,26,25,39,3,0
31,Sao Jose dos Campos,73,PM2.5,49,0,23,39,1,22,0,0,0,0
32,Mangalore,151,PM2.5,4,2,58,68,358,14,14,31,0,0
33,Okayama,79,PM2.5,3,3,23,29,685,14,2,16,0,158
34,Ribeirao Preto,60,PM2.5,46,0,18,32,203,15,0,0,0,0
35,Xianyang Shaanxi,60,PM2.5,46,0,18,32,203,15,0,0,0,0
36,Bunia,20,PM2.5,18,0,4,7,125,0,0,0,0,0
37,Lviv,145,PM2.5,10,7,56,70,269,33,0,13,0,0
38,Tongliao,67,PM2.5,28,3,19,23,262,10,0,0,0,0
39,Sialkot,161,PM2.5,14,3,72,137,1102,18,18,37,0,0
40,Buffalo City,71,PM2.5,0,0,21,63,0,34,0,1,0,0
41,Suining Sichuan,71,PM2.5,0,0,21,63,0,34,0,1,0,0
42,Oaxaca de Juarez,57,PM2.5,51,1,15,17,116,9,0,0,0,0
43,Washington,63,PM2.5,18,0,18,35,326,23,13,23,0,0
44,Sargodha,175,PM2.5,15,3,104,148,778,7,0,0,0,0
45,Bhavnagar,174,PM2.5,13,11,93,173,1103,21,10,31,6,0
46,Gold Coast,29,PM2.5,20,0,7,27,55,14,0,0,0,0
47,Florence,46,PM2.5,18,1,11,18,288,4,2,8,0,0
48,Jammu,53,PM2.5,13,0,14,27,265,16,5,12,0,0
49,Yulin Shaanxi,53,PM2.5,13,0,14,27,265,16,5,12,0,0
50,Nanded Waghala,157,PM2.5,9,11,68,112,177,1,11,11,0,0
51,Tirupati,55,PM2.5,15,2,16,16,576,3,2,6,0,0
52,Bacoor,27,O3,31,0,4,7,163,4,0,0,0,0
53,The Hague,69,PM2.5,8,0,21,48,211,47,4,0,2,0
54,Seville,79,PM2.5,3,2,30,65,730,51,64,98,0,0
55,Dongtai,124,PM2.5,27,3,37,80,748,11,0,0,0,0
56,Bali,35,PM2.5,16,0,8,14,114,1,0,0,0,0
57,Boston,55,PM2.5,24,0,12,55,277,46,9,19,0,0
58,Yuxi,74,PM2.5,3,3,24,35,961,17,0,0,0,0
59,Bristol,33,O3,37,0,9,16,175,2,1,4,0,0
60,Cheonan,52,PM2.5,5,1,9,24,721,10,3,6,0,0
