,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,25,O3,29,0,2,8,130,10,1,10,0,0
1,Bologna,117,PM2.5,2,1,40,41,488,27,0,0,0,0
2,Barcelona-Puerto La Cruz,81,PM2.5,4,1,27,34,465,23,75,98,2,0
3,Cherthala,154,PM2.5,5,5,64,116,1021,23,42,26,0,0
4,Quzhou,133,PM2.5,19,3,46,101,778,23,0,0,0,0
5,Sorocaba,75,PM2.5,15,2,23,31,359,13,0,0,0,0
6,Nottingham,25,O3,32,0,5,15,148,12,1,5,0,0
7,Xalapa,41,PM2.5,11,0,10,15,306,11,0,0,0,0
8,Frankfurt,64,PM2.5,1,0,17,25,412,27,16,32,1,0
9,Nakhon Ratchasima,102,PM2.5,51,1,30,46,690,20,0,0,0,0
10,Vereeniging,35,PM2.5,6,1,14,28,327,20,12,25,0,0
11,Seattle,47,PM2.5,19,0,12,33,279,22,2,13,0,0
12,Bozhou,111,PM2.5,34,1,43,55,146,11,0,0,0,0
13,Nellore,153,PM2.5,34,3,59,95,549,25,3,10,0,0
14,Hamilton,69,PM2.5,1,1,21,34,896,35,46,77,0,0
15,Krakow,174,PM2.5,1,6,99,133,1218,20,0,45,7,0
16,Gorakhpur,169,PM2.5,4,6,79,138,934,11,2,36,0,0
17,Dasmarinas,80,PM2.5,50,2,24,47,202,23,0,0,0,0
18,Ar-Rayyan,71,PM2.5,19,2,24,83,143,10,0,0,0,0
19,Cuttack,184,PM2.5,75,22,104,150,617,3,0,0,0,0
20,Denver,87,PM10,1,3,27,118,1805,56,0,18,0,0
21,Qingyuan,133,PM2.5,60,3,45,98,457,45,3,23,0,0
22,Banjarmasin,32,PM2.5,27,0,5,8,131,1,0,0,0,0
23,Kottayam,152,PM2.5,8,4,64,116,992,21,34,27,0,0
24,Belgaum,57,PM2.5,6,1,15,15,247,11,16,0,1,0
25,Sheffield,30,O3,38,0,4,4,516,5,3,8,0,0
26,Gaza,27,PM2.5,29,0,7,7,343,4,0,4,1,0
27,Zaragoza,81,PM2.5,11,1,26,26,140,7,5,11,0,0
28,Zaporizhzhya,154,PM2.5,15,7,62,93,350,27,0,0,0,0
29,Malegaon,156,PM2.5,34,2,67,96,473,18,2,8,2,0
30,Sao Jose dos Campos,42,PM2.5,10,1,8,11,217,9,0,0,0,0
31,Mangalore,151,PM2.5,8,3,63,75,567,25,7,16,0,0
32,Okayama,65,PM2.5,26,4,19,59,683,51,8,25,0,103
33,Ribeirao Preto,52,PM2.5,21,0,13,18,134,6,0,0,0,0
34,Xianyang Shaanxi,52,PM2.5,21,0,13,18,134,6,0,0,0,0
35,Bunia,18,O3,19,0,4,7,114,0,0,0,0,0
36,Lviv,151,PM2.5,7,7,66,73,364,42,0,8,3,0
37,Tongliao,111,PM2.5,25,5,36,49,525,10,0,0,0,0
38,Sialkot,164,PM2.5,17,4,80,142,473,6,8,19,1,0
39,Buffalo City,66,PM2.5,18,0,20,51,64,30,0,0,0,0
40,Suining Sichuan,66,PM2.5,18,0,20,51,64,30,0,0,0,0
41,Oaxaca de Juarez,48,PM2.5,26,0,10,11,111,8,0,0,0,0
42,Washington,63,PM2.5,6,1,19,45,494,41,50,80,0,0
43,Sargodha,180,PM2.5,62,7,88,128,809,3,0,0,0,0
44,Bhavnagar,163,PM2.5,17,6,86,127,827,15,13,28,6,0
45,Gold Coast,42,PM2.5,25,1,10,32,57,21,0,0,0,0
46,Florence,42,PM2.5,25,1,10,32,57,21,0,0,0,0
47,Jammu,65,PM2.5,6,0,22,34,433,34,24,55,0,0
48,Yulin Shaanxi,65,PM2.5,6,0,22,34,433,34,24,55,0,0
49,Nanded Waghala,130,PM2.5,14,11,45,102,242,13,17,30,0,0
50,Tirupati,143,PM2.5,21,2,55,80,713,11,3,8,1,0
51,Bacoor,60,PM2.5,50,1,12,20,201,4,0,0,0,0
52,The Hague,68,PM2.5,7,0,21,38,146,31,2,0,1,0
53,Seville,94,PM2.5,13,2,29,34,424,21,2,9,0,0
54,Dongtai,130,PM2.5,27,6,44,102,1433,29,0,0,0,0
55,Bali,62,PM2.5,29,0,16,28,135,21,0,0,0,0
56,Boston,44,PM2.5,29,0,10,40,281,20,4,16,0,0
57,Yuxi,62,PM2.5,16,4,20,67,1082,20,0,0,0,0
58,Bristol,21,O3,23,0,4,10,292,15,1,18,0,0
59,Cheonan,153,PM2.5,20,1,63,63,754,17,2,6,0,0
60,Jundiai,70,PM2.5,14,2,16,23,227,9,0,0,0,0
61,Gulbarga,157,PM2.5,15,6,65,126,280,19,7,23,0,0
62,Padova,105,PM2.5,2,1,40,42,460,14,0,0,0,0
63,Durgapur,213,PM10,10,0,113,378,1181,14,8,36,13,0
64,Kurnool,162,PM2.5,15,4,82,111,574,18,3,28,0,0
65,El Paso,122,PM10,2,5,31,246,3000,51,300,341,0,0
66,Nantes,82,PM2.5,18,0,27,37,162,13,0,0,0,0
67,Zagreb,133,PM2.5,1,6,45,63,961,33,0,0,6,0
68,Nashville,82,PM2.5,35,2,30,48,165,15,0,0,0,0
69,Genoa,77,PM2.5,12,1,28,31,224,26,0,0,0,0
70,Ezhou,59,PM2.5,1,2,17,52,854,33,48,80,0,0
71,Santiago,60,PM2.5,16,2,14,51,417,29,0,0,0,0
72,Mar Del Plata,43,PM2.5,16,0,10,19,54,0,0,0,0,0
73,Lodz,129,PM2.5,3,1,43,43,533,18,0,14,2,0
74,Oklahoma City,55,PM2.5,24,0,14,46,565,24,11,22,0,0
75,Las Vegas,44,PM10,44,0,9,45,262,17,1,3,0,0
76,General Santos City,89,PM2.5,39,0,33,33,129,4,0,0,0,0
77,Detroit,68,PM2.5,15,3,19,66,346,27,0,0,0,0
78,Manama,159,PM2.5,39,24,83,103,206,29,0,0,0,0
79,Portland,51,PM2.5,16,1,12,38,140,21,1,11,0,0
80,Macao,82,PM2.5,52,3,27,42,640,20,0,0,0,0
81,Zhoushan,74,PM2.5,34,2,24,43,164,15,0,0,0,0
82,Jhansi,164,PM2.5,12,6,83,150,670,23,2,13,0,0
83,Memphis,63,PM2.5,24,2,19,35,156,19,0,0,0,0
84,Doha,166,PM2.5,33,18,90,129,251,48,0,0,0,0
85,Chiclayo,24,PM2.5,17,0,6,9,68,0,0,0,0,0
86,Wuhai,69,PM2.5,45,3,19,29,453,4,0,0,0,0
87,Be'er Sheva,32,PM2.5,27,1,8,9,284,6,0,6,0,0
88,Durango,33,O3,28,1,6,8,215,10,0,0,0,0
89,Bokaro Steel City,177,PM2.5,19,9,102,209,1140,19,12,49,14,0
90,Wroclaw,97,PM2.5,9,4,33,56,290,16,1,13,1,0
91,Venezia,105,PM2.5,2,1,43,48,324,21,0,0,0,0
92,Jambi,32,PM2.5,41,1,7,11,161,1,0,0,0,0
93,Duesseldorf,63,PM2.5,1,1,16,21,165,32,32,6,0,0
94,Belfast,53,PM2.5,27,1,11,20,101,16,1,4,0,0
95,Stuttgart,64,PM2.5,1,1,20,38,349,37,10,17,0,0
96,Riga,72,PM2.5,14,1,26,44,178,32,0,0,0,0
97,Kolhapur,137,PM2.5,43,5,51,82,371,12,5,12,1,0
98,Bacolod,58,PM2.5,36,0,16,38,103,14,0,0,0,0
99,Ulyanovsk,64,PM2.5,22,1,19,36,140,26,0,0,0,0
100,Al-Ain,158,PM2.5,25,2,66,99,183,31,0,0,0,0
101,Bari,19,PM2.5,17,1,5,8,157,3,0,0,0,0
102,Yulin Guangxi,126,PM2.5,62,3,48,85,420,20,1,11,0,0
103,Ajmer,134,PM2.5,14,5,42,103,681,17,2,17,3,0
104,Kuching,131,PM2.5,35,0,56,64,140,18,0,0,0,0
105,Geneva,77,PM2.5,2,1,29,13,346,19,0,2,0,0
106,Anshun,49,PM2.5,7,1,11,36,583,46,50,88,0,0
107,Colombo,46,PM2.5,43,0,10,17,171,21,0,0,0,0
108,Ujjain,154,PM2.5,19,0,65,158,624,33,5,11,0,0
109,Gothenburg,60,PM2.5,32,0,20,29,145,14,0,0,0,0
110,Patiala,188,PM2.5,6,1,118,276,1114,40,1945,12,3347,0
111,Bilaspur,157,PM2.5,20,6,70,116,675,13,11,28,3,0
112,Louisville,97,PM2.5,4,1,35,87,471,40,0,0,0,0
113,San Jose del Monte,62,PM2.5,42,0,19,32,136,26,0,0,0,0
114,Yaroslavl,86,PM2.5,4,18,32,34,270,32,0,0,0,0
115,Brighton,60,PM2.5,14,0,18,18,196,13,2,6,0,0
116,Feira De Santana,18,PM2.5,14,1,5,8,97,2,0,0,0,0
117,Comilla,176,PM2.5,1,8,102,103,668,4,1,10,0,0
118,Mathura,184,PM2.5,1,9,115,177,1558,17,11,41,569,0
119,Skopje,81,PM2.5,25,4,28,32,301,7,0,0,0,0
120,Leipzig,37,PM2.5,14,0,10,19,167,16,4,7,0,0
121,Agartala,187,PM2.5,53,2,163,163,270,19,0,0,0,0
122,Kingston,38,PM2.5,23,0,6,6,141,1,0,0,0,0
123,Sangli,151,PM2.5,62,5,56,86,318,25,0,0,0,0
124,Malaga,59,PM2.5,39,1,16,21,390,8,1,4,0,0
125,Ibague,44,PM2.5,13,5,10,15,293,13,0,0,0,0
126,Dortmund,61,PM2.5,12,1,16,18,192,18,2,3,0,0
127,Cabimas,33,PM2.5,19,2,8,12,165,5,0,0,0,0
128,Milwaukee,64,PM2.5,22,1,19,46,232,20,0,0,0,0
129,Samut Sakhon,170,PM2.5,32,16,86,138,1216,58,0,0,0,0
130,Essen,62,PM2.5,6,1,17,21,342,30,5,0,0,0
131,Dresden,46,PM2.5,1,0,13,23,603,22,9,22,2,0
132,Udaipur,145,PM2.5,52,4,56,90,253,31,0,0,0,0
133,Vellore,140,PM2.5,60,2,57,85,275,32,0,0,0,0
134,Thoothukkudi,81,PM2.5,48,4,24,37,226,9,0,0,0,0
135,Bloemfontein,22,O3,30,1,3,10,122,1,0,0,0,0
136,Udon Thani,106,PM2.5,53,1,29,53,760,14,0,0,0,0
137,Jalgaon,158,PM2.5,42,19,61,88,316,16,0,0,0,0
138,Zaoyang,132,PM2.5,11,4,48,106,1069,23,0,0,0,0
139,Yiyang Hunan,158,PM2.5,59,4,49,70,281,1,0,0,0,0
140,Baltimore,68,PM2.5,3,1,20,41,473,33,26,59,0,0
141,Kitchener,21,PM2.5,24,2,2,9,107,4,0,3,0,0
142,Poza Rica de Hidalgo,54,PM2.5,13,9,15,24,192,14,0,0,0,0
143,Oujda,31,O3,32,1,6,13,111,3,0,0,0,0
144,Orenburg,72,PM2.5,35,1,25,49,135,37,0,0,0,0
145,Bremen,77,PM2.5,5,0,29,33,268,28,2,17,0,0
146,Kota Kinabalu,59,PM2.5,46,0,8,13,137,2,0,0,0,0
147,Basel,63,PM2.5,0,0,22,27,336,30,10,28,0,0
148,Gomel,65,PM2.5,21,4,20,20,219,11,0,0,0,0
149,Albuquerque,64,PM2.5,2,1,18,55,302,34,7,29,0,0
150,Meknes,39,PM2.5,20,1,10,16,109,3,0,0,0,0
151,Panipat,239,PM2.5,65,18,208,208,495,39,0,0,0,0
152,Irbid,32,PM2.5,17,1,9,24,282,12,11,23,0,0
153,Chiang Rai,152,PM2.5,27,0,58,100,430,29,0,0,0,0
154,Leicester,29,PM2.5,34,1,7,13,147,13,1,7,0,0
155,Tucson,34,PM2.5,20,1,8,28,117,12,0,0,0,0
156,Imus,96,PM2.5,46,1,33,89,209,16,0,0,0,0
157,Villavicencio,54,PM2.5,18,1,15,21,206,7,0,0,0,0
158,Sakarya,61,PM2.5,10,24,16,27,840,31,0,0,0,0
159,Utrecht,79,PM2.5,11,0,27,31,215,16,1,0,0,0
160,Larkana,155,PM2.5,42,4,53,89,429,5,0,0,0,0
161,Basilan City,38,O3,41,0,6,9,104,0,0,0,0,0
162,Kerman,62,PM2.5,12,0,19,42,937,23,7,21,0,950
163,Mekele,58,PM2.5,40,0,13,33,258,0,0,0,0,0
164,Edinburgh,31,O3,36,0,2,6,128,0,1,2,0,0
165,San Juan,27,PM2.5,23,0,6,20,77,0,0,0,0,0
166,Ryazan,85,PM2.5,6,17,33,35,263,26,0,0,0,0
167,Vilnius,66,PM2.5,8,2,19,24,213,26,0,10,0,0
168,Calamba,39,O3,42,1,9,14,169,5,0,0,0,0
169,Hannover,34,PM2.5,4,1,8,10,317,11,6,7,0,0
170,Fresno,76,PM2.5,2,0,28,71,945,39,20,46,0,950
171,Astrakhan,67,PM2.5,19,0,22,52,135,15,0,0,0,0
172,Bellary,153,PM2.5,61,11,60,96,310,16,0,0,0,0
173,Pietermaritzburg,82,PM2.5,8,5,30,36,139,36,0,0,0,0
174,Rustenburg,57,PM2.5,27,2,17,22,650,10,6,11,1,0
175,Sheikhupura,183,PM2.5,93,10,87,128,604,3,0,0,0,0
176,Grenoble,65,PM2.5,2,0,16,28,293,33,10,21,0,0
177,Angeles City,36,O3,40,1,6,10,139,2,0,0,0,0
178,Poznan,108,PM2.5,4,2,37,38,342,19,0,9,0,0
179,Cuautla Morelos,69,PM2.5,13,1,22,32,1489,30,0,0,0,0
180,Kalasin,111,PM2.5,54,1,34,81,322,18,0,0,0,0
181,Atlanta,70,PM2.5,1,2,22,44,728,35,25,49,0,0
182,Rupganj,242,PM2.5,59,6,173,173,332,6,0,0,0,0
183,Penza,54,PM2.5,10,1,14,46,152,51,0,0,0,0
184,Porto Velho,62,PM2.5,2,1,18,26,191,10,0,0,0,0
185,Chuxiong,59,PM2.5,34,3,10,33,489,6,0,0,0,0
186,Duisburg,51,PM2.5,8,1,10,14,364,10,1,0,0,0
187,Muzaffarpur,217,PM2.5,79,11,107,137,606,15,0,0,0,0
188,Changge,129,PM2.5,12,5,47,124,1251,28,0,0,0,0
189,Kuantan,126,PM2.5,43,0,49,78,155,9,0,0,0,0
190,Kandahar,126,PM2.5,43,0,49,78,155,9,0,0,0,0
191,Nurenberg,70,PM2.5,1,1,24,24,340,12,18,0,0,0
192,London CA,27,PM2.5,22,1,4,13,210,5,0,3,0,0
193,Bournemouth,58,PM2.5,21,1,18,20,117,11,0,2,0,0
194,Khon-Kaen,147,PM2.5,62,1,38,80,442,9,0,0,0,0
195,Cheboksary,73,PM2.5,23,2,24,43,146,31,0,0,0,0
196,Lipetsk,172,PM2.5,8,7,93,121,327,31,0,0,0,0
197,Murcia,60,PM2.5,5,3,11,31,436,8,3,11,0,0
198,Tirana,69,PM2.5,25,2,22,24,198,8,0,0,0,0
199,Surat Thani,115,PM2.5,61,3,41,59,500,13,0,0,0,0
200,Kansas City,53,PM2.5,22,0,13,41,230,16,0,5,0,0
