,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Stockholm
4,Tabriz
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Dhanbad
14,Adelaide
15,Mombasa
16,Cochabamba
17,Niamey
18,Porto
19,Zhanjiang
20,Kisangani
21,Prague
22,Pointe-Noire
23,Freetown
24,Astana
25,Uyo
26,Mwanza
27,Omsk
28,Lilongwe
29,Nanyang Henan
30,Kigali
31,Tripoli
32,Krasnoyarsk
33,Kaduna
34,Bukavu
35,Maputo
36,San Salvador
37,Shimkent
38,Bujumbura
39,Managua
40,Bishkek
41,Hargeysa
42,Asmara
43,Ilorin
44,Blantyre-Limbe
45,Dushanbe
46,Misratah
47,Bangui
48,Owerri
49,Nampula
50,Lubango
51,Ashgabat
52,Libreville
53,Banghazi
