,URL
0,Montevideo
1,Mosul
2,Tabriz
3,Muscat
4,Harare
5,Tegucigalpa
6,Onitsha
7,N-Djamena
8,Mandalay
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Mwanza
21,Omsk
22,Lilongwe
23,Nanyang Henan
24,Kigali
25,Tripoli
26,Krasnoyarsk
27,Kaduna
28,Bukavu
29,Maputo
30,San Salvador
31,Shimkent
32,Bujumbura
33,Managua
34,Bishkek
35,Hargeysa
36,Asmara
37,Ilorin
38,Blantyre-Limbe
39,Dushanbe
40,Misratah
41,Bangui
42,Owerri
43,Antipolo
44,Zhangzhou
45,Bergamo
46,Donetsk
47,Malang
48,Linfen
49,Sylhet
50,Indianapolis
51,Nampula
52,Hermosillo
53,San Francisco
54,Guntur
55,Lubango
56,Bahawalpur
57,Tyumen
58,Soshanguve
59,Tuxtla Gutierrez
60,Ashgabat
61,Puducherry
62,Culiacan
63,Libreville
64,Saratov
65,Banghazi
66,Valencia
67,Luzhou
68,Quebec City
69,Yibin
70,Ipoh
71,Winnipeg
72,Bogra
