,URL
0,Madurai
1,Montevideo
2,Mosul
3,Novosibirsk
4,Stockholm
5,Tabriz
6,Muscat
7,Harare
8,Onitsha
9,N-Djamena
10,Mandalay
11,Asansol
12,Basra
13,Taizhou Jiangsu
14,Nouakchott
15,Homs
16,Cochabamba
17,Niamey
18,Helsinki
19,Kisangani
20,Pointe-Noire
21,Freetown
22,Astana
23,Uyo
24,Mwanza
25,Omsk
26,Lilongwe
27,Nanyang Henan
28,Kigali
29,Tripoli
30,Krasnoyarsk
31,Kaduna
32,Bukavu
33,Maputo
34,San Salvador
35,Shimkent
36,Yerevan
37,Bujumbura
38,Managua
39,Bishkek
40,Hargeysa
41,Teresina
42,Asmara
43,Krasnodar
44,Ilorin
45,Blantyre-Limbe
46,Dushanbe
47,Misratah
48,Bangui
49,Owerri
50,Bergamo
51,Nampula
52,Lubango
53,Ashgabat
54,Libreville
55,Banghazi
