,URL
0,Montevideo
1,Gaziantep
2,Phoenix
3,Mosul
4,Novosibirsk
5,Tabriz
6,Muscat
7,Harare
8,Tegucigalpa
9,Onitsha
10,N-Djamena
11,Basra
12,Taizhou Jiangsu
13,Nouakchott
14,Homs
15,Cochabamba
16,Niamey
17,Jiaxing
18,Kisangani
19,Pointe-Noire
20,Freetown
21,Astana
22,Uyo
23,Mwanza
24,Omsk
25,Lilongwe
26,Nanyang Henan
27,Kigali
28,Tripoli
29,Krasnoyarsk
30,Kaduna
31,Bukavu
32,Maputo
33,San Salvador
34,Shimkent
35,Bujumbura
36,Managua
37,Bishkek
38,Hargeysa
39,Teresina
40,Asmara
41,Ilorin
42,Blantyre-Limbe
43,Dushanbe
44,Misratah
45,Bangui
46,Owerri
47,Nampula
48,Lubango
49,Tuxtla Gutierrez
50,Libreville
51,Saratov
52,Banghazi
