,URL
0,Montevideo
1,Quanzhou
2,Mosul
3,Novosibirsk
4,Tabriz
5,Muscat
6,Philadelphia
7,Harare
8,Tegucigalpa
9,Onitsha
10,N-Djamena
11,Mandalay
12,Basra
13,Taizhou Jiangsu
14,Nouakchott
15,Homs
16,Cochabamba
17,Niamey
18,Kisangani
19,Pointe-Noire
20,Freetown
21,Astana
22,Uyo
23,Mwanza
24,Omsk
25,Lilongwe
26,Nanyang Henan
27,Kigali
28,Tripoli
29,Chandigarh
30,Islamabad
31,Amsterdam
32,Haifa
33,Guilin
34,Krasnoyarsk
35,Mexicali
36,Ufa
37,Rostov-on-Don
38,Hubli-Dharwad
39,Guwahati
40,Kaduna
41,Bukavu
42,Liupanshui
43,Quetta
44,Cologne
45,Aguascalientes
46,Binzhou
47,Salem
48,Maputo
49,San Salvador
50,Saharanpur
51,Shimkent
52,Yerevan
53,Tbilisi
54,Bujumbura
55,Jalandhar
56,Managua
57,Lille
58,Bishkek
59,Siliguri
60,Oslo
61,Jingzhou Hubei
62,Zhaoqing
63,Antwerp
64,Johor Bahru
65,Solapur
66,Hargeysa
67,Teresina
68,Fuzhou Jiangxi
69,Aracaju
70,Leshan
71,Marrakech
72,Rotterdam
73,Austin
74,San Jose
75,Denpasar
76,Odesa
77,San Miguel de Tucuman
78,Asmara
79,Padang
80,Cebu City
81,Acapulco de Juarez
82,Valparaiso
83,Kayseri
84,Warangal
85,Changshu
86,Bordeaux
87,Songkhla
88,Yichun Jiangxi
89,Krasnodar
90,Ilorin
91,Cancun
92,Jixi Heilongjiang
93,Blantyre-Limbe
94,Morelia
95,Dnipro
96,Khulna
97,Jerusalem
98,Dehradun
99,Fort Worth
100,Dushanbe
101,Jiujiang
102,Southampton
103,Arequipa
104,Ciudad Guayana
105,Zamboanga City
106,Veracruz
107,Jacksonville
108,Pathum Thani
109,Rajshahi
110,Misratah
111,Guigang
112,Columbus
113,Charlotte
114,Ulsan
115,Bangui
116,Owerri
117,Liverpool
118,Antipolo
119,Zhangzhou
120,Bergamo
121,Donetsk
122,Malang
123,Linfen
124,Sylhet
125,Indianapolis
126,Nampula
127,Hermosillo
128,San Francisco
129,Guntur
130,Lubango
131,Bahawalpur
132,Tyumen
133,Soshanguve
134,Tuxtla Gutierrez
135,Ashgabat
136,Puducherry
137,Culiacan
138,Libreville
139,Saratov
140,Banghazi
141,Valencia
142,Luzhou
143,Quebec City
144,Yibin
145,Ipoh
146,Winnipeg
147,Bogra
