,URL
0,Montevideo
1,Quanzhou
2,Mosul
3,Novosibirsk
4,Tabriz
5,Muscat
6,Harare
7,Tegucigalpa
8,Onitsha
9,N-Djamena
10,Mandalay
11,San Diego
12,Zurich
13,Belgrade
14,Basra
15,Taizhou Jiangsu
16,Nouakchott
17,Homs
18,Cochabamba
19,Niamey
20,Kisangani
21,Pointe-Noire
22,Freetown
23,Astana
24,Uyo
25,Mwanza
26,Omsk
27,Lilongwe
28,Nanyang Henan
29,Kigali
30,Tripoli
31,Krasnoyarsk
32,Kaduna
33,Bukavu
34,Maputo
35,San Salvador
36,Shimkent
37,Bujumbura
38,Managua
39,Bishkek
40,Hargeysa
41,Asmara
42,Ilorin
43,Blantyre-Limbe
44,Dushanbe
45,Misratah
46,Bangui
47,Owerri
48,Linfen
49,Nampula
50,Hermosillo
51,Lubango
52,Bahawalpur
53,Ashgabat
54,Libreville
55,Banghazi
