,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Muscat
4,Harare
5,Tegucigalpa
6,Onitsha
7,N-Djamena
8,Mandalay
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Mwanza
21,Omsk
22,Lilongwe
23,Nanyang Henan
24,Kigali
25,Tripoli
26,Krasnoyarsk
27,Kaduna
28,Bukavu
29,Maputo
30,San Salvador
31,Shimkent
32,Bujumbura
33,Managua
34,Bishkek
35,Hargeysa
36,Fuzhou Jiangxi
37,Asmara
38,Padang
39,Ilorin
40,Blantyre-Limbe
41,Morelia
42,Dushanbe
43,Jiujiang
44,Misratah
45,Guigang
46,Bangui
47,Owerri
48,Nampula
49,Lubango
50,Ashgabat
51,Libreville
52,Banghazi
