,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,Astana
20,Uyo
21,Omsk
22,Lilongwe
23,Nanyang Henan
24,Kigali
25,Tripoli
26,Krasnoyarsk
27,Bukavu
28,Maputo
29,San Salvador
30,Shimkent
31,Bujumbura
32,Managua
33,Siliguri
34,Oslo
35,Jingzhou Hubei
36,Zhaoqing
37,Antwerp
38,Johor Bahru
39,Solapur
40,Hargeysa
41,Teresina
42,Fuzhou Jiangxi
43,Aracaju
44,Leshan
45,Marrakech
46,Rotterdam
47,Austin
48,San Jose
49,Denpasar
50,Odesa
51,San Miguel de Tucuman
52,Asmara
53,Padang
54,Cebu City
55,Acapulco de Juarez
56,Valparaiso
57,Kayseri
58,Warangal
59,Changshu
60,Bordeaux
61,Songkhla
62,Yichun Jiangxi
63,Krasnodar
64,Ilorin
65,Cancun
66,Jixi Heilongjiang
67,Blantyre-Limbe
68,Morelia
69,Dnipro
70,Khulna
71,Jerusalem
72,Dehradun
73,Fort Worth
74,Dushanbe
75,Jiujiang
76,Southampton
77,Arequipa
78,Ciudad Guayana
79,Zamboanga City
80,Veracruz
81,Jacksonville
82,Pathum Thani
83,Rajshahi
84,Misratah
85,Guigang
86,Columbus
87,Charlotte
88,Ulsan
89,Bangui
90,Owerri
91,Liverpool
92,Antipolo
93,Zhangzhou
94,Bergamo
95,Donetsk
96,Malang
97,Linfen
98,Sylhet
99,Indianapolis
100,Nampula
101,Hermosillo
102,San Francisco
103,Guntur
104,Lubango
105,Bahawalpur
106,Tyumen
107,Soshanguve
108,Tuxtla Gutierrez
109,Ashgabat
110,Puducherry
111,Culiacan
112,Libreville
113,Saratov
114,Banghazi
115,Valencia
116,Luzhou
117,Quebec City
118,Yibin
119,Ipoh
120,Winnipeg
121,Bogra
