,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,San Luis Potosi
20,Astana
21,Ruian
22,Uyo
23,Zhenjiang Jiangsu
24,Baoji
25,Chiang Mai
26,Mwanza
27,Omsk
28,Lilongwe
29,Nanyang Henan
30,Kigali
31,Tripoli
32,Krasnoyarsk
33,Kaduna
34,Bukavu
35,Maputo
36,San Salvador
37,Bujumbura
38,Managua
39,Bishkek
40,Hargeysa
41,Asmara
42,Ilorin
43,Blantyre-Limbe
44,Dushanbe
45,Jiujiang
46,Misratah
47,Bangui
48,Owerri
49,Nampula
50,Lubango
51,Libreville
52,Banghazi
