,URL
0,Montevideo
1,Phoenix
2,Mosul
3,Novosibirsk
4,Tabriz
5,Muscat
6,Harare
7,Tegucigalpa
8,Onitsha
9,N-Djamena
10,Mandalay
11,Basra
12,Taizhou Jiangsu
13,Nouakchott
14,Homs
15,Dallas
16,Cochabamba
17,Niamey
18,Kisangani
19,Pointe-Noire
20,Freetown
21,Astana
22,Uyo
23,Mwanza
24,Omsk
25,Lilongwe
26,Nanyang Henan
27,Jinhua
28,Kigali
29,Tripoli
30,Krasnoyarsk
31,Kaduna
32,Bukavu
33,Maputo
34,San Salvador
35,Shimkent
36,Bujumbura
37,Managua
38,Bishkek
39,Siliguri
40,Oslo
41,Jingzhou Hubei
42,Zhaoqing
43,Antwerp
44,Johor Bahru
45,Solapur
46,Hargeysa
47,Teresina
48,Fuzhou Jiangxi
49,Aracaju
50,Leshan
51,Marrakech
52,Rotterdam
53,Austin
54,San Jose
55,Denpasar
56,Odesa
57,San Miguel de Tucuman
58,Asmara
59,Padang
60,Cebu City
61,Acapulco de Juarez
62,Valparaiso
63,Kayseri
64,Warangal
65,Changshu
66,Bordeaux
67,Songkhla
68,Yichun Jiangxi
69,Krasnodar
70,Ilorin
71,Cancun
72,Jixi Heilongjiang
73,Blantyre-Limbe
74,Morelia
75,Dnipro
76,Khulna
77,Jerusalem
78,Dehradun
79,Fort Worth
80,Dushanbe
81,Jiujiang
82,Southampton
83,Arequipa
84,Ciudad Guayana
85,Zamboanga City
86,Veracruz
87,Jacksonville
88,Pathum Thani
89,Rajshahi
90,Misratah
91,Guigang
92,Columbus
93,Charlotte
94,Ulsan
95,Bangui
96,Owerri
97,Liverpool
98,Antipolo
99,Zhangzhou
100,Bergamo
101,Donetsk
102,Malang
103,Linfen
104,Sylhet
105,Indianapolis
106,Nampula
107,Hermosillo
108,San Francisco
109,Guntur
110,Lubango
111,Bahawalpur
112,Tyumen
113,Soshanguve
114,Tuxtla Gutierrez
115,Ashgabat
116,Puducherry
117,Culiacan
118,Libreville
119,Saratov
120,Banghazi
121,Valencia
122,Luzhou
123,Quebec City
124,Yibin
125,Ipoh
126,Winnipeg
127,Bogra
