,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Nice,58,PM2.5,13,1,13,20,157,26,1,11,0,0
1,Dehradun,58,PM2.5,13,1,13,20,157,26,1,11,0,0
2,Seongnam,37,O3,38,3,3,16,478,18,0,0,0,0
3,Fort Worth,61,PM2.5,15,0,18,29,393,27,3,20,0,0
4,Agadir,64,PM2.5,22,1,21,50,115,5,0,0,0,0
5,Mudanjiang,65,PM2.5,54,3,16,42,590,8,0,0,0,0
6,Guiping,92,PM2.5,60,9,30,49,391,7,0,0,0,0
7,Jiujiang,93,PM2.5,40,5,29,52,359,17,0,0,0,0
8,Southampton,26,O3,29,0,3,5,177,4,0,5,0,0
9,Laiwu,74,PM2.5,35,3,18,41,631,9,0,0,0,0
10,Arequipa,39,PM2.5,14,1,10,16,282,15,0,0,0,0
11,Ciudad Guayana,36,PM2.5,21,0,9,14,115,1,0,0,0,0
12,Zamboanga City,73,PM2.5,32,0,26,26,116,8,0,0,0,0
13,Veracruz,48,PM2.5,27,2,12,19,159,4,0,0,0,0
14,Jacksonville,82,PM2.5,11,1,29,52,500,36,0,0,0,0
15,Zhucheng,78,PM2.5,51,1,25,79,187,25,1,2,0,0
16,Pathum Thani,94,PM2.5,34,2,29,71,419,26,0,0,0,0
17,Rajshahi,120,PM2.5,77,3,39,57,239,2,0,0,0,0
18,Chengde,76,PM2.5,42,2,28,82,200,15,14,19,0,0
19,Misratah,76,PM2.5,42,2,28,82,200,15,14,19,0,0
20,Guigang,86,PM2.5,37,3,28,92,259,22,2,13,0,0
21,Reynosa,41,PM2.5,10,1,10,18,124,12,0,0,0,0
22,Bengbu,118,PM2.5,30,6,39,87,350,15,0,0,0,0
23,Columbus,42,PM2.5,24,0,11,26,200,26,0,0,0,0
24,Villahermosa,72,PM2.5,21,9,25,38,165,4,0,0,0,0
25,Yangjiang,49,PM2.5,51,2,14,34,194,8,4,13,0,0
26,Charlotte,63,PM2.5,26,0,20,29,390,20,1,10,0,0
27,Ulsan,54,PM2.5,43,1,13,28,378,12,0,5,0,0
28,Oran,22,O3,30,0,2,4,140,3,2,7,0,0
29,West Rand,119,PM2.5,6,0,39,89,561,28,9,17,1,0
30,Campo Grande,61,PM2.5,4,1,18,26,197,5,0,0,0,0
31,Liverpool,46,PM2.5,24,1,12,16,121,17,3,10,0,0
32,Antipolo,62,PM2.5,35,0,18,47,158,30,0,0,0,0
33,Zhangzhou,62,PM2.5,46,3,14,33,334,8,1,6,0,0
34,Bergamo,38,PM2.5,2,1,9,11,649,23,0,1,1,0
35,Donetsk,72,PM2.5,30,3,23,37,198,12,0,0,0,0
36,Tianmen,27,O3,29,2,2,4,129,4,0,0,0,0
37,Londrina,24,O3,19,0,2,3,68,0,0,0,0,0
38,Leiyang,27,O3,30,0,2,7,149,3,0,5,0,0
39,Malang,113,PM2.5,34,0,43,76,362,39,0,0,0,0
40,La Plata,45,PM2.5,13,0,9,18,62,5,0,0,0,0
41,Concepcion,56,PM2.5,5,1,17,36,284,11,0,0,0,0
42,Hengshui,62,PM2.5,31,4,19,46,344,15,0,0,0,0
43,Linfen,117,PM2.5,37,11,35,57,1364,14,0,0,0,0
44,Xinyu,70,PM2.5,37,2,22,61,221,37,3,12,0,0
45,Sylhet,61,PM2.5,8,6,15,32,110,2,1,4,0,0
46,Dandong,23,PM2.5,27,4,6,24,400,6,0,0,0,0
47,Indianapolis,52,PM2.5,2,0,15,32,632,42,0,0,0,0
48,Deyang,119,PM2.5,24,2,46,131,617,24,0,0,0,0
49,Hermosillo,40,PM2.5,19,1,10,14,216,9,0,0,0,0
50,San Francisco,72,PM2.5,38,1,24,52,336,23,0,9,0,0
51,Trujillo,35,PM2.5,14,1,9,13,107,2,0,0,0,0
52,Guntur,139,PM2.5,27,8,37,77,489,7,3,10,2,0
53,Jiangyin,122,PM2.5,35,6,41,79,680,14,0,0,0,0
54,Bhiwandi,151,PM2.5,11,6,59,103,660,30,81,101,3,0
55,Liaoyang,29,PM2.5,30,4,7,11,459,5,0,0,0,0
56,Bahawalpur,175,PM2.5,75,5,91,135,455,1,0,0,0,0
57,Changzhi,52,PM2.5,34,4,12,36,437,6,0,0,0,0
58,Soshanguve,56,PM2.5,17,1,14,33,136,35,0,0,0,0
59,Ashgabat,28,O3,30,1,6,8,143,1,0,0,0,0
60,Baishan,95,PM2.5,43,1,31,72,201,33,2,2,0,0
61,Liling,98,PM2.5,51,5,30,64,658,16,0,0,0,0
62,Tainan,105,PM2.5,41,3,42,113,172,47,2,16,0,0
63,Culiacan,109,PM2.5,32,10,35,130,821,16,3,10,2,0
64,Changde,117,PM2.5,57,4,44,70,391,8,0,0,0,0
65,Fuxin,41,PM2.5,32,9,13,38,353,9,0,0,0,0
