,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,119,PM2.5,2,1,46,51,507,41,0,137,2,0
1,Madurai,106,PM2.5,57,4,36,70,264,19,0,0,0,0
2,Quanzhou,55,PM2.5,58,3,13,52,262,7,1,7,0,0
3,Palembang,77,PM2.5,31,1,24,47,197,24,0,0,0,0
4,Santa Cruz,58,PM2.5,3,0,16,29,840,26,30,45,0,0
5,Gaziantep,151,PM2.5,7,22,66,111,1327,62,0,0,0,0
6,Sharjah,130,PM2.5,50,6,43,82,179,49,0,0,0,0
7,Phoenix,72,PM2.5,3,1,20,61,566,33,41,0,0,0
8,Lyon,58,PM2.5,13,0,17,31,275,38,35,0,0,0
9,Meerut,180,PM2.5,56,19,106,145,595,42,0,0,0,0
10,Jiangmen,133,PM2.5,125,4,44,90,524,21,0,0,0,0
11,Can Tho,99,O3,68,3,28,43,474,13,0,0,0,0
12,Raipur,137,PM2.5,56,41,48,69,583,21,0,0,0,0
13,Glasgow,49,PM2.5,13,2,20,28,233,28,0,0,0,0
14,Stockholm,56,PM2.5,17,0,14,32,435,42,0,0,0,0
15,Auckland,49,PM2.5,10,1,12,49,84,23,0,0,0,0
16,Jamshedpur,158,PM2.5,54,29,67,96,798,28,0,0,0,0
17,Yinchuan,135,PM2.5,8,3,47,123,1357,33,0,0,0,0
18,Jilin,63,PM2.5,31,3,19,28,547,10,0,0,0,0
19,Srinagar,91,PM2.5,47,1,36,36,177,11,0,0,0,0
20,Batam,74,PM2.5,38,6,28,89,229,21,0,0,0,0
21,Ulaanbaatar,143,PM2.5,12,43,40,60,369,27,0,0,0,0
22,Marseille,63,PM2.5,32,2,16,32,165,29,0,0,0,0
23,Makassar,80,PM2.5,28,1,25,45,281,18,0,0,0,0
24,Aurangabad,151,PM2.5,66,10,50,72,343,2,0,0,0,0
25,Philadelphia,53,PM2.5,12,1,13,35,282,22,0,15,0,0
26,Qiqihaer,127,PM2.5,13,19,45,93,728,23,0,0,0,0
27,Xining,27,PM2.5,32,0,7,9,108,1,0,0,0,0
28,San Antonio,60,PM2.5,4,0,15,52,300,29,37,53,0,0
29,Calgary,47,PM2.5,1,0,9,17,477,46,25,57,0,0
30,Daejon,28,O3,33,0,6,14,133,20,18,37,0,0
31,Monrovia,65,PM2.5,8,0,17,39,441,28,11,26,0,0
32,Tiruppur,107,PM2.5,71,4,38,51,315,11,0,0,0,0
33,Munich,21,PM2.5,3,1,6,14,285,18,27,0,0,0
34,Ciudad Juarez,52,PM2.5,32,6,14,22,212,26,0,0,0,0
35,Kananga,75,PM2.5,28,1,23,36,118,26,0,0,0,0
36,Gwangju,59,PM2.5,37,3,11,23,587,22,0,0,0,0
37,Suqian,86,PM2.5,39,3,33,52,352,14,0,0,0,0
38,Yekaterinburg,87,PM2.5,14,3,31,51,181,58,0,0,0,0
39,Abu Dhabi,89,PM2.5,53,4,29,64,161,38,0,0,0,0
40,Jodhpur,126,PM2.5,59,2,46,70,214,12,0,0,0,0
41,Edmonton,74,PM2.5,17,0,20,20,397,19,1,20,1,0
42,Ranchi,153,PM2.5,62,13,59,88,414,33,0,0,0,0
43,Kathmandu,105,PM2.5,46,1,33,33,402,6,0,0,0,0
44,Jabalpur,138,PM2.5,65,7,49,71,325,2,0,0,0,0
45,Asansol,155,PM2.5,53,25,62,89,667,24,0,0,0,0
46,Kota,143,PM2.5,44,15,52,93,228,25,0,0,0,0
47,San Diego,73,PM2.5,4,0,23,59,667,38,13,43,0,0
48,Kharkiv,73,PM2.5,24,2,22,31,151,25,0,0,0,0
49,San Jose,78,PM2.5,0,0,25,47,970,26,37,55,0,0
