,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,97,PM2.5,4,1,31,43,336,52,0,78,1,0
1,Madurai,125,PM2.5,8,6,50,72,612,26,3,10,1,0
2,Quanzhou,57,PM2.5,52,3,16,28,349,5,1,7,0,0
3,Palembang,93,PM2.5,14,1,30,48,335,28,0,0,0,0
4,Santa Cruz,39,PM2.5,2,0,9,39,848,37,57,70,0,0
5,Gaziantep,161,PM2.5,3,37,91,128,1914,89,0,0,0,0
6,Sharjah,107,PM2.5,23,6,36,84,396,66,0,0,0,0
7,Phoenix,43,PM2.5,30,0,10,26,222,23,2,0,0,0
8,Lyon,55,PM2.5,28,0,14,30,102,28,7,7,0,0
9,Meerut,210,PM2.5,8,3,159,285,748,50,7,36,1,0
10,Jiangmen,81,PM2.5,14,3,26,68,681,39,0,0,0,0
11,Can Tho,73,PM2.5,27,2,23,31,263,6,0,0,0,0
12,Raipur,158,PM2.5,5,20,57,130,803,17,6,21,0,0
13,Glasgow,53,PM2.5,8,0,14,19,247,35,17,55,0,0
14,Stockholm,55,PM2.5,7,1,14,34,328,34,0,0,0,0
15,Auckland,35,PM2.5,15,0,7,39,57,12,0,0,0,0
16,Jamshedpur,191,PM2.5,7,18,126,155,2763,19,12,79,3,0
17,Yinchuan,85,PM10,3,2,24,129,1593,44,0,0,0,0
18,Jilin,123,PM2.5,28,3,49,63,705,8,0,0,0,0
19,Srinagar,133,PM2.5,27,2,52,82,579,10,3,20,4,0
20,Batam,42,PM2.5,32,1,11,11,159,14,0,0,0,0
21,Ulaanbaatar,103,PM2.5,26,14,41,41,168,9,0,0,0,0
22,Marseille,65,PM2.5,25,1,18,31,255,23,15,30,1,0
23,Makassar,44,PM2.5,24,1,10,15,309,5,0,0,0,0
24,Aurangabad,153,PM2.5,0,10,62,100,935,12,3,9,4,0
25,Philadelphia,84,PM2.5,24,1,27,61,203,33,4,14,0,0
26,Qiqihaer,108,PM2.5,7,11,40,57,618,21,0,0,0,0
27,Xining,34,O3,40,0,3,4,100,0,0,0,0,0
28,San Antonio,88,PM2.5,23,0,31,83,0,18,5,10,0,0
29,Calgary,57,PM2.5,6,1,18,34,527,52,34,71,0,0
30,Daejon,30,PM2.5,32,0,8,15,144,13,8,23,0,0
31,Monrovia,34,PM2.5,12,0,9,27,330,28,12,27,0,50
32,Tiruppur,141,PM2.5,1,4,58,98,1139,2,1,5,0,0
33,Munich,28,PM2.5,11,0,6,25,303,15,15,0,1,0
34,Ciudad Juarez,47,O3,63,4,9,16,152,3,0,0,0,0
35,Kananga,36,PM2.5,19,1,8,30,88,16,0,0,0,0
36,Gwangju,98,PM2.5,7,4,34,42,876,35,0,0,0,0
37,Suqian,164,PM2.5,37,3,85,144,873,17,0,0,0,0
38,Yekaterinburg,56,PM2.5,18,3,14,28,157,40,0,0,0,0
39,Abu Dhabi,89,PM2.5,55,1,34,70,134,31,0,0,0,0
40,Jodhpur,168,PM2.5,8,2,111,190,1083,50,32,72,5,0
41,Edmonton,44,PM2.5,24,1,11,24,404,30,3,19,1,0
42,Ranchi,174,PM2.5,11,9,102,145,1617,28,2,44,2,0
43,Kathmandu,158,PM2.5,3,2,66,224,1144,21,1,17,1,0
44,Jabalpur,155,PM2.5,30,6,50,133,760,20,2,22,0,0
45,Asansol,175,PM2.5,11,5,93,198,647,29,16,75,10,0
46,Kota,177,PM2.5,5,3,123,204,1013,26,22,55,1,0
47,San Diego,36,PM2.5,13,0,10,33,544,32,6,27,0,0
48,Kharkiv,89,PM2.5,19,3,29,46,177,26,0,0,0,0
49,San Jose,57,PM2.5,7,0,14,36,1102,29,71,89,0,0
50,Allahabad,173,PM2.5,2,6,106,172,1617,53,4,44,74,0
51,Gwalior,151,PM2.5,3,9,71,112,1468,5,9,10,3,0
52,Ottawa,73,PM2.5,20,1,24,44,225,23,0,0,0,0
53,Zurich,20,O3,28,0,2,3,160,10,2,7,0,0
54,Belgrade,105,PM2.5,2,11,40,46,913,37,0,0,0,0
