,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,99,PM2.5,9,1,34,54,298,40,0,50,1,0
1,Madurai,115,PM2.5,7,3,40,54,319,16,4,18,0,0
2,Quanzhou,62,PM2.5,50,3,18,30,349,6,1,6,0,0
3,Palembang,86,PM2.5,21,1,29,47,270,23,0,0,0,0
4,Santa Cruz,42,PM2.5,21,0,10,41,311,34,7,17,0,0
5,Gaziantep,177,PM2.5,2,31,107,146,2749,123,0,0,0,0
6,Sharjah,127,PM2.5,24,8,45,97,451,57,0,0,0,0
7,Phoenix,38,PM2.5,39,0,9,34,144,25,1,0,0,0
8,Lyon,55,PM2.5,26,0,13,21,179,19,4,8,0,0
9,Meerut,212,PM2.5,8,3,163,286,523,53,7,35,0,0
10,Jiangmen,96,PM2.5,4,3,38,85,695,41,0,0,0,0
11,Can Tho,133,PM2.5,17,3,59,59,464,12,0,0,0,0
12,Raipur,193,PM2.5,4,53,150,215,1021,35,0,0,0,0
13,Glasgow,50,PM2.5,23,2,10,16,227,44,37,79,0,0
14,Stockholm,66,PM2.5,7,0,18,40,389,28,0,0,0,0
15,Auckland,32,PM2.5,21,1,8,32,51,13,0,0,0,0
16,Jamshedpur,193,PM2.5,1,41,159,228,4063,37,0,0,0,0
17,Yinchuan,121,PM2.5,21,2,44,59,631,13,0,0,0,0
18,Jilin,128,PM2.5,26,3,48,63,698,10,0,0,0,0
19,Srinagar,98,PM2.5,33,1,18,26,302,3,0,0,0,0
20,Batam,45,PM2.5,32,2,12,12,178,11,0,0,0,0
21,Ulaanbaatar,62,PM2.5,27,12,19,19,177,10,0,0,0,0
22,Marseille,65,PM2.5,32,0,16,21,137,17,0,0,0,0
23,Makassar,55,PM2.5,28,1,19,28,233,12,0,0,0,0
24,Aurangabad,152,PM2.5,42,6,51,73,329,1,0,0,0,0
25,Philadelphia,81,PM2.5,20,1,21,59,284,45,3,18,0,0
26,Qiqihaer,67,PM2.5,13,47,17,32,407,14,0,0,0,0
27,Xining,35,O3,33,0,4,6,109,2,0,0,0,0
28,San Antonio,85,PM2.5,37,1,29,66,0,15,3,7,0,0
29,Calgary,35,PM2.5,36,0,7,31,220,17,2,7,0,0
30,Daejon,29,O3,33,0,7,12,163,11,4,16,0,0
31,Monrovia,51,PM2.5,23,1,12,36,258,27,4,19,0,60
32,Tiruppur,85,PM2.5,10,4,28,41,465,13,13,37,0,0
33,Munich,21,PM2.5,20,0,5,9,299,9,13,0,0,0
34,Ciudad Juarez,55,O3,45,5,10,17,139,6,0,0,0,0
35,Kananga,34,PM2.5,18,1,8,30,79,16,0,0,0,0
36,Gwangju,85,PM2.5,5,3,24,30,781,22,0,0,0,0
37,Suqian,170,PM2.5,24,5,100,147,966,27,0,0,0,0
38,Yekaterinburg,55,PM2.5,23,4,16,29,159,31,0,0,0,0
39,Abu Dhabi,90,PM2.5,59,1,34,80,130,23,0,0,0,0
40,Jodhpur,158,PM2.5,24,2,36,54,324,4,0,0,0,0
41,Edmonton,46,PM2.5,24,1,11,23,397,30,4,21,1,0
42,Ranchi,167,PM2.5,5,13,80,131,545,41,0,0,0,0
43,Kathmandu,156,PM2.5,1,3,64,67,1091,14,0,0,0,0
44,Jabalpur,138,PM2.5,30,6,50,133,760,20,2,22,0,0
45,Asansol,172,PM2.5,23,16,96,129,956,13,0,0,0,0
46,Kota,175,PM2.5,6,14,87,153,459,44,0,0,0,0
47,San Diego,41,PM2.5,38,0,9,24,269,18,2,9,0,0
48,Kharkiv,88,PM2.5,23,1,31,41,150,17,0,0,0,0
49,San Jose,52,PM2.5,30,0,12,24,278,21,5,14,0,0
50,Allahabad,173,PM2.5,2,6,93,169,1618,53,4,44,74,0
51,Gwalior,158,PM2.5,3,9,71,112,1468,5,9,10,1,0
52,Ottawa,78,PM2.5,13,1,27,51,287,26,0,0,0,0
53,Zurich,26,O3,32,0,3,4,160,6,1,4,0,0
54,Belgrade,101,PM2.5,6,11,33,36,804,28,0,0,0,0
55,Amritsar,222,PM2.5,7,10,243,243,2325,34,0,0,0,0
56,Joao Pessoa,56,PM2.5,19,0,14,26,75,1,0,0,0,0
57,Queretaro,93,PM2.5,57,8,32,115,1098,24,0,0,0,0
58,Taian Shandong,60,PM2.5,29,2,15,31,234,20,1,15,0,0
59,Copenhagen,67,PM2.5,1,1,20,29,578,24,92,69,0,0
60,Konya,92,PM2.5,8,3,34,68,1310,41,0,0,0,0
61,Dhanbad,170,PM2.5,24,15,88,126,1120,8,0,0,0,0
62,Dallas,73,PM2.5,28,1,25,66,103,29,0,3,0,0
63,Ganzhou,113,PM2.5,18,3,35,71,737,16,0,0,0,0
64,Adelaide,32,PM2.5,6,0,8,24,57,17,0,0,0,0
65,Hai Phong,154,PM2.5,58,17,65,85,551,12,0,0,0,0
66,Mombasa,39,PM2.5,19,2,9,15,133,2,0,0,0,0
67,Jiaxing,144,PM2.5,11,3,52,103,803,30,0,0,0,0
68,Helsinki,59,PM2.5,16,1,15,22,173,17,0,0,1,0
69,Porto,63,PM2.5,9,0,18,51,369,29,0,0,0,0
70,Zhanjiang,89,PM2.5,51,3,35,38,418,8,0,0,0,0
71,Prague,73,PM2.5,5,1,25,42,402,50,9,36,1,0
72,Dongying,163,PM2.5,2,4,81,146,1223,30,0,0,0,0
73,Mianyang Sichuan,72,PM2.5,23,1,24,42,247,46,1,15,0,0
74,Nanchong,106,PM2.5,17,1,43,75,508,6,0,0,0,0
75,Fushun Liaoning,106,PM2.5,17,1,43,75,508,6,0,0,0,0
76,Antalya,94,PM2.5,7,3,32,55,409,42,0,0,0,0
77,Bareilly,176,PM2.5,19,9,97,140,733,30,74,193,3,0
78,Kazan,20,O3,24,2,2,2,147,1,0,0,0,0
79,Ad-Dammam,157,PM2.5,30,25,68,121,213,31,0,0,0,0
80,Port Elizabeth,78,PM2.5,16,3,20,41,226,13,1,2,0,0
81,Ahvaz,54,PM2.5,41,1,11,11,110,1,0,0,0,0
82,Florianopolis,66,PM2.5,21,1,21,34,59,22,0,0,0,0
83,Nizhniy Novgorod,68,PM2.5,28,1,24,40,140,20,0,0,0,0
84,Dublin,92,PM2.5,22,2,32,46,306,32,24,21,0,0
85,Maoming,53,PM2.5,12,0,13,16,320,17,11,2,0,0
86,San Luis Potosi,48,PM2.5,38,1,11,20,106,36,0,0,0,0
87,Mysore,96,PM2.5,15,2,35,57,296,11,14,23,0,0
88,Chelyabinsk,55,PM2.5,22,3,6,9,152,6,0,0,0,0
89,Moradabad,185,PM2.5,18,5,133,227,938,55,10,42,1,0
90,Barquisimeto,36,O3,35,1,4,7,107,2,0,0,0,0
91,Durg-Bhilainagar,204,PM2.5,5,84,162,231,1280,35,0,0,0,0
92,Suzhou,67,PM2.5,30,0,18,35,201,20,0,0,0,0
93,Maracay,40,PM2.5,32,4,9,16,152,5,0,0,0,0
94,Ruian,51,PM2.5,19,1,13,26,506,17,0,3,0,0
95,Zhenjiang Jiangsu,166,PM2.5,21,2,78,155,937,48,0,0,0,0
96,Baoji,67,PM2.5,18,1,21,21,313,7,0,0,0,0
97,Pingdingshan Henan,152,PM2.5,4,6,54,78,562,19,0,0,0,0
98,Mendoza,152,PM2.5,4,6,54,78,562,19,0,0,0,0
99,Chiang Mai,51,PM2.5,39,1,16,36,210,22,0,0,0,0
100,Mwanza,105,PM2.5,16,2,44,63,864,7,0,0,0,0
101,Islamabad,91,PM2.5,5,3,28,58,1487,23,18,37,0,0
102,Guilin,53,PM2.5,38,2,14,49,385,7,1,7,1,0
103,Ufa,38,PM2.5,39,0,12,15,313,9,9,9,0,0
104,Rostov-on-Don,62,PM2.5,23,1,18,31,138,23,0,0,0,0
105,Hubli-Dharwad,87,PM2.5,9,1,31,70,227,18,13,27,0,0
106,Liupanshui,167,PM2.5,24,3,74,136,634,23,0,0,0,0
107,Quetta,167,PM2.5,24,3,74,136,634,23,0,0,0,0
108,Cologne,69,PM2.5,28,1,22,32,499,10,0,0,0,0
109,Aguascalientes,53,PM2.5,39,0,13,23,87,18,0,0,0,0
110,Binzhou,78,PM2.5,23,0,27,42,230,21,1,9,0,0
111,Salem,48,PM2.5,22,0,13,28,317,24,2,26,0,0
112,Saharanpur,182,PM2.5,6,7,145,243,1027,44,9,40,0,0
113,Yerevan,180,PM2.5,10,5,118,199,1243,24,0,0,0,0
114,Tbilisi,70,PM2.5,12,1,21,44,415,12,0,0,0,0
115,Jalandhar,173,PM2.5,19,5,108,155,1193,15,0,0,0,0
116,Lille,58,PM2.5,27,0,11,28,110,24,2,6,0,0
117,Siliguri,166,PM2.5,22,2,71,106,748,18,0,0,0,0
118,Oslo,50,PM2.5,7,0,13,16,187,18,6,12,0,0
119,Jingzhou Hubei,50,PM2.5,7,0,13,16,187,18,6,12,0,0
120,Zhaoqing,124,PM2.5,7,4,46,71,746,50,0,0,0,0
121,Antwerp,38,PM2.5,1,2,11,15,422,31,41,0,1,0
122,Johor Bahru,134,PM2.5,26,1,47,60,157,20,0,0,0,0
123,Solapur,96,PM2.5,21,5,35,57,425,5,1,4,0,0
124,Teresina,96,PM2.5,26,1,36,59,246,19,0,0,0,0
125,Fuzhou Jiangxi,36,PM2.5,25,0,7,12,156,9,0,0,0,0
126,Aracaju,64,PM2.5,19,0,18,36,71,14,0,0,0,0
127,Leshan,41,PM2.5,27,3,11,18,519,8,0,0,0,0
128,Marrakech,31,PM2.5,18,1,7,11,123,7,0,0,0,0
129,Rotterdam,66,PM2.5,4,0,20,24,268,37,4,0,2,0
130,Austin,80,PM2.5,26,1,25,66,397,30,5,9,0,0
131,San Jose,52,PM2.5,30,0,12,24,278,21,5,14,0,0
132,Denpasar,22,PM2.5,15,0,5,8,121,1,0,0,0,0
133,Odesa,74,PM2.5,33,1,22,37,148,20,0,0,0,0
134,San Miguel de Tucuman,62,PM2.5,16,2,20,32,197,35,0,0,0,0
135,Padang,80,PM2.5,17,1,24,60,534,20,0,0,0,0
136,Cebu City,46,PM2.5,21,1,20,40,92,13,0,0,0,0
137,Acapulco de Juarez,55,O3,45,5,10,17,139,6,0,0,0,0
138,Valparaiso,71,PM2.5,25,3,21,53,262,32,0,0,0,0
139,Kayseri,208,PM2.5,0,5,156,234,2585,134,0,0,0,0
140,Warangal,111,PM2.5,25,4,37,62,298,5,0,0,0,0
141,Changshu,129,PM2.5,18,3,45,128,774,18,0,0,0,0
142,Bordeaux,33,O3,29,0,5,19,138,16,20,35,0,0
143,Songkhla,61,PM2.5,47,0,13,26,138,0,0,0,0,0
144,Yichun Jiangxi,78,PM2.5,18,2,30,47,314,11,1,13,0,0
145,Krasnodar,76,PM2.5,15,1,20,29,209,23,0,0,0,0
146,Cancun,31,O3,34,0,8,15,83,1,0,0,0,0
147,Jixi Heilongjiang,103,PM2.5,29,1,43,48,511,11,0,0,0,0
148,Morelia,67,PM2.5,63,3,17,38,220,15,0,0,0,0
149,Dnipro,91,PM2.5,16,1,32,44,248,22,0,0,0,0
150,Khulna,199,PM2.5,25,5,179,179,592,11,0,0,0,0
151,Jerusalem,75,PM10,35,1,19,106,476,8,2,11,1,0
152,Dehradun,160,PM2.5,17,2,54,97,522,26,8,39,0,0
153,Fort Worth,70,PM2.5,35,1,24,46,389,19,4,9,0,0
154,Jiujiang,92,PM10,32,4,23,142,533,16,0,0,0,0
155,Southampton,57,PM2.5,26,1,15,35,358,34,9,39,0,0
156,Arequipa,32,O3,28,0,6,9,101,4,0,0,0,0
157,Ciudad Guayana,24,O3,22,0,2,3,111,2,0,0,0,0
158,Zamboanga City,41,PM2.5,27,0,10,22,105,8,0,0,0,0
159,Veracruz,47,PM2.5,33,1,11,19,143,4,0,0,0,0
160,Jacksonville,68,PM2.5,37,1,22,49,900,32,0,0,0,0
161,Pathum Thani,114,PM2.5,10,6,43,74,697,26,0,0,0,0
