,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,94,PM2.5,3,1,30,51,326,42,0,49,2,0
1,Madurai,113,PM2.5,5,3,38,56,434,33,3,13,0,0
2,Quanzhou,56,PM2.5,31,5,15,36,349,8,1,30,0,0
3,Palembang,75,PM2.5,19,0,23,38,196,23,0,0,0,0
4,Santa Cruz,39,PM2.5,32,0,8,34,237,39,3,11,0,0
5,Gaziantep,158,PM2.5,2,16,83,119,2367,96,0,0,0,0
6,Sharjah,94,PM2.5,6,6,33,72,334,58,0,0,0,0
7,Phoenix,59,PM2.5,28,1,15,58,171,31,4,0,0,0
8,Lyon,75,PM2.5,6,3,30,39,233,47,0,0,0,0
9,Meerut,217,PM2.5,5,3,178,313,1157,58,26,64,1,0
10,Jiangmen,150,PM2.5,7,6,71,130,798,55,0,0,0,0
11,Can Tho,94,PM2.5,18,2,33,67,611,13,0,0,0,0
12,Raipur,124,PM2.5,27,11,36,78,348,13,21,25,0,0
13,Glasgow,43,PM2.5,21,1,7,12,141,19,1,14,0,0
14,Stockholm,54,PM2.5,32,0,13,26,410,22,0,0,0,0
15,Auckland,54,PM2.5,20,2,9,33,66,17,0,0,0,0
16,Jamshedpur,187,PM2.5,12,22,127,231,1739,26,14,46,85,0
17,Yinchuan,152,PM2.5,2,15,72,120,1719,42,0,0,0,0
18,Jilin,70,PM2.5,25,3,20,30,609,12,0,0,0,0
19,Srinagar,156,PM2.5,24,2,60,95,671,10,8,29,5,0
20,Batam,51,PM2.5,38,2,11,23,202,3,0,0,0,0
21,Ulaanbaatar,347,PM2.5,23,22,264,264,215,10,0,0,0,0
22,Marseille,64,PM2.5,30,1,18,29,161,22,0,0,0,0
23,Makassar,35,PM2.5,24,1,7,11,250,3,0,0,0,0
24,Aurangabad,151,PM2.5,3,9,58,107,769,10,2,7,5,0
25,Philadelphia,88,PM2.5,25,0,30,53,167,24,2,13,0,0
26,Qiqihaer,161,PM2.5,3,6,108,159,1232,22,0,0,0,0
27,Xining,38,O3,38,0,8,12,103,7,0,0,0,0
28,San Antonio,74,PM2.5,24,1,24,55,100,19,2,7,0,0
29,Calgary,46,PM2.5,35,0,6,25,220,20,4,11,0,0
30,Daejon,29,O3,33,0,7,16,134,10,2,12,0,0
31,Monrovia,31,PM2.5,23,0,7,18,213,23,2,12,0,0
32,Tiruppur,81,PM2.5,9,2,30,43,341,11,5,26,0,0
33,Munich,26,PM2.5,16,0,6,9,328,12,18,0,1,0
34,Harare,26,PM2.5,0,0,0,0,0,0,0,0,0,0
35,Ciudad Juarez,105,O3,72,4,11,17,164,6,0,0,0,0
36,Kananga,36,PM2.5,31,0,8,31,95,16,0,0,0,0
37,Gwangju,36,PM2.5,31,0,8,31,95,16,0,0,0,0
38,Suqian,186,PM2.5,19,5,113,145,858,21,0,0,0,0
39,Yekaterinburg,66,PM2.5,28,8,18,38,184,36,0,0,0,0
40,Abu Dhabi,96,PM2.5,13,5,42,73,249,47,0,0,0,0
41,Jodhpur,171,PM2.5,30,3,107,143,284,32,6,30,4,0
42,Edmonton,35,PM2.5,27,4,8,20,396,26,5,18,0,0
43,Tegucigalpa,35,PM2.5,27,4,8,20,396,26,5,18,0,0
44,Ranchi,178,PM2.5,9,31,110,166,986,30,14,49,85,0
45,Kathmandu,152,PM2.5,1,2,51,191,652,15,4,19,2,0
46,Jabalpur,159,PM2.5,20,5,59,122,708,11,6,18,0,0
47,Asansol,172,PM2.5,24,5,87,199,677,17,14,49,85,0
48,Kota,157,PM2.5,10,2,65,101,354,20,9,24,2,0
49,San Diego,36,PM2.5,40,0,8,21,266,17,2,7,0,0
50,Kharkiv,86,PM2.5,7,2,25,38,216,24,0,0,0,0
51,San Jose,35,PM2.5,34,0,9,18,204,16,2,8,0,0
52,Allahabad,168,PM2.5,3,6,95,154,1117,29,5,23,74,0
53,Gwalior,158,PM2.5,4,5,62,92,676,3,4,5,4,0
54,Ottawa,44,PM2.5,28,0,9,37,188,17,0,0,0,0
55,Zurich,22,O3,24,0,5,7,214,15,1,11,0,0
56,Belgrade,94,PM2.5,5,12,36,38,813,47,0,0,0,0
57,Amritsar,206,PM2.5,6,4,60,145,546,5,7,18,1,0
