,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,94,PM2.5,15,1,32,66,230,33,0,17,1,0
1,Madurai,61,PM2.5,11,3,15,32,262,8,4,10,0,0
2,Quanzhou,123,PM2.5,7,4,43,64,524,20,1,32,0,0
3,Palembang,77,PM2.5,22,0,22,36,237,23,0,0,0,0
4,Santa Cruz,54,PM2.5,36,0,15,41,227,39,2,8,0,0
5,Gaziantep,180,PM2.5,3,34,109,154,2637,98,0,0,0,0
6,Sharjah,144,PM2.5,27,9,58,97,446,59,0,0,0,0
7,Phoenix,31,PM2.5,36,0,6,20,114,21,0,0,0,0
8,Lyon,68,PM2.5,12,0,22,33,368,35,8,11,0,0
9,Meerut,68,PM2.5,4,4,233,385,2758,54,38,73,1,0
10,Jiangmen,117,PM2.5,5,6,41,114,865,47,0,0,0,0
11,Can Tho,102,PM2.5,27,4,32,35,767,16,0,0,0,0
12,Raipur,162,PM2.5,7,43,78,111,624,29,0,0,0,0
13,Glasgow,52,PM2.5,32,0,15,26,125,19,5,19,0,0
14,Stockholm,78,PM2.5,2,1,24,44,1775,38,0,0,0,0
15,Auckland,37,PM2.5,17,0,10,33,57,14,0,0,0,0
16,Jamshedpur,186,PM2.5,2,37,144,206,2902,44,0,0,0,0
17,Yinchuan,61,PM2.5,22,3,18,32,537,12,0,0,0,0
18,Jilin,23,O3,24,3,5,7,452,7,0,0,0,0
19,Srinagar,172,PM2.5,19,2,118,135,750,19,10,27,1,0
20,Batam,45,PM2.5,31,2,9,14,210,6,0,0,0,0
21,Ulaanbaatar,157,PM2.5,19,34,74,74,321,20,0,0,0,0
22,Marseille,67,PM2.5,27,0,21,23,140,18,0,0,0,0
23,Makassar,34,PM2.5,34,1,9,14,259,3,0,0,0,0
24,Aurangabad,154,PM2.5,34,4,64,92,765,7,45,69,1,0
25,Philadelphia,85,PM2.5,21,1,31,37,173,22,0,3,0,0
26,Qiqihaer,31,PM2.5,25,3,8,13,363,6,0,0,0,0
27,Xining,31,PM2.5,13,0,8,11,157,3,0,0,0,0
28,San Antonio,36,PM10,36,0,9,32,171,30,0,3,0,0
29,Calgary,33,O3,35,0,6,23,220,14,0,5,0,0
30,Daejon,21,O3,24,0,1,3,152,2,3,10,0,0
31,Monrovia,52,PM2.5,37,0,12,32,218,22,2,10,0,50
32,Tiruppur,60,PM2.5,8,2,16,27,260,6,5,13,0,0
33,Harare,55,PM2.5,7,0,13,16,380,12,18,0,1,0
34,Kananga,48,PM2.5,28,1,10,33,93,16,0,0,0,0
35,Gwangju,48,PM2.5,28,1,10,33,93,16,0,0,0,0
36,Suqian,123,PM2.5,30,3,40,64,790,17,0,0,0,0
37,Yekaterinburg,58,PM2.5,30,3,16,29,150,37,0,0,0,0
38,Abu Dhabi,58,PM2.5,30,3,16,29,150,37,0,0,0,0
39,Jodhpur,141,PM2.5,22,1,40,61,326,10,0,0,0,0
40,Kathmandu,151,PM2.5,4,5,54,93,1273,13,0,0,0,0
41,Asansol,165,PM2.5,29,15,96,138,736,16,12,57,13,0
42,Kota,67,PM2.5,5,4,13,39,934,36,35,73,3,0
43,San Diego,35,PM2.5,38,0,8,30,309,18,3,10,0,0
44,Kharkiv,82,PM2.5,15,2,27,28,163,20,0,0,0,0
45,San Jose,46,PM2.5,35,0,11,22,227,16,2,7,0,0
46,Allahabad,170,PM2.5,1,6,90,158,1480,47,33,65,74,0
47,Gwalior,169,PM2.5,3,8,92,153,1239,4,9,9,3,0
48,Ottawa,79,PM2.5,4,0,22,27,165,15,0,0,0,0
49,Zurich,31,PM2.5,17,0,8,9,203,10,2,10,0,0
50,Belgrade,73,PM2.5,15,10,20,20,671,10,0,0,0,0
51,Amritsar,325,PM2.5,7,8,481,481,2889,13,48,43,2,0
52,Joao Pessoa,45,PM2.5,18,0,11,20,79,1,0,0,0,0
53,Queretaro,65,PM2.5,57,7,16,66,1031,7,0,0,0,0
54,Taian Shandong,79,PM2.5,42,1,29,41,224,23,2,8,0,0
55,Copenhagen,71,PM2.5,1,0,19,36,477,16,27,19,0,0
56,Konya,140,PM2.5,9,10,51,81,226,21,0,0,0,0
57,Dhanbad,168,PM2.5,31,16,108,155,1519,6,0,0,0,0
58,Dallas,51,PM2.5,31,0,13,45,101,21,1,6,0,0
59,Ganzhou,129,PM2.5,52,7,49,119,952,8,0,0,0,0
60,Adelaide,29,PM2.5,24,0,6,34,71,21,0,0,0,0
61,Hai Phong,29,PM2.5,24,0,6,34,71,21,0,0,0,0
62,Dongying,107,PM2.5,21,2,30,45,272,24,2,15,0,0
63,Mianyang Sichuan,27,PM2.5,28,2,5,19,395,4,0,0,0,0
64,Fushun Liaoning,81,PM2.5,8,1,23,35,434,9,0,0,0,0
65,Bareilly,192,PM2.5,3,10,136,209,1223,42,45,84,1,0
66,Kazan,33,PM2.5,32,1,10,12,132,11,0,0,0,0
67,Ad-Dammam,33,PM2.5,32,1,10,12,132,11,0,0,0,0
68,Florianopolis,59,PM2.5,20,0,17,26,107,23,0,0,0,0
69,Nizhniy Novgorod,59,PM2.5,20,0,17,26,107,23,0,0,0,0
70,Dublin,73,PM2.5,37,2,26,26,210,20,5,9,0,0
71,Maoming,59,PM2.5,16,1,17,19,296,12,6,3,0,0
72,San Luis Potosi,56,PM2.5,42,2,18,28,122,20,0,0,0,0
73,Mysore,79,PM2.5,7,1,25,66,281,16,3,16,1,0
74,Chelyabinsk,51,PM2.5,29,3,14,22,153,16,0,0,0,0
75,Moradabad,229,PM2.5,6,6,183,339,1796,55,54,92,1,0
76,Barquisimeto,33,O3,26,1,3,5,157,6,0,0,0,0
77,Durg-Bhilainagar,163,PM2.5,8,56,79,113,814,31,0,0,0,0
78,Suzhou,65,PM2.5,29,0,19,38,196,29,0,0,0,0
79,Maracay,62,PM2.5,26,6,18,26,238,8,0,0,0,0
80,Ruian,47,PM2.5,26,1,10,17,410,9,0,0,0,0
81,Zhenjiang Jiangsu,160,PM2.5,23,6,70,139,612,37,0,0,0,0
82,Baoji,54,PM2.5,24,2,13,21,289,7,0,0,0,0
83,Bhubaneswar,176,PM2.5,41,17,107,154,691,6,0,0,0,0
84,Pingdingshan Henan,176,PM2.5,41,17,107,154,691,6,0,0,0,0
85,Mendoza,55,PM2.5,32,1,14,34,186,17,0,0,0,0
86,Chiang Mai,108,PM2.5,40,3,41,59,1677,16,0,0,0,0
87,Tiruchirappalli,36,PM2.5,23,4,8,13,248,4,1,2,1,0
88,Huaibei,88,PM2.5,12,1,27,90,299,41,1,16,0,0
89,Jinhua,56,PM2.5,18,1,15,43,224,22,5,14,0,0
90,Chandigarh,167,PM2.5,6,1,89,176,1023,48,21,56,2,0
91,Islamabad,84,PM2.5,3,3,27,84,1753,24,18,37,0,0
92,Amsterdam,79,PM2.5,4,1,25,53,191,32,5,0,0,0
93,Haifa,87,PM10,37,3,28,149,317,6,1,7,1,0
94,Guilin,104,PM2.5,27,3,35,130,1017,11,0,0,0,0
95,Mexicali,31,O3,44,0,7,17,328,8,8,6,0,0
96,Ufa,60,PM2.5,33,1,20,34,130,18,0,0,0,0
97,Rostov-on-Don,72,PM2.5,15,1,22,42,157,18,0,0,0,0
98,Hubli-Dharwad,151,PM2.5,12,2,57,84,289,28,8,19,0,0
99,Guwahati,148,PM2.5,0,6,55,83,262,9,1,4,0,0
100,Liupanshui,114,PM2.5,5,3,40,126,1196,30,0,0,0,0
101,Quetta,66,PM2.5,33,1,20,30,389,8,0,0,0,0
102,Cologne,56,PM2.5,17,1,14,29,182,22,19,9,0,0
103,Aguascalientes,57,PM2.5,33,0,17,28,223,19,0,0,0,0
104,Binzhou,53,PM2.5,20,0,12,31,201,16,1,3,0,0
105,Salem,40,PM2.5,22,0,10,31,261,11,1,9,0,0
106,Saharanpur,232,PM2.5,8,5,177,292,1381,29,21,44,11,0
107,Yerevan,210,PM2.5,6,7,167,272,1363,19,0,0,0,0
108,Tbilisi,77,PM2.5,14,1,24,48,410,10,0,0,0,0
109,Jalandhar,188,PM2.5,8,9,119,229,3125,12,49,38,2,0
110,Lille,78,PM2.5,10,0,27,46,226,29,3,14,1,0
