,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,85,PM2.5,13,1,27,44,245,36,0,28,1,0
1,Madurai,84,PM2.5,12,4,22,46,274,10,3,11,0,0
2,Quanzhou,122,PM2.5,22,4,45,58,611,19,0,14,0,0
3,Palembang,85,PM2.5,20,1,27,44,271,24,0,0,0,0
4,Santa Cruz,53,PM2.5,14,0,12,32,519,29,18,33,0,0
5,Gaziantep,166,PM2.5,3,43,95,154,2939,124,0,0,0,0
6,Sharjah,142,PM2.5,26,9,59,113,474,63,0,0,0,0
7,Phoenix,63,PM2.5,26,0,16,33,241,26,5,0,0,0
8,Lyon,63,PM2.5,22,1,17,21,231,31,8,14,0,0
9,Meerut,340,PM10,6,5,234,461,1421,59,41,76,1,0
10,Jiangmen,118,PM2.5,1,3,47,122,1082,56,0,0,0,0
11,Can Tho,91,PM2.5,14,4,28,33,709,20,0,0,0,0
12,Raipur,146,PM2.5,8,16,55,116,647,15,5,23,0,0
13,Glasgow,46,PM2.5,27,0,9,15,121,28,13,34,0,0
14,Stockholm,77,PM2.5,2,1,28,31,537,30,0,0,0,0
15,Auckland,26,PM2.5,11,0,7,25,61,14,0,0,0,0
16,Jamshedpur,185,PM2.5,27,23,120,221,2222,28,10,36,5,0
17,Yinchuan,64,PM2.5,25,2,18,33,522,10,0,0,0,0
18,Jilin,36,PM2.5,29,2,5,10,437,5,0,0,0,0
19,Srinagar,131,PM2.5,24,1,46,68,682,8,27,68,6,0
20,Batam,51,PM2.5,33,2,13,13,143,9,0,0,0,0
21,Ulaanbaatar,157,PM2.5,24,25,56,56,208,13,0,0,0,0
22,Marseille,65,PM2.5,31,0,18,22,142,21,0,0,0,0
23,Makassar,31,PM2.5,31,1,7,11,211,2,0,0,0,0
24,Aurangabad,153,PM2.5,0,13,59,90,738,10,1,6,5,0
25,Philadelphia,64,PM2.5,19,1,17,36,172,27,1,5,0,0
26,Qiqihaer,26,PM2.5,26,4,6,15,324,4,0,0,0,0
27,Xining,28,O3,27,0,5,6,124,1,0,0,0,0
28,San Antonio,46,PM10,36,0,7,51,0,28,8,8,0,0
29,Calgary,32,O3,38,0,7,17,210,14,1,3,0,0
30,Daejon,20,O3,23,0,2,4,165,3,5,16,0,0
31,Monrovia,47,PM2.5,24,0,13,42,302,29,8,23,0,50
32,Tiruppur,68,PM2.5,11,2,23,32,396,11,8,29,0,0
33,Munich,68,PM2.5,8,1,20,22,389,13,27,0,1,0
34,Ciudad Juarez,48,PM2.5,50,5,12,19,149,5,0,0,0,0
35,Kananga,32,PM2.5,24,1,8,29,81,16,0,0,0,0
36,Gwangju,129,PM2.5,26,3,46,72,881,16,0,0,0,0
37,Suqian,166,PM2.5,11,3,75,123,1309,27,0,0,0,0
38,Yekaterinburg,59,PM2.5,26,3,18,32,161,42,0,0,0,0
39,Abu Dhabi,114,PM2.5,58,3,37,91,156,22,0,0,0,0
40,Jodhpur,168,PM2.5,6,5,77,206,895,38,65,101,5,0
41,Edmonton,39,PM2.5,24,0,11,17,395,28,7,24,0,0
42,Ranchi,168,PM2.5,8,19,85,127,613,37,12,39,5,0
43,Kathmandu,164,PM2.5,2,2,79,265,893,22,3,29,2,0
44,Jabalpur,170,PM2.5,16,9,91,209,1022,21,3,24,0,0
45,Asansol,163,PM2.5,53,3,77,166,655,13,12,39,5,0
46,Kota,172,PM2.5,3,4,18,49,52,26,42,80,3,0
47,San Diego,39,PM2.5,30,0,10,21,536,17,2,6,0,0
48,Kharkiv,73,PM2.5,19,2,22,30,165,20,0,0,0,0
49,San Jose,47,PM2.5,17,0,10,16,418,26,10,24,0,0
50,Allahabad,169,PM2.5,1,6,94,152,1507,50,27,63,74,0
51,Gwalior,173,PM2.5,3,10,102,174,1546,4,10,10,1,0
52,Ottawa,78,PM2.5,13,0,28,32,175,16,1,0,0,0
53,Zurich,21,O3,20,0,5,7,196,11,1,6,0,0
54,Belgrade,80,PM2.5,8,10,28,28,716,9,0,0,0,0
55,Amritsar,159,PM2.5,2,4,67,152,310,16,6,20,1,0
56,Joao Pessoa,47,PM2.5,19,0,11,20,83,1,0,0,0,0
57,Queretaro,98,PM2.5,44,13,31,92,1210,19,0,0,0,0
58,Copenhagen,69,PM2.5,2,0,23,29,447,18,42,9,0,0
59,Konya,99,PM2.5,6,12,43,96,392,48,0,0,0,0
60,Dhanbad,166,PM2.5,53,3,83,182,748,14,12,39,5,0
61,Dallas,46,PM2.5,33,0,9,50,101,16,1,5,0,0
62,Ganzhou,125,PM2.5,45,7,47,80,793,10,0,0,0,0
63,Adelaide,32,PM2.5,14,0,7,14,65,14,0,0,0,0
64,Hai Phong,133,PM2.5,31,12,45,45,296,10,0,0,0,0
65,Mombasa,56,PM2.5,27,1,14,25,136,2,0,0,0,0
66,Jiaxing,126,PM2.5,37,4,48,91,790,18,0,0,0,0
67,Helsinki,59,PM2.5,11,0,15,27,209,26,0,0,1,0
68,Porto,96,PM2.5,14,3,29,45,351,28,0,0,0,0
69,Zhanjiang,74,PM2.5,54,2,25,43,418,7,0,0,0,0
70,Prague,112,PM2.5,8,1,47,60,336,40,2,21,1,0
71,Dongying,81,PM2.5,24,3,29,55,496,8,0,0,0,0
72,Mianyang Sichuan,89,PM2.5,31,1,30,60,229,29,1,8,0,0
73,Nanchong,92,PM2.5,10,1,29,32,434,10,0,0,0,0
74,Fushun Liaoning,92,PM2.5,10,1,29,32,434,10,0,0,0,0
75,Antalya,80,PM2.5,14,4,26,60,406,38,0,0,0,0
76,Bareilly,198,PM2.5,8,2,143,228,1701,28,20,57,5,0
77,Kazan,28,O3,33,1,3,4,130,3,0,0,0,0
78,Ad-Dammam,140,PM2.5,37,16,59,91,182,36,0,0,0,0
79,Port Elizabeth,75,PM2.5,18,2,22,51,160,28,1,2,0,0
80,Ahvaz,28,O3,41,1,5,5,110,1,0,0,0,0
81,Florianopolis,55,PM2.5,22,0,14,27,65,21,0,0,0,0
82,Nizhniy Novgorod,61,PM2.5,29,2,17,31,142,25,0,0,0,0
83,Dublin,69,PM2.5,25,2,23,40,210,29,33,17,0,0
84,Maoming,53,PM2.5,16,0,15,16,268,10,6,5,0,0
85,San Luis Potosi,46,PM2.5,47,1,12,19,85,19,0,0,0,0
86,Mysore,89,PM2.5,8,1,29,60,337,22,4,15,0,0
87,Chelyabinsk,67,PM2.5,23,4,23,36,172,31,0,0,0,0
88,Moradabad,199,PM2.5,7,1,136,210,1769,36,6,32,2,0
89,Barquisimeto,36,O3,40,0,4,6,87,1,0,0,0,0
90,Durg-Bhilainagar,158,PM2.5,7,29,69,130,767,20,5,23,0,0
91,Suzhou,65,PM2.5,32,0,18,39,136,13,0,0,0,0
92,Maracay,60,PM2.5,48,6,17,27,208,5,0,0,0,0
93,Ruian,39,PM2.5,23,1,10,17,402,14,0,0,0,0
94,Zhenjiang Jiangsu,166,PM2.5,17,4,84,195,854,48,0,0,0,0
95,Baoji,62,PM2.5,26,1,16,25,215,7,0,0,0,0
96,Bhubaneswar,178,PM2.5,44,16,111,160,723,24,0,0,0,0
97,Pingdingshan Henan,178,PM2.5,44,16,111,160,723,24,0,0,0,0
98,Mendoza,57,PM2.5,46,1,16,34,218,24,0,0,0,0
99,Chiang Mai,92,PM2.5,19,1,32,48,431,11,0,0,0,0
100,Tiruchirappalli,47,PM2.5,22,5,10,16,241,6,1,3,1,0
101,Huaibei,90,PM2.5,15,1,34,97,261,28,0,15,0,0
102,Jinhua,60,PM2.5,15,1,13,32,311,22,7,16,0,0
103,Chandigarh,184,PM2.5,7,4,119,211,1234,65,50,84,6,0
104,Islamabad,112,PM2.5,4,3,35,66,1782,28,18,37,0,0
105,Amsterdam,70,PM2.5,11,0,22,33,229,28,7,0,0,0
106,Haifa,76,PM2.5,35,2,25,105,369,9,4,13,1,0
107,Guilin,153,PM2.5,50,3,50,138,1073,10,0,0,0,0
108,Ufa,61,PM2.5,29,2,15,32,137,22,0,0,0,0
109,Rostov-on-Don,89,PM2.5,15,1,36,44,163,24,0,0,0,0
110,Hubli-Dharwad,147,PM2.5,18,2,57,108,594,19,7,14,0,0
111,Guwahati,156,PM2.5,2,6,57,95,437,3,3,5,0,0
112,Liupanshui,159,PM2.5,8,2,55,135,877,25,0,0,0,0
113,Quetta,62,PM2.5,32,1,18,28,397,9,0,0,0,0
114,Aguascalientes,55,PM2.5,48,0,13,26,89,16,0,0,0,0
115,Binzhou,70,PM2.5,16,0,17,45,198,15,1,4,0,0
116,Salem,51,PM2.5,9,0,13,25,743,29,8,55,0,0
117,Saharanpur,233,PM10,5,3,173,399,1693,62,74,125,13,0
118,Shimkent,233,PM10,5,3,173,399,1693,62,74,125,13,0
119,Yerevan,185,PM2.5,14,9,138,218,1621,18,0,0,0,0
120,Tbilisi,80,PM2.5,11,1,25,58,498,13,0,0,0,0
121,Jalandhar,192,PM2.5,7,13,138,238,3169,13,55,42,2,0
122,Lille,72,PM2.5,7,0,20,38,329,41,9,12,1,0
123,Siliguri,167,PM2.5,5,2,97,207,1144,28,37,86,18,0
124,Oslo,64,PM2.5,1,0,20,31,453,21,34,48,0,0
125,Jingzhou Hubei,64,PM2.5,1,0,20,31,453,21,34,48,0,0
126,Zhaoqing,124,PM2.5,10,4,44,73,755,49,0,0,0,0
127,Antwerp,64,PM2.5,1,2,20,29,384,26,33,0,1,0
128,Johor Bahru,137,PM2.5,25,1,50,59,148,16,0,0,0,0
129,Solapur,142,PM2.5,20,5,49,72,347,10,2,14,1,0
130,Teresina,67,PM2.5,27,1,24,35,153,15,0,0,0,0
131,Fuzhou Jiangxi,59,PM2.5,25,0,10,10,148,9,0,0,0,0
132,Aracaju,61,PM2.5,19,0,16,37,76,16,0,0,0,0
133,Leshan,80,PM2.5,11,3,28,42,527,17,0,0,0,0
134,Marrakech,30,O3,21,1,8,11,120,8,0,0,0,0
135,Rotterdam,58,PM2.5,5,1,19,23,280,35,4,0,1,0
136,Austin,41,PM2.5,35,0,12,35,99,22,1,3,0,0
137,San Jose,47,PM2.5,17,0,10,16,418,26,10,24,0,0
138,Denpasar,37,PM2.5,16,0,8,14,107,1,0,0,0,0
139,Odesa,75,PM2.5,36,1,27,52,134,25,0,0,0,0
140,San Miguel de Tucuman,65,PM2.5,37,2,18,31,151,23,0,0,0,0
141,Padang,77,PM2.5,21,1,24,61,446,20,0,0,0,0
142,Cebu City,19,O3,23,1,2,3,79,1,0,0,0,0
143,Acapulco de Juarez,48,PM2.5,50,5,12,19,149,5,0,0,0,0
144,Valparaiso,62,PM2.5,28,3,18,39,206,12,0,0,0,0
145,Kayseri,177,PM2.5,6,3,126,260,3064,109,0,0,0,0
146,Warangal,154,PM2.5,9,6,59,103,572,24,6,22,3,0
147,Changshu,126,PM2.5,42,4,43,116,777,11,0,0,0,0
148,Bordeaux,47,PM2.5,26,0,11,21,172,23,34,57,0,0
149,Songkhla,57,PM2.5,29,1,15,39,213,4,0,0,0,0
150,Yichun Jiangxi,89,PM2.5,8,2,32,52,368,14,1,15,0,0
151,Krasnodar,84,PM2.5,12,1,29,33,225,23,0,0,0,0
152,Cancun,41,PM2.5,36,0,10,19,74,0,0,0,0,0
153,Jixi Heilongjiang,108,PM2.5,2,3,36,103,921,36,0,0,0,0
154,Morelia,67,PM2.5,63,4,18,28,187,11,0,0,0,0
155,Dnipro,77,PM2.5,18,2,25,41,208,29,0,0,0,0
156,Khulna,174,PM2.5,18,4,101,165,933,20,25,88,17,0
157,Jerusalem,115,PM10,33,1,41,186,478,19,14,33,2,0
158,Dehradun,170,PM2.5,14,2,95,246,1168,48,103,167,12,0
159,Fort Worth,38,PM2.5,37,0,9,31,197,17,0,3,0,0
160,Jiujiang,86,PM2.5,6,3,17,30,895,20,0,0,0,0
161,Southampton,51,PM2.5,23,0,12,20,238,10,11,20,0,0
162,Arequipa,38,O3,38,1,6,10,79,2,0,0,0,0
163,Ciudad Guayana,24,O3,24,0,3,4,116,2,0,0,0,0
164,Veracruz,69,PM2.5,50,2,26,29,189,2,0,0,0,0
165,Jacksonville,59,PM2.5,38,1,17,40,800,27,0,0,0,0
166,Pathum Thani,117,PM2.5,5,2,29,58,542,22,0,0,0,0
167,Rajshahi,183,PM2.5,22,9,117,194,726,23,14,38,1,0
168,Guigang,84,PM2.5,10,1,30,56,363,14,1,16,0,0
169,Columbus,43,PM2.5,23,0,9,25,199,17,0,0,0,0
170,Charlotte,48,PM2.5,20,0,12,34,179,16,0,2,0,0
171,Ulsan,126,PM2.5,29,2,43,58,484,17,0,4,0,0
172,Liverpool,73,PM2.5,9,1,28,37,118,38,27,51,0,0
173,Antipolo,39,PM2.5,31,0,13,34,144,19,0,0,0,0
174,Zhangzhou,118,PM2.5,8,4,43,86,558,25,0,17,0,0
175,Bergamo,42,NO2,1,2,7,9,988,45,0,2,2,0
176,Donetsk,91,PM2.5,18,5,28,43,223,14,0,0,0,0
177,Malang,84,PM2.5,9,0,29,47,252,22,0,0,0,0
178,Linfen,59,PM2.5,30,1,14,24,240,6,0,0,0,0
179,Sylhet,88,PM2.5,14,6,26,41,180,2,1,2,0,0
180,Indianapolis,44,PM2.5,28,0,10,34,247,24,0,0,0,0
181,Hermosillo,27,O3,38,0,2,4,103,2,0,0,0,0
182,San Francisco,55,PM2.5,19,0,14,35,391,33,6,16,0,0
183,Guntur,86,PM2.5,13,4,33,50,497,8,1,10,2,0
184,Bahawalpur,125,PM2.5,20,1,47,68,543,6,0,0,0,0
