,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,151,PM2.5,2,2,63,76,515,53,0,166,3,0
1,Madurai,130,PM2.5,28,5,50,71,265,12,0,0,0,0
2,Quanzhou,68,PM2.5,24,4,21,32,437,10,1,16,0,0
3,Palembang,69,PM2.5,18,0,20,34,184,23,0,0,0,0
4,Santa Cruz,40,PM2.5,35,0,12,18,240,21,2,7,0,0
5,Gaziantep,40,PM2.5,35,0,12,18,240,21,2,7,0,0
6,Sharjah,111,PM2.5,5,5,40,71,295,53,0,0,0,0
7,Phoenix,41,PM2.5,39,0,11,33,143,19,1,0,0,0
8,Lyon,103,PM2.5,1,1,24,50,236,36,13,0,0,0
9,Meerut,332,PM2.5,27,22,250,250,763,27,0,0,0,0
10,Jiangmen,165,PM2.5,19,5,84,92,799,33,0,0,0,0
11,Can Tho,131,PM2.5,9,3,43,59,688,17,0,0,0,0
12,Raipur,186,PM2.5,19,45,111,158,697,16,0,0,0,0
13,Glasgow,33,PM2.5,33,1,6,13,185,5,0,2,0,0
14,Stockholm,53,PM2.5,21,0,12,22,267,23,0,0,0,0
15,Auckland,34,PM2.5,21,0,11,34,58,17,0,0,0,0
16,Jamshedpur,197,PM2.5,0,35,158,226,4148,40,0,0,0,0
17,Yinchuan,102,PM2.5,7,1,33,45,713,31,0,0,0,0
18,Jilin,158,PM2.5,5,3,72,102,886,24,0,0,0,0
19,Srinagar,74,PM2.5,35,2,22,32,371,3,0,0,0,0
20,Batam,35,PM2.5,31,2,8,11,194,8,0,0,0,0
21,Ulaanbaatar,212,PM2.5,12,50,89,89,446,26,0,0,0,0
22,Marseille,102,PM2.5,3,2,42,42,240,33,0,0,0,0
23,Makassar,29,PM2.5,22,1,7,11,266,4,0,0,0,0
24,Aurangabad,133,PM2.5,35,4,49,71,291,1,0,0,0,0
25,Philadelphia,57,PM2.5,24,0,14,36,192,31,1,14,0,0
26,Qiqihaer,148,PM2.5,21,6,52,62,480,9,0,0,0,0
27,Xining,30,PM2.5,3,0,8,11,177,8,0,0,0,0
28,San Antonio,56,PM2.5,23,0,14,57,0,15,1,4,0,0
29,Calgary,47,PM2.5,19,0,11,30,330,20,2,9,0,0
30,Daejon,33,O3,35,0,1,7,121,1,0,1,0,0
31,Monrovia,29,O3,38,0,7,28,164,16,1,4,0,0
32,Tiruppur,89,PM2.5,17,2,30,45,404,8,0,0,0,0
33,Munich,60,PM2.5,1,1,16,27,363,11,19,0,1,0
34,Ciudad Juarez,129,O3,60,5,16,25,183,16,0,0,0,0
35,Kananga,66,PM2.5,36,1,27,35,102,18,0,0,0,0
36,Gwangju,79,PM2.5,5,3,25,35,779,25,0,0,0,0
37,Suqian,172,PM2.5,0,3,99,113,960,32,0,0,0,0
38,Yekaterinburg,62,PM2.5,36,2,16,34,134,27,0,0,0,0
39,Abu Dhabi,98,PM2.5,11,6,40,82,241,49,0,0,0,0
40,Jodhpur,128,PM2.5,28,3,48,78,352,16,0,0,0,0
41,Edmonton,43,PM2.5,17,1,10,18,397,26,7,19,0,0
42,Tegucigalpa,43,PM2.5,17,1,10,18,397,26,7,19,0,0
43,Ranchi,165,PM2.5,17,12,86,156,517,34,0,0,0,0
44,Kathmandu,152,PM2.5,2,3,52,67,866,8,0,0,0,0
45,Jabalpur,126,PM2.5,30,6,56,80,279,3,0,0,0,0
46,Asansol,168,PM2.5,27,14,98,133,834,14,0,0,0,0
47,Kota,157,PM2.5,14,6,58,97,382,17,0,0,0,0
48,San Diego,35,O3,40,0,5,28,173,13,0,1,0,0
49,Kharkiv,81,PM2.5,17,1,26,36,179,17,0,0,0,0
50,San Jose,33,PM2.5,38,0,8,17,213,16,1,5,0,0
51,Allahabad,203,PM2.5,4,13,165,242,1481,43,0,0,0,0
52,Gwalior,160,PM2.5,27,4,82,119,645,4,0,0,0,0
53,Ottawa,56,PM2.5,25,0,14,39,251,24,0,0,0,0
54,Zurich,59,PM2.5,1,0,17,21,369,25,10,37,0,0
55,Belgrade,164,PM2.5,3,11,83,86,1546,49,0,0,0,0
56,Amritsar,467,PM2.5,8,6,525,525,1778,39,0,0,0,0
57,Joao Pessoa,51,PM2.5,17,0,12,22,86,1,0,0,0,0
58,Basra,51,PM2.5,17,0,12,22,86,1,0,0,0,0
59,Taian Shandong,65,PM2.5,57,7,19,69,1076,7,0,0,0,0
60,Ganzhou,103,PM2.5,4,5,32,60,1013,14,0,0,0,0
61,Adelaide,54,PM2.5,9,1,18,28,64,28,0,0,0,0
62,Hai Phong,54,PM2.5,9,1,18,28,64,28,0,0,0,0
63,Mombasa,47,PM2.5,15,3,12,18,130,3,0,0,0,0
64,Jiaxing,154,PM2.5,1,4,64,96,911,34,0,0,0,0
65,Helsinki,72,PM2.5,11,1,29,29,163,20,0,0,0,0
66,Porto,91,PM2.5,4,0,33,47,379,33,0,0,0,0
67,Zhanjiang,128,PM2.5,52,2,46,50,604,10,0,0,0,0
68,Kisangani,128,PM2.5,0,0,0,0,0,0,0,0,0,0
69,Dongying,191,PM2.5,3,6,132,175,932,29,0,0,0,0
70,Mianyang Sichuan,81,PM2.5,6,1,23,50,372,48,9,24,0,0
71,Nanchong,152,PM2.5,9,1,61,71,611,8,0,0,0,0
72,Fushun Liaoning,152,PM2.5,9,1,61,71,611,8,0,0,0,0
73,Antalya,88,PM2.5,2,1,33,42,1023,57,0,0,0,0
74,Bareilly,172,PM2.5,15,10,90,138,706,37,0,0,0,0
75,Kazan,172,PM2.5,15,10,90,138,706,37,0,0,0,0
76,Ad-Dammam,166,PM2.5,12,82,92,131,328,65,0,0,0,0
77,Port Elizabeth,63,PM2.5,8,2,15,40,100,9,1,2,0,0
78,Ahvaz,63,PM2.5,8,2,15,40,100,9,1,2,0,0
79,Florianopolis,32,O3,38,0,6,7,102,3,0,0,0,0
80,Nizhniy Novgorod,75,PM2.5,19,3,22,32,161,28,0,0,0,0
81,Dublin,67,PM2.5,33,2,17,19,297,20,6,11,1,0
82,Maoming,58,PM2.5,4,0,16,16,277,15,8,6,0,0
83,Mysore,104,PM2.5,24,2,40,72,326,22,0,0,0,0
84,Chelyabinsk,58,PM2.5,41,1,5,7,129,1,0,0,0,0
85,Moradabad,204,PM2.5,35,13,146,154,721,33,0,0,0,0
86,Barquisimeto,29,O3,27,1,5,7,151,3,0,0,0,0
87,Durg-Bhilainagar,196,PM2.5,10,74,134,192,1038,28,0,0,0,0
