,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Nice,58,PM2.5,27,1,15,30,185,37,5,20,0,0
1,Dehradun,206,PM10,5,4,138,393,2420,64,31,106,16,0
2,Seongnam,27,O3,31,3,5,16,495,25,0,0,0,0
3,Fort Worth,55,PM2.5,3,0,15,35,489,29,28,44,0,0
4,Agadir,45,PM2.5,35,1,10,24,113,3,0,0,0,0
5,Mudanjiang,107,PM2.5,5,3,38,121,1121,38,0,0,0,0
6,Guiping,97,PM2.5,34,9,32,55,515,14,0,0,0,0
7,Jiujiang,122,PM2.5,2,5,46,89,1227,43,0,0,0,0
8,Southampton,30,PM2.5,33,0,9,20,142,8,6,12,0,0
9,Laiwu,115,PM2.5,2,5,42,113,1399,30,0,0,0,0
10,Arequipa,36,O3,53,1,6,10,124,1,0,0,0,0
11,Ciudad Guayana,24,O3,29,0,5,8,105,0,0,0,0,0
12,Zamboanga City,48,PM2.5,33,0,11,24,131,8,0,0,0,0
13,Veracruz,34,PM2.5,39,1,7,12,124,1,0,0,0,0
14,Jacksonville,77,PM2.5,21,2,24,56,700,42,0,0,0,0
15,Zhucheng,88,PM2.5,44,2,26,68,255,22,1,11,0,0
16,Pathum Thani,143,PM2.5,10,2,57,120,634,43,0,0,0,0
17,Rajshahi,159,PM2.5,1,4,82,117,778,46,9,34,2,0
18,Chengde,79,PM2.5,27,1,22,55,275,19,6,14,0,0
19,Guigang,81,PM2.5,22,3,20,41,225,6,1,11,0,0
20,Reynosa,44,PM2.5,16,2,11,25,132,10,0,0,0,0
21,Bengbu,113,PM2.5,2,5,41,117,612,39,0,0,0,0
22,Columbus,52,PM2.5,23,1,13,26,200,32,0,0,0,0
23,Villahermosa,72,PM2.5,38,6,17,27,147,12,0,0,0,0
24,Yangjiang,57,PM2.5,45,2,15,29,251,8,2,7,0,0
25,Charlotte,70,PM2.5,4,1,20,68,617,42,47,86,0,0
26,Ulsan,43,O3,53,1,5,11,333,7,0,3,0,0
27,Oran,29,O3,33,0,3,8,157,6,6,14,0,0
28,West Rand,93,PM2.5,9,0,34,34,567,21,6,11,0,0
29,Campo Grande,27,O3,39,0,4,5,113,0,0,0,0,0
30,Liverpool,67,PM2.5,25,2,20,30,151,33,10,27,0,0
31,Antipolo,61,PM2.5,40,0,16,33,146,18,0,0,0,0
32,Zhangzhou,92,PM2.5,22,3,34,84,349,26,1,7,0,0
33,Bergamo,46,PM2.5,20,1,12,15,586,26,0,2,1,0
34,Donetsk,86,PM2.5,29,3,27,40,252,16,0,0,0,0
35,Tianmen,32,O3,35,0,6,8,175,9,2,11,1,0
36,Londrina,46,PM2.5,46,0,11,20,88,15,0,0,0,0
37,Leiyang,33,PM2.5,31,0,5,24,200,6,4,12,0,0
38,Malang,75,PM2.5,9,0,22,45,455,26,0,0,0,0
39,La Plata,62,PM2.5,25,1,18,29,74,22,0,0,0,0
40,Concepcion,52,PM2.5,9,2,10,37,199,7,0,0,0,0
41,Hengshui,85,PM2.5,9,4,29,66,400,32,0,0,0,0
42,Linfen,120,PM2.5,3,5,46,83,1153,28,0,0,0,0
43,Xinyu,79,PM2.5,15,2,27,54,118,35,6,21,0,0
44,Sylhet,94,PM2.5,5,8,38,56,227,3,2,6,1,0
45,Dandong,97,PM2.5,6,9,31,49,1103,23,0,0,0,0
46,Indianapolis,59,PM2.5,15,1,14,45,298,27,2,0,0,0
47,Deyang,160,PM2.5,2,2,81,143,1212,42,0,0,0,0
48,Hermosillo,41,PM2.5,29,1,10,16,220,7,0,0,0,0
49,San Francisco,61,PM2.5,38,1,16,42,288,18,0,6,0,0
50,Trujillo,36,PM2.5,31,1,9,15,91,1,0,0,0,0
51,Guntur,143,PM2.5,7,5,59,96,641,21,4,25,2,0
52,Jiangyin,121,PM2.5,2,4,42,123,1122,36,0,0,0,0
53,Bhiwandi,163,PM2.5,9,4,88,151,1029,30,19,40,4,0
54,Liaoyang,85,PM2.5,3,12,32,59,1572,31,0,0,0,0
55,Bahawalpur,182,PM2.5,30,2,124,180,848,13,0,0,0,0
56,Changzhi,105,PM2.5,3,3,38,76,1135,20,0,0,0,0
57,Tyumen,54,PM2.5,21,1,13,32,133,36,0,0,0,0
58,Soshanguve,56,PM2.5,22,1,15,37,1140,9,4,13,0,0
59,Tuxtla Gutierrez,42,PM2.5,35,0,11,22,133,11,0,0,0,0
60,Baishan,110,PM2.5,37,1,43,70,258,35,1,14,0,0
61,Liling,114,PM2.5,9,3,43,92,971,33,0,0,0,0
62,Tainan,111,PM2.5,34,3,36,87,245,28,0,14,0,0
63,Puducherry,155,PM2.5,25,8,60,131,943,25,1,17,3,0
64,Culiacan,23,PM2.5,33,1,7,10,131,3,0,0,0,0
65,Changde,126,PM2.5,5,3,47,101,916,38,0,0,0,0
66,Fuxin,108,PM2.5,3,12,38,124,1071,26,0,0,0,0
67,Palermo,37,NO2,34,2,8,38,303,40,0,0,1,0
68,Shangqiu,96,PM2.5,3,5,34,76,884,31,0,0,0,0
69,Xingtai,74,PM2.5,22,2,28,68,238,13,1,14,0,0
