,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,93,PM2.5,21,1,32,46,259,31,0,14,1,0
1,Madurai,74,PM2.5,23,3,29,43,304,8,0,0,0,0
2,Quanzhou,107,PM2.5,16,6,34,58,611,17,6,29,0,0
3,Palembang,74,PM2.5,34,1,22,43,222,22,0,0,0,0
4,Santa Cruz,52,PM2.5,33,0,14,32,289,35,2,9,0,50
5,Gaziantep,151,PM2.5,3,12,40,60,1109,37,0,0,0,0
6,Sharjah,142,PM2.5,26,8,53,95,461,50,0,0,0,0
7,Phoenix,46,PM2.5,2,1,15,59,1010,46,4,0,0,0
8,Lyon,73,PM2.5,16,0,24,32,216,37,5,0,0,0
9,Meerut,190,PM2.5,3,6,97,158,829,65,52,94,1,0
10,Jiangmen,116,PM2.5,18,8,47,111,853,49,0,0,0,0
11,Can Tho,118,PM2.5,74,6,46,49,399,4,0,0,0,0
12,Raipur,148,PM2.5,17,15,38,81,1023,15,23,25,0,0
13,Glasgow,43,PM2.5,31,0,11,20,130,12,0,7,0,0
14,Stockholm,80,PM2.5,4,1,27,49,1324,30,0,0,0,0
15,Auckland,37,PM2.5,15,0,9,25,58,16,0,0,0,0
16,Jamshedpur,186,PM2.5,33,19,108,156,1183,24,10,37,8,0
17,Yinchuan,60,PM2.5,21,4,17,37,636,12,0,0,0,0
18,Jilin,31,PM2.5,25,3,8,13,469,6,0,0,0,0
19,Srinagar,98,PM2.5,24,1,28,41,582,10,22,54,7,0
20,Batam,48,PM2.5,35,4,13,24,250,9,0,0,0,0
21,Ulaanbaatar,166,PM2.5,29,26,105,105,256,14,0,0,0,0
22,Marseille,63,PM2.5,24,0,17,20,145,15,0,0,0,0
23,Makassar,64,PM2.5,40,1,22,43,189,15,0,0,0,0
24,Aurangabad,153,PM2.5,37,11,59,91,559,9,1,5,5,0
25,Philadelphia,71,PM2.5,29,1,18,28,129,28,0,3,0,0
26,Qiqihaer,40,PM2.5,27,2,12,22,411,4,0,0,0,0
27,Xining,34,PM2.5,10,0,8,11,157,2,0,0,0,0
28,San Antonio,44,PM2.5,26,0,12,35,228,34,1,7,0,0
29,Calgary,33,O3,37,0,7,35,240,16,0,4,0,0
30,Daejon,22,O3,26,0,1,3,148,1,0,1,0,0
31,Monrovia,51,PM2.5,23,0,13,26,312,29,1,16,0,0
32,Tiruppur,58,PM2.5,10,1,10,33,270,3,5,11,0,0
33,Munich,40,PM2.5,15,0,6,9,220,5,4,0,0,0
34,Ciudad Juarez,39,PM2.5,37,5,9,15,139,5,0,0,0,0
