,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,101,PM2.5,4,1,43,56,230,39,0,48,1,0
1,Madurai,85,PM2.5,8,3,24,30,187,11,4,13,1,0
2,Quanzhou,58,PM2.5,33,3,16,33,349,7,1,13,0,0
3,Palembang,76,PM2.5,21,0,24,40,214,23,0,0,0,0
4,Santa Cruz,42,PM2.5,33,0,10,34,213,25,2,8,0,0
5,Gaziantep,158,PM2.5,3,11,72,112,1575,71,0,0,0,0
6,Sharjah,103,PM2.5,6,8,41,85,366,55,0,0,0,0
7,Phoenix,58,PM2.5,36,0,14,62,183,29,4,0,0,0
8,Lyon,81,PM2.5,21,2,29,36,183,34,0,0,0,0
9,Meerut,222,PM2.5,5,2,169,294,837,45,14,46,1,0
10,Jiangmen,155,PM2.5,1,5,69,120,869,61,0,0,0,0
11,Can Tho,88,PM2.5,20,2,29,42,395,8,0,0,0,0
12,Raipur,137,PM2.5,19,10,49,76,381,13,32,26,0,0
13,Glasgow,40,PM2.5,28,1,12,17,193,39,27,58,0,0
14,Stockholm,52,PM2.5,11,0,12,30,407,19,0,0,0,0
15,Auckland,41,PM2.5,28,1,11,40,62,13,0,0,0,0
16,Jamshedpur,184,PM2.5,11,19,114,207,1351,21,12,39,8,0
17,Yinchuan,108,PM2.5,2,32,32,128,1488,37,0,0,0,0
18,Jilin,62,PM2.5,26,5,15,21,544,11,0,0,0,0
19,Srinagar,62,PM2.5,26,5,15,21,544,11,0,0,0,0
20,Batam,51,PM2.5,33,1,13,14,196,4,0,0,0,0
21,Ulaanbaatar,261,PM2.5,13,41,174,174,317,20,0,0,0,0
22,Marseille,64,PM2.5,25,2,19,36,163,22,0,0,0,0
23,Makassar,29,PM2.5,28,1,7,11,224,3,0,0,0,0
24,Aurangabad,151,PM2.5,4,7,59,87,638,9,2,6,5,0
25,Muscat,151,PM2.5,4,7,59,87,638,9,2,6,5,0
26,Philadelphia,90,PM2.5,20,0,29,54,324,38,0,16,0,0
27,Qiqihaer,174,PM2.5,9,43,109,137,1009,18,0,0,0,0
28,Xining,36,O3,27,0,5,7,121,3,0,0,0,0
29,San Antonio,77,PM2.5,34,1,25,61,0,17,0,4,0,0
30,Calgary,30,PM2.5,34,0,6,39,220,18,2,8,0,0
31,Daejon,29,O3,32,0,2,4,134,2,1,8,0,0
32,Monrovia,32,PM2.5,23,0,9,22,221,25,2,13,0,0
33,Tiruppur,76,PM2.5,9,3,23,39,349,10,8,28,0,0
34,Munich,24,PM2.5,18,0,6,9,301,10,13,0,0,0
35,Ciudad Juarez,111,O3,50,4,11,18,172,14,0,0,0,0
36,Kananga,35,PM2.5,30,1,8,31,103,21,0,0,0,0
37,Gwangju,67,PM2.5,5,3,19,28,681,25,0,0,0,0
38,Suqian,182,PM2.5,4,4,115,137,864,31,0,0,0,0
39,Yekaterinburg,68,PM2.5,27,11,20,33,209,35,0,0,0,0
40,Abu Dhabi,77,PM2.5,27,5,20,52,203,29,0,0,0,0
41,Jodhpur,160,PM2.5,33,3,65,115,105,16,5,21,3,0
42,Edmonton,36,PM2.5,24,2,9,24,395,31,5,23,0,0
43,Ranchi,175,PM2.5,15,17,98,147,980,11,5,16,5,0
44,Kathmandu,148,PM2.5,1,2,53,81,853,9,3,12,2,0
45,Jabalpur,157,PM2.5,20,5,67,133,704,11,5,17,0,0
46,Asansol,165,PM2.5,21,4,78,168,699,14,12,40,8,0
47,Kota,170,PM2.5,14,3,99,144,611,30,15,45,1,0
48,San Diego,27,PM2.5,37,0,6,26,210,14,1,3,0,0
49,Kharkiv,87,PM2.5,8,2,27,27,197,18,0,0,0,0
50,San Jose,37,PM2.5,34,0,9,20,195,16,2,7,0,0
51,Allahabad,170,PM2.5,4,6,93,145,996,27,3,19,74,0
52,Gwalior,147,PM2.5,4,4,49,72,515,3,3,5,4,0
53,Ottawa,48,PM2.5,18,1,11,28,201,19,0,0,0,0
54,Zurich,23,PM2.5,25,0,6,8,191,12,1,12,0,0
55,Belgrade,95,PM2.5,6,11,31,31,736,30,0,0,0,0
56,Amritsar,167,PM2.5,6,4,67,147,524,13,7,16,1,0
57,Joao Pessoa,47,PM2.5,17,0,10,19,80,1,0,0,0,0
58,Queretaro,79,PM2.5,63,18,26,89,1215,11,0,0,0,0
59,Taian Shandong,71,PM2.5,34,2,23,64,214,21,2,12,0,0
60,Copenhagen,76,PM2.5,14,0,22,32,344,21,19,9,0,0
61,Konya,185,PM2.5,7,7,131,142,2126,30,0,0,0,0
62,Dhanbad,167,PM2.5,21,5,81,177,697,13,12,40,8,0
63,Dallas,66,PM2.5,31,0,19,53,202,18,0,3,0,0
64,Ganzhou,132,PM2.5,17,2,49,77,790,16,0,0,0,0
65,Adelaide,51,PM2.5,15,0,14,30,53,36,0,0,0,0
66,Hai Phong,157,PM2.5,12,25,74,74,1498,23,0,0,0,0
67,Mombasa,31,PM2.5,13,2,8,12,105,3,0,0,0,0
68,Jiaxing,163,PM2.5,1,7,86,136,1114,52,0,0,0,0
69,Helsinki,55,PM2.5,22,1,11,21,173,18,0,0,1,0
70,Porto,55,PM2.5,22,1,14,40,409,28,0,0,0,0
71,Zhanjiang,153,PM2.5,40,16,64,82,549,11,0,0,0,0
72,Prague,139,PM2.5,1,1,53,69,728,33,38,59,1,0
73,Dongying,177,PM2.5,2,9,110,127,1174,37,0,0,0,0
74,Mianyang Sichuan,86,PM2.5,35,1,30,49,212,36,2,9,0,0
75,Nanchong,155,PM2.5,15,1,66,83,577,8,0,0,0,0
76,Fushun Liaoning,155,PM2.5,14,1,66,86,526,7,0,0,0,0
77,Antalya,144,PM2.5,1,1,56,112,1352,51,0,0,0,0
78,Bareilly,197,PM2.5,2,4,152,259,1216,22,7,24,1,0
79,Kazan,45,PM2.5,10,1,9,13,152,8,0,0,0,0
80,Ad-Dammam,161,PM2.5,9,52,78,85,383,69,0,0,0,0
81,Port Elizabeth,60,PM2.5,15,2,15,41,102,14,2,3,0,0
